year,county_name,state_name,educ_00
2000,Henry,Iowa,11.4
2000,Howard,Iowa,9.3
2000,Humboldt,Iowa,11.6
2000,Ida,Iowa,10.7
2000,Iowa,Iowa,11.5
2000,Jackson,Iowa,8.1
2000,Jasper,Iowa,11.5
2000,Jefferson,Iowa,19.3
2000,Johnson,Iowa,26.1
2000,Jones,Iowa,9.4
2000,Keokuk,Iowa,8.8
2000,Kossuth,Iowa,10.3
2000,Lee,Iowa,9.2
2000,Linn,Iowa,20.5
2000,Louisa,Iowa,9.3
2000,Lucas,Iowa,8.2
2000,Lyon,Iowa,11
2000,Madison,Iowa,11
2000,Mahaska,Iowa,12.2
2000,Marion,Iowa,13.5
2000,Marshall,Iowa,12.5
2000,Mills,Iowa,11.9
2000,Mitchell,Iowa,10
2000,Monona,Iowa,10.4
2000,Monroe,Iowa,9.4
2000,Montgomery,Iowa,9.6
2000,Muscatine,Iowa,12.4
2000,O'Brien,Iowa,11.4
2000,Osceola,Iowa,8.9
2000,Page,Iowa,11.8
2000,Palo Alto,Iowa,10
2000,Plymouth,Iowa,14.8
2000,Pocahontas,Iowa,12.1
2000,Polk,Iowa,21
2000,Pottawattamie,Iowa,10.5
2000,Poweshiek,Iowa,11.7
2000,Ringgold,Iowa,8.8
2000,Sac,Iowa,10.2
2000,Scott,Iowa,16.7
2000,Shelby,Iowa,11.2
2000,Sioux,Iowa,13.4
2000,Story,Iowa,24.9
2000,Tama,Iowa,10
2000,Taylor,Iowa,8.3
2000,Union,Iowa,11.1
2000,Van Buren,Iowa,8.2
2000,Wapello,Iowa,9.6
2000,Warren,Iowa,15.2
2000,Washington,Iowa,11.5
2000,Wayne,Iowa,8.6
2000,Webster,Iowa,11.8
2000,Winnebago,Iowa,12.2
2000,Winneshiek,Iowa,14.3
2000,Woodbury,Iowa,12.9
2000,Worth,Iowa,9.7
2000,Wright,Iowa,9.7
2000,Allen,Kansas,9
2000,Anderson,Kansas,8
2000,Atchison,Kansas,10.7
2000,Barber,Kansas,15.6
2000,Barton,Kansas,10.9
2000,Bourbon,Kansas,10.2
2000,Brown,Kansas,13.2
2000,Butler,Kansas,14.3
2000,Chase,Kansas,14.6
2000,Chautauqua,Kansas,8.6
2000,Cherokee,Kansas,7.6
2000,Cheyenne,Kansas,12.8
2000,Clark,Kansas,16.5
2000,Clay,Kansas,10.7
2000,Cloud,Kansas,10.6
2000,Coffey,Kansas,14
2000,Comanche,Kansas,10.1
2000,Cowley,Kansas,12.6
2000,Crawford,Kansas,14.6
2000,Decatur,Kansas,10.8
2000,Dickinson,Kansas,10.8
2000,Doniphan,Kansas,10.8
2000,Douglas,Kansas,24.4
2000,Edwards,Kansas,12.9
2000,Elk,Kansas,6.8
2000,Ellis,Kansas,18.6
2000,Ellsworth,Kansas,11.2
2000,Finney,Kansas,9.6
2000,Ford,Kansas,10.8
2000,Franklin,Kansas,11.7
2000,Geary,Kansas,11
2000,Gove,Kansas,13.7
2000,Graham,Kansas,13.2
2000,Grant,Kansas,11.9
2000,Gray,Kansas,12.2
2000,Greeley,Kansas,12.8
2000,Greenwood,Kansas,10.1
2000,Hamilton,Kansas,12.3
2000,Harper,Kansas,8.8
2000,Harvey,Kansas,15.1
2000,Haskell,Kansas,13.1
2000,Hodgeman,Kansas,15.5
2000,Jackson,Kansas,11
2000,Jefferson,Kansas,11.9
2000,Jewell,Kansas,10.2
2000,Johnson,Kansas,31.7
2000,Kearny,Kansas,9.3
2000,Kingman,Kansas,12.8
2000,Kiowa,Kansas,13.8
2000,Labette,Kansas,10.6
2000,Lane,Kansas,14.2
2000,Leavenworth,Kansas,13.2
2000,Lincoln,Kansas,12.4
2000,Linn,Kansas,8.1
2000,Logan,Kansas,12.8
2000,Lyon,Kansas,14.2
2000,McPherson,Kansas,16.4
2000,Marion,Kansas,11.7
2000,Marshall,Kansas,8.7
2000,Meade,Kansas,13.4
2000,Miami,Kansas,13.3
2000,Mitchell,Kansas,12
2000,Montgomery,Kansas,10.7
2000,Morris,Kansas,9.7
2000,Morton,Kansas,12.7
2000,Nemaha,Kansas,10.5
2000,Neosho,Kansas,9.9
2000,Ness,Kansas,13
2000,Norton,Kansas,11.6
2000,Osage,Kansas,9.8
2000,Osborne,Kansas,11.6
2000,Ottawa,Kansas,12.3
2000,Pawnee,Kansas,15.3
2000,Phillips,Kansas,12.8
2000,Pottawatomie,Kansas,15.4
2000,Pratt,Kansas,14.8
2000,Rawlins,Kansas,12.9
2000,Reno,Kansas,11.5
2000,Republic,Kansas,10.7
2000,Rice,Kansas,12.3
2000,Riley,Kansas,21.6
2000,Rooks,Kansas,11.7
2000,Rush,Kansas,11.8
2000,Russell,Kansas,10.6
2000,Saline,Kansas,14.2
2000,Scott,Kansas,14.7
2000,Sedgwick,Kansas,17.4
2000,Seward,Kansas,9.4
2000,Shawnee,Kansas,17.3
2000,Sheridan,Kansas,11
2000,Sherman,Kansas,11
2000,Smith,Kansas,12.2
2000,Stafford,Kansas,14
2000,Stanton,Kansas,12.1
2000,Stevens,Kansas,13.1
2000,Sumner,Kansas,10.9
2000,Thomas,Kansas,16.3
2000,Trego,Kansas,9.3
2000,Wabaunsee,Kansas,12
2000,Wallace,Kansas,13.3
2000,Washington,Kansas,10.8
2000,Wichita,Kansas,11.7
2000,Wilson,Kansas,7.6
2000,Woodson,Kansas,8.5
2000,Wyandotte,Kansas,7.7
2000,Adair,Kentucky,5.4
2000,Allen,Kentucky,5.1
2000,Anderson,Kentucky,8.2
2000,Ballard,Kentucky,5.8
2000,Barren,Kentucky,6.4
2000,Bath,Kentucky,5.8
2000,Bell,Kentucky,4.6
2000,Boone,Kentucky,15.8
2000,Bourbon,Kentucky,8.2
2000,Boyd,Kentucky,8.1
2000,Boyle,Kentucky,10.8
2000,Bracken,Kentucky,5.5
2000,Breathitt,Kentucky,5.4
2000,Breckinridge,Kentucky,3.2
2000,Bullitt,Kentucky,6.1
2000,Butler,Kentucky,3.7
2000,Caldwell,Kentucky,5
2000,Calloway,Kentucky,13
2000,Campbell,Kentucky,13.4
2000,Carlisle,Kentucky,6.5
2000,Carroll,Kentucky,5.9
2000,Carter,Kentucky,4.8
2000,Casey,Kentucky,4.3
2000,Christian,Kentucky,7.7
2000,Clark,Kentucky,9.4
2000,Clay,Kentucky,3.6
2000,Clinton,Kentucky,5.1
2000,Crittenden,Kentucky,4.2
2000,Cumberland,Kentucky,3.2
2000,Daviess,Kentucky,10.9
2000,Edmonson,Kentucky,2.5
2000,Elliott,Kentucky,4.1
2000,Estill,Kentucky,4.7
2000,Fayette,Kentucky,21.2
2000,Fleming,Kentucky,4.9
2000,Floyd,Kentucky,4.9
2000,Franklin,Kentucky,15.2
2000,Fulton,Kentucky,6.4
2000,Gallatin,Kentucky,4.1
2000,Garrard,Kentucky,6.9
2000,Grant,Kentucky,5.7
2000,Graves,Kentucky,7.5
2000,Grayson,Kentucky,3.7
2000,Green,Kentucky,4.9
2000,Greenup,Kentucky,6.5
2000,Hancock,Kentucky,5.4
2000,Hardin,Kentucky,8.9
2000,Harlan,Kentucky,4.3
2000,Harrison,Kentucky,6.3
2000,Hart,Kentucky,3.6
2000,Henderson,Kentucky,8.1
2000,Henry,Kentucky,5.6
2000,Hickman,Kentucky,4.1
2000,Hopkins,Kentucky,5.8
2000,Jackson,Kentucky,3.1
2000,Jefferson,Kentucky,15.2
2000,Jessamine,Kentucky,12.7
2000,Johnson,Kentucky,5.1
2000,Kenton,Kentucky,15
2000,Knott,Kentucky,5.1
2000,Knox,Kentucky,4.7
2000,Larue,Kentucky,5.3
2000,Laurel,Kentucky,6.3
2000,Lawrence,Kentucky,3.7
2000,Lee,Kentucky,3.2
2000,Leslie,Kentucky,2.6
2000,Letcher,Kentucky,4.3
2000,Lewis,Kentucky,3.4
2000,Lincoln,Kentucky,5.1
2000,Livingston,Kentucky,5.1
2000,Logan,Kentucky,5.5
2000,Lyon,Kentucky,5.6
2000,McCracken,Kentucky,11.3
2000,McCreary,Kentucky,3
2000,McLean,Kentucky,4.4
2000,Madison,Kentucky,13.1
2000,Magoffin,Kentucky,2.9
2000,Marion,Kentucky,5.1
2000,Marshall,Kentucky,7.9
2000,Martin,Kentucky,5.1
2000,Mason,Kentucky,8.5
2000,Meade,Kentucky,7.1
2000,Menifee,Kentucky,4.1
2000,Mercer,Kentucky,8.6
2000,Metcalfe,Kentucky,3.2
2000,Monroe,Kentucky,4.2
2000,Montgomery,Kentucky,9.1
2000,Morgan,Kentucky,4.1
2000,Muhlenberg,Kentucky,3.8
2000,Nelson,Kentucky,7.3
2000,Nicholas,Kentucky,4
2000,Ohio,Kentucky,4.2
2000,Oldham,Kentucky,19.3
2000,Owen,Kentucky,5.3
2000,Owsley,Kentucky,3
2000,Pendleton,Kentucky,6
2000,Perry,Kentucky,4.3
2000,Pike,Kentucky,5.3
2000,Powell,Kentucky,3.7
2000,Pulaski,Kentucky,5.8
2000,Robertson,Kentucky,5.6
2000,Rockcastle,Kentucky,4.5
2000,Rowan,Kentucky,10.5
2000,Russell,Kentucky,4.4
2000,Scott,Kentucky,12.5
2000,Shelby,Kentucky,11.2
2000,Simpson,Kentucky,7
2000,Spencer,Kentucky,6.8
2000,Taylor,Kentucky,6.6
2000,Todd,Kentucky,6
2000,Trigg,Kentucky,6.3
2000,Trimble,Kentucky,3.7
2000,Union,Kentucky,6.5
2000,Warren,Kentucky,14.7
2000,Washington,Kentucky,7.9
2000,Wayne,Kentucky,4.1
2000,Webster,Kentucky,4.2
2000,Whitley,Kentucky,6.8
2000,Wolfe,Kentucky,5.4
2000,Woodford,Kentucky,16
2000,Acadia Parish,Louisiana,6.3
2000,Allen Parish,Louisiana,6.2
2000,Ascension Parish,Louisiana,10.5
2000,Assumption Parish,Louisiana,5
2000,Avoyelles Parish,Louisiana,5.9
2000,Beauregard Parish,Louisiana,9.2
2000,Bienville Parish,Louisiana,6.8
2000,Bossier Parish,Louisiana,11.9
2000,Caddo Parish,Louisiana,13.5
2000,Calcasieu Parish,Louisiana,11.6
2000,Caldwell Parish,Louisiana,5.6
2000,Cameron Parish,Louisiana,5.4
2000,Catahoula Parish,Louisiana,5.8
2000,Claiborne Parish,Louisiana,8.4
2000,Concordia Parish,Louisiana,6.8
2000,De Soto Parish,Louisiana,7
2000,East Baton Rouge Parish,Louisiana,19.5
2000,East Carroll Parish,Louisiana,7.2
2000,East Feliciana Parish,Louisiana,7.8
2000,Evangeline Parish,Louisiana,6.2
2000,Franklin Parish,Louisiana,6.2
2000,Grant Parish,Louisiana,6.3
2000,Iberia Parish,Louisiana,8.1
2000,Iberville Parish,Louisiana,6.8
2000,Jackson Parish,Louisiana,8.1
2000,Jefferson Parish,Louisiana,14.5
2000,Jefferson Davis Parish,Louisiana,6.9
2000,Lafayette Parish,Louisiana,17.7
2000,Lafourche Parish,Louisiana,8.5
2000,La Salle Parish,Louisiana,7.4
2000,Lincoln Parish,Louisiana,16.5
2000,Livingston Parish,Louisiana,8.3
2000,Madison Parish,Louisiana,7.7
2000,Morehouse Parish,Louisiana,6.7
2000,Natchitoches Parish,Louisiana,11.4
2000,Orleans Parish,Louisiana,15
2000,Ouachita Parish,Louisiana,14.8
2000,Plaquemines Parish,Louisiana,8.5
2000,Pointe Coupee Parish,Louisiana,9
2000,Rapides Parish,Louisiana,10.6
2000,Red River Parish,Louisiana,6.3
2000,Richland Parish,Louisiana,8.8
2000,Sabine Parish,Louisiana,6.9
2000,St. Bernard Parish,Louisiana,6.3
2000,St. Charles Parish,Louisiana,12.4
2000,St. Helena Parish,Louisiana,6.4
2000,St. James Parish,Louisiana,6.5
2000,St. John the Baptist Parish,Louisiana,9.3
2000,St. Landry Parish,Louisiana,7
2000,St. Martin Parish,Louisiana,5.7
2000,St. Mary Parish,Louisiana,6.9
2000,St. Tammany Parish,Louisiana,18.9
2000,Tangipahoa Parish,Louisiana,10.9
2000,Tensas Parish,Louisiana,10.1
2000,Terrebonne Parish,Louisiana,8.6
2000,Union Parish,Louisiana,8.1
2000,Vermilion Parish,Louisiana,7.6
2000,Vernon Parish,Louisiana,9.1
2000,Washington Parish,Louisiana,6.6
2000,Webster Parish,Louisiana,8.5
2000,West Baton Rouge Parish,Louisiana,8.2
2000,West Carroll Parish,Louisiana,6.3
2000,West Feliciana Parish,Louisiana,6.4
2000,Winn Parish,Louisiana,5.9
2000,Androscoggin,Maine,9.9
2000,Aroostook,Maine,10.8
2000,Cumberland,Maine,21.7
2000,Franklin,Maine,14.3
2000,Hancock,Maine,17.1
2000,Kennebec,Maine,13.1
2000,Knox,Maine,17.1
2000,Lincoln,Maine,16.9
2000,Oxford,Maine,10.5
2000,Penobscot,Maine,12.9
2000,Piscataquis,Maine,9.4
2000,Sagadahoc,Maine,16.4
2000,Somerset,Maine,8.4
2000,Waldo,Maine,14.5
2000,Washington,Maine,9.6
2000,York,Maine,15.6
2000,Allegany,Maryland,7.6
2000,Anne Arundel,Maryland,19.1
2000,Baltimore,Maryland,18.1
2000,Calvert,Maryland,14.2
2000,Caroline,Maryland,7.3
2000,Carroll,Maryland,16
2000,Cecil,Maryland,10.7
2000,Charles,Maryland,13.2
2000,Dorchester,Maryland,6.8
2000,Frederick,Maryland,18.9
2000,Garrett,Maryland,8.2
2000,Harford,Maryland,17.9
2000,Howard,Maryland,29.5
2000,Kent,Maryland,12.6
2000,Montgomery,Maryland,27.1
2000,Prince George's,Maryland,16.9
2000,Queen Anne's,Maryland,16.4
2000,St. Mary's,Maryland,14.3
2000,Somerset,Maryland,7.4
2000,Talbot,Maryland,17
2000,Washington,Maryland,8.8
2000,Wicomico,Maryland,13.7
2000,Worcester,Maryland,14.6
2000,Baltimore city,Maryland,10.4
2000,Barnstable,Massachusetts,20.6
2000,Berkshire,Massachusetts,15
2000,Bristol,Massachusetts,13.4
2000,Dukes,Massachusetts,25.4
2000,Essex,Massachusetts,19.5
2000,Franklin,Massachusetts,16.2
2000,Hampden,Massachusetts,12.8
2000,Hampshire,Massachusetts,19.3
2000,Middlesex,Massachusetts,23.5
2000,Nantucket,Massachusetts,27.1
2000,Norfolk,Massachusetts,25.1
2000,Plymouth,Massachusetts,18.7
2000,Suffolk,Massachusetts,18.8
2000,Worcester,Massachusetts,16.7
2000,Alcona,Michigan,6.6
2000,Alger,Michigan,10.6
2000,Allegan,Michigan,10.8
2000,Alpena,Michigan,7.9
2000,Antrim,Michigan,12.6
2000,Arenac,Michigan,5.5
2000,Baraga,Michigan,8.6
2000,Barry,Michigan,9.8
2000,Bay,Michigan,9.7
2000,Benzie,Michigan,13.3
2000,Berrien,Michigan,12.2
2000,Branch,Michigan,7
2000,Calhoun,Michigan,10.5
2000,Cass,Michigan,8
2000,Charlevoix,Michigan,13
2000,Cheboygan,Michigan,8.7
2000,Chippewa,Michigan,10.2
2000,Clare,Michigan,5.4
2000,Clinton,Michigan,13.8
2000,Crawford,Michigan,8.6
2000,Delta,Michigan,11.6
2000,Dickinson,Michigan,11.1
2000,Eaton,Michigan,14.8
2000,Emmet,Michigan,16.5
2000,Genesee,Michigan,10.5
2000,Gladwin,Michigan,6.3
2000,Gogebic,Michigan,10.8
2000,Grand Traverse,Michigan,16.4
2000,Gratiot,Michigan,8.8
2000,Hillsdale,Michigan,7.5
2000,Houghton,Michigan,14.1
2000,Huron,Michigan,7.4
2000,Ingham,Michigan,18.5
2000,Ionia,Michigan,7.6
2000,Iosco,Michigan,7.2
2000,Iron,Michigan,9.1
2000,Isabella,Michigan,13.7
2000,Jackson,Michigan,11.2
2000,Kalamazoo,Michigan,19
2000,Kalkaska,Michigan,6.5
2000,Kent,Michigan,17.5
2000,Keweenaw,Michigan,12.2
2000,Lake,Michigan,5.6
2000,Lapeer,Michigan,8.8
2000,Leelanau,Michigan,19.7
2000,Lenawee,Michigan,10.9
2000,Livingston,Michigan,18.9
2000,Luce,Michigan,8.4
2000,Mackinac,Michigan,10
2000,Macomb,Michigan,11.9
2000,Manistee,Michigan,9.5
2000,Marquette,Michigan,15.9
2000,Mason,Michigan,10
2000,Mecosta,Michigan,11.6
2000,Menominee,Michigan,7.7
2000,Midland,Michigan,17.6
2000,Missaukee,Michigan,6.8
2000,Monroe,Michigan,9.6
2000,Montcalm,Michigan,7.2
2000,Montmorency,Michigan,5.2
2000,Muskegon,Michigan,9.4
2000,Newaygo,Michigan,7.7
2000,Oakland,Michigan,23.2
2000,Oceana,Michigan,8
2000,Ogemaw,Michigan,6.1
2000,Ontonagon,Michigan,8.7
2000,Osceola,Michigan,7.8
2000,Oscoda,Michigan,5.6
2000,Otsego,Michigan,12
2000,Ottawa,Michigan,18
2000,Presque Isle,Michigan,7.4
2000,Roscommon,Michigan,6.5
2000,Saginaw,Michigan,10.5
2000,St. Clair,Michigan,8
2000,St. Joseph,Michigan,8.5
2000,Sanilac,Michigan,6.2
2000,Schoolcraft,Michigan,8.2
2000,Shiawassee,Michigan,8.8
2000,Tuscola,Michigan,7.1
2000,Van Buren,Michigan,9.7
2000,Washtenaw,Michigan,24.3
2000,Wayne,Michigan,10.9
2000,Wexford,Michigan,9.8
2000,Aitkin,Minnesota,8.2
2000,Anoka,Minnesota,16
2000,Becker,Minnesota,12.6
2000,Beltrami,Minnesota,16
2000,Benton,Minnesota,12.6
2000,Big Stone,Minnesota,8.5
2000,Blue Earth,Minnesota,18.2
2000,Brown,Minnesota,11.7
2000,Carlton,Minnesota,10.5
2000,Carver,Minnesota,26.1
2000,Cass,Minnesota,11.4
2000,Chippewa,Minnesota,10.1
2000,Chisago,Minnesota,11.3
2000,Clay,Minnesota,17.4
2000,Clearwater,Minnesota,10.6
2000,Cook,Minnesota,19.6
2000,Cottonwood,Minnesota,10.5
2000,Crow Wing,Minnesota,12.8
2000,Dakota,Minnesota,25.6
2000,Dodge,Minnesota,13.7
2000,Douglas,Minnesota,12
2000,Faribault,Minnesota,10.5
2000,Fillmore,Minnesota,11.2
2000,Freeborn,Minnesota,9.2
2000,Goodhue,Minnesota,13.7
2000,Grant,Minnesota,12.6
2000,Hennepin,Minnesota,27
2000,Houston,Minnesota,14.2
2000,Hubbard,Minnesota,13.6
2000,Isanti,Minnesota,9.9
2000,Itasca,Minnesota,12.4
2000,Jackson,Minnesota,11.5
2000,Kanabec,Minnesota,7
2000,Kandiyohi,Minnesota,13.1
2000,Kittson,Minnesota,12
2000,Koochiching,Minnesota,10.2
2000,Lac qui Parle,Minnesota,9.6
2000,Lake,Minnesota,13.2
2000,Lake of the Woods,Minnesota,13.9
2000,Le Sueur,Minnesota,12.5
2000,Lincoln,Minnesota,11.1
2000,Lyon,Minnesota,16
2000,McLeod,Minnesota,11.9
2000,Mahnomen,Minnesota,9.6
2000,Marshall,Minnesota,9.7
2000,Martin,Minnesota,12.2
2000,Meeker,Minnesota,10.5
2000,Mille Lacs,Minnesota,8.3
2000,Morrison,Minnesota,8.8
2000,Mower,Minnesota,10.8
2000,Murray,Minnesota,9.4
2000,Nicollet,Minnesota,20.1
2000,Nobles,Minnesota,9.8
2000,Norman,Minnesota,10.5
2000,Olmsted,Minnesota,21.2
2000,Otter Tail,Minnesota,12.2
2000,Pennington,Minnesota,10.6
2000,Pine,Minnesota,7.5
2000,Pipestone,Minnesota,10.3
2000,Polk,Minnesota,12.3
2000,Pope,Minnesota,10.7
2000,Ramsey,Minnesota,21.8
2000,Red Lake,Minnesota,8
2000,Redwood,Minnesota,10.7
2000,Renville,Minnesota,10.1
2000,Rice,Minnesota,14.3
2000,Rock,Minnesota,12.2
2000,Roseau,Minnesota,12.6
2000,St. Louis,Minnesota,15.2
2000,Scott,Minnesota,23.1
2000,Sherburne,Minnesota,13.8
2000,Sibley,Minnesota,8.8
2000,Stearns,Minnesota,14.9
2000,Steele,Minnesota,15.4
2000,Stevens,Minnesota,14.6
2000,Swift,Minnesota,11.5
2000,Todd,Minnesota,7.3
2000,Traverse,Minnesota,9
2000,Wabasha,Minnesota,12.4
2000,Wadena,Minnesota,8.5
2000,Waseca,Minnesota,12.9
2000,Washington,Minnesota,23.4
2000,Watonwan,Minnesota,10.9
2000,Wilkin,Minnesota,11.2
2000,Winona,Minnesota,16
2000,Wright,Minnesota,13.6
2000,Yellow Medicine,Minnesota,10.4
2000,Adams,Mississippi,11.7
2000,Alcorn,Mississippi,7.7
2000,Amite,Mississippi,6.9
2000,Attala,Mississippi,7.6
2000,Benton,Mississippi,6.1
2000,Bolivar,Mississippi,11.9
2000,Calhoun,Mississippi,7.4
2000,Carroll,Mississippi,7.1
2000,Chickasaw,Mississippi,6.9
2000,Choctaw,Mississippi,7.3
2000,Claiborne,Mississippi,10.6
2000,Clarke,Mississippi,6.4
2000,Clay,Mississippi,11
2000,Coahoma,Mississippi,11.3
2000,Copiah,Mississippi,8.2
2000,Covington,Mississippi,7
2000,DeSoto,Mississippi,10.3
2000,Forrest,Mississippi,14.3
2000,Franklin,Mississippi,7
2000,George,Mississippi,5.5
2000,Greene,Mississippi,5.3
2000,Grenada,Mississippi,9.4
2000,Hancock,Mississippi,10.9
2000,Harrison,Mississippi,11.8
2000,Hinds,Mississippi,17.2
2000,Holmes,Mississippi,6.9
2000,Humphreys,Mississippi,8.4
2000,Issaquena,Mississippi,5.2
2000,Itawamba,Mississippi,5.9
2000,Jackson,Mississippi,10.7
2000,Jasper,Mississippi,7.2
2000,Jefferson,Mississippi,6.3
2000,Jefferson Davis,Mississippi,6.7
2000,Jones,Mississippi,9.3
2000,Kemper,Mississippi,6.6
2000,Lafayette,Mississippi,16.1
2000,Lamar,Mississippi,17.6
2000,Lauderdale,Mississippi,10.1
2000,Lawrence,Mississippi,8.8
2000,Leake,Mississippi,7.8
2000,Lee,Mississippi,12.3
2000,Leflore,Mississippi,10.4
2000,Lincoln,Mississippi,8.3
2000,Lowndes,Mississippi,14.3
2000,Madison,Mississippi,25.9
2000,Marion,Mississippi,7.5
2000,Marshall,Mississippi,6.5
2000,Monroe,Mississippi,7.9
2000,Montgomery,Mississippi,7.3
2000,Neshoba,Mississippi,7.3
2000,Newton,Mississippi,7.1
2000,Noxubee,Mississippi,7.7
2000,Oktibbeha,Mississippi,18
2000,Panola,Mississippi,7.9
2000,Pearl River,Mississippi,8.9
2000,Perry,Mississippi,5.2
2000,Pike,Mississippi,7.9
2000,Pontotoc,Mississippi,8.3
2000,Prentiss,Mississippi,5.7
2000,Quitman,Mississippi,7.7
2000,Rankin,Mississippi,16.3
2000,Scott,Mississippi,5.7
2000,Sharkey,Mississippi,9.3
2000,Simpson,Mississippi,7.6
2000,Smith,Mississippi,6.2
2000,Stone,Mississippi,8.1
2000,Sunflower,Mississippi,8.6
2000,Tallahatchie,Mississippi,6.7
2000,Tate,Mississippi,8.7
2000,Tippah,Mississippi,6.2
2000,Tishomingo,Mississippi,4.9
2000,Tunica,Mississippi,6.6
2000,Union,Mississippi,8.6
2000,Walthall,Mississippi,6.4
2000,Warren,Mississippi,12.9
2000,Washington,Mississippi,11.1
2000,Wayne,Mississippi,6.6
2000,Webster,Mississippi,9
2000,Wilkinson,Mississippi,6.9
2000,Winston,Mississippi,9.4
2000,Yalobusha,Mississippi,6.6
2000,Yazoo,Mississippi,8.2
2000,Adair,Missouri,16.5
2000,Andrew,Missouri,13.1
2000,Atchison,Missouri,11.5
2000,Audrain,Missouri,8.5
2000,Barry,Missouri,7.2
2000,Barton,Missouri,6.7
2000,Bates,Missouri,6.7
2000,Benton,Missouri,5.8
2000,Bollinger,Missouri,4.7
2000,Boone,Missouri,23.1
2000,Buchanan,Missouri,11.4
2000,Butler,Missouri,6.3
2000,Caldwell,Missouri,8.7
2000,Callaway,Missouri,11
2000,Camden,Missouri,12.1
2000,Cape Girardeau,Missouri,16.4
2000,Carroll,Missouri,9.6
2000,Carter,Missouri,7.6
2000,Cass,Missouri,12.1
2000,Cedar,Missouri,6.7
2000,Chariton,Missouri,7.6
2000,Christian,Missouri,15.3
2000,Clark,Missouri,8.6
2000,Clay,Missouri,17.5
2000,Clinton,Missouri,10.3
2000,Cole,Missouri,18.2
2000,Cooper,Missouri,9.1
2000,Crawford,Missouri,5.4
2000,Dade,Missouri,6.6
2000,Dallas,Missouri,6.5
2000,Daviess,Missouri,8.9
2000,DeKalb,Missouri,7.3
2000,Dent,Missouri,7
2000,Douglas,Missouri,6.6
2000,Dunklin,Missouri,6.2
2000,Franklin,Missouri,8.4
2000,Gasconade,Missouri,7
2000,Gentry,Missouri,9.8
2000,Greene,Missouri,15.9
2000,Grundy,Missouri,7.9
2000,Harrison,Missouri,6.1
2000,Henry,Missouri,7.5
2000,Hickory,Missouri,4.5
2000,Holt,Missouri,8.5
2000,Howard,Missouri,11.6
2000,Howell,Missouri,6.8
2000,Iron,Missouri,5.1
2000,Jackson,Missouri,15.5
2000,Jasper,Missouri,11.2
2000,Jefferson,Missouri,8.5
2000,Johnson,Missouri,13
2000,Knox,Missouri,8.8
2000,Laclede,Missouri,7.9
2000,Lafayette,Missouri,9
2000,Lawrence,Missouri,8
2000,Lewis,Missouri,9
2000,Lincoln,Missouri,6.5
2000,Linn,Missouri,8
2000,Livingston,Missouri,9.3
2000,McDonald,Missouri,5
2000,Macon,Missouri,9.4
2000,Madison,Missouri,4.9
2000,Maries,Missouri,8.1
2000,Marion,Missouri,11.4
2000,Mercer,Missouri,9
2000,Miller,Missouri,8.1
2000,Mississippi,Missouri,7.2
2000,Moniteau,Missouri,9.1
2000,Monroe,Missouri,6.9
2000,Montgomery,Missouri,6.3
2000,Morgan,Missouri,7.4
2000,New Madrid,Missouri,6.2
2000,Newton,Missouri,10.5
2000,Nodaway,Missouri,12.8
2000,Oregon,Missouri,6.5
2000,Osage,Missouri,7
2000,Ozark,Missouri,5
2000,Pemiscot,Missouri,6.1
2000,Perry,Missouri,6.6
2000,Pettis,Missouri,9.4
2000,Phelps,Missouri,11.9
2000,Pike,Missouri,6.6
2000,Platte,Missouri,22.4
2000,Polk,Missouri,9.9
2000,Pulaski,Missouri,12.8
2000,Putnam,Missouri,7.8
2000,Ralls,Missouri,8.5
2000,Randolph,Missouri,7.9
2000,Ray,Missouri,7.5
2000,Reynolds,Missouri,4.9
2000,Ripley,Missouri,4.6
2000,St. Charles,Missouri,18.5
2000,St. Clair,Missouri,5.3
2000,Ste. Genevieve,Missouri,5.6
2000,St. Francois,Missouri,6.4
2000,St. Louis,Missouri,22
2000,Saline,Missouri,9.5
2000,Schuyler,Missouri,8.3
2000,Scotland,Missouri,7.5
2000,Scott,Missouri,7.3
2000,Shannon,Missouri,5.3
2000,Shelby,Missouri,9
2000,Stoddard,Missouri,6.6
2000,Stone,Missouri,9.7
2000,Sullivan,Missouri,5.5
2000,Taney,Missouri,10.2
2000,Texas,Missouri,7.1
2000,Vernon,Missouri,9.6
2000,Warren,Missouri,7.6
2000,Washington,Missouri,5.1
2000,Wayne,Missouri,4.9
2000,Webster,Missouri,7.4
2000,Worth,Missouri,8.6
2000,Wright,Missouri,6.2
2000,St. Louis city,Missouri,11.5
2000,Beaverhead,Montana,18.7
2000,Big Horn,Montana,10.1
2000,Blaine,Montana,13.8
2000,Broadwater,Montana,11.6
2000,Carbon,Montana,16.9
2000,Carter,Montana,11.7
2000,Cascade,Montana,14.8
2000,Chouteau,Montana,16.1
2000,Custer,Montana,12.3
2000,Daniels,Montana,12.1
2000,Dawson,Montana,11.5
2000,Deer Lodge,Montana,10.6
2000,Fallon,Montana,10.8
2000,Fergus,Montana,14.3
2000,Flathead,Montana,16.1
2000,Gallatin,Montana,28.1
2000,Garfield,Montana,14.7
2000,Glacier,Montana,10.8
2000,Golden Valley,Montana,13.4
2000,Granite,Montana,18.3
2000,Hill,Montana,13.9
2000,Jefferson,Montana,18.7
2000,Judith Basin,Montana,19.1
2000,Lake,Montana,15.6
2000,Lewis and Clark,Montana,21.3
