county_name,state_id,size_00
schoolcraft,MI,2.36
schuyler,IL,2.38
schuyler,MO,2.39
schuyler,NY,2.52
schuylkill,PA,2.36
scioto,OH,2.45
scotland,MO,2.55
scotland,NC,2.61
scott,VA,2.35
scott,KS,2.46
scott,IL,2.47
scott,IA,2.49
scott,AR,2.52
scott,MO,2.55
scott,TN,2.55
scott,IN,2.58
scott,KY,2.61
scott,MS,2.76
scott,MN,2.89
scotts bluff,NE,2.44
screven,GA,2.6
scurry,TX,2.55
searcy,AR,2.33
sebastian,AR,2.49
sedgwick,CO,2.31
sedgwick,KS,2.53
seminole,OK,2.54
seminole,GA,2.54
seminole,FL,2.59
seneca,NY,2.51
seneca,OH,2.56
sequatchie,TN,2.52
sequoyah,OK,2.61
sevier,TN,2.48
sevier,AR,2.73
sevier,UT,3.03
seward,NE,2.53
seward,KS,2.98
shackelford,TX,2.49
shannon,MO,2.49
shannon,SD,4.36
sharkey,MS,2.99
sharp,AR,2.34
shasta,CA,2.52
shawano,WI,2.51
shawnee,KS,2.39
sheboygan,WI,2.5
shelby,MO,2.38
shelby,IA,2.49
shelby,IL,2.5
shelby,IN,2.58
shelby,AL,2.59
shelby,TX,2.59
shelby,TN,2.6
shelby,KY,2.63
shelby,OH,2.68
shenandoah,VA,2.42
sherburne,MN,2.91
sheridan,MT,2.29
sheridan,ND,2.31
sheridan,WY,2.31
sheridan,NE,2.38
sheridan,KS,2.46
sherman,NE,2.34
sherman,KS,2.4
sherman,OR,2.43
sherman,TX,2.76
shiawassee,MI,2.64
shoshone,ID,2.3
sibley,MN,2.6
sierra,NM,2.13
sierra,CA,2.32
silver bow,MT,2.32
simpson,KY,2.52
simpson,MS,2.65
sioux,NE,2.44
sioux,IA,2.71
sioux,ND,3.63
siskiyou,CA,2.35
skagit,WA,2.6
skamania,WA,2.61
slope,ND,2.45
smith,KS,2.27
smith,TN,2.55
smith,TX,2.59
smith,MS,2.65
smyth,VA,2.37
snohomish,WA,2.65
snyder,PA,2.58
socorro,NM,2.62
solano,CA,2.9
somerset,MD,2.37
somerset,ME,2.44
somerset,PA,2.45
somerset,NJ,2.69
somervell,TX,2.73
sonoma,CA,2.6
southampton,VA,2.53
spalding,GA,2.67
spartanburg,SC,2.52
spencer,IN,2.65
spencer,KY,2.74
spink,SD,2.45
spokane,WA,2.46
spotsylvania,VA,2.87
st. bernard parish,LA,2.64
st. charles,MO,2.76
st. charles parish,LA,2.9
st. clair,MO,2.34
st. clair,IL,2.59
st. clair,AL,2.6
st. clair,MI,2.62
st. croix,WI,2.66
st. francis,AR,2.65
st. francois,MO,2.48
st. helena parish,LA,2.7
st. james parish,LA,3
st. john the baptist parish,LA,2.98
st. johns,FL,2.44
st. joseph,IN,2.5
st. joseph,MI,2.63
st. landry parish,LA,2.67
st. lawrence,NY,2.49
st. louis,MN,2.32
st. louis,MO,2.47
st. louis city,MO,2.3
st. lucie,FL,2.47
st. martin parish,LA,2.78
st. mary parish,LA,2.74
st. mary's,MD,2.72
st. tammany parish,LA,2.73
stafford,KS,2.34
stafford,VA,3.01
stanislaus,CA,3.03
stanley,SD,2.49
stanly,NC,2.53
stanton,KS,2.74
stanton,NE,2.76
stark,ND,2.44
stark,IL,2.46
stark,OH,2.49
starke,IN,2.66
starr,TX,3.69
staunton city,VA,2.19
ste. genevieve,MO,2.66
stearns,MN,2.64
steele,ND,2.45
steele,MN,2.57
stephens,OK,2.44
stephens,GA,2.46
stephens,TX,2.47
stephenson,IL,2.43
sterling,TX,2.67
steuben,NY,2.49
steuben,IN,2.53
stevens,MN,2.43
stevens,WA,2.64
stevens,KS,2.72
stewart,GA,2.48
stewart,TN,2.49
stillwater,MT,2.48
stoddard,MO,2.39
stokes,NC,2.51
stone,AR,2.38
stone,MO,2.4
stone,MS,2.72
stonewall,TX,2.32
storey,NV,2.32
story,IA,2.39
strafford,NH,2.5
stutsman,ND,2.28
sublette,WY,2.47
suffolk,MA,2.34
suffolk,NY,2.96
suffolk city,VA,2.69
sullivan,PA,2.3
sullivan,TN,2.36
sullivan,NH,2.41
sullivan,MO,2.42
sullivan,IN,2.49
sullivan,NY,2.5
sully,SD,2.47
summers,WV,2.32
summit,OH,2.45
summit,CO,2.48
summit,UT,2.87
sumner,KS,2.58
sumner,TN,2.64
sumter,FL,2.27
sumter,AL,2.55
sumter,GA,2.64
sumter,SC,2.68
sunflower,MS,3.01
surry,NC,2.46
surry,VA,2.61
susquehanna,PA,2.53
sussex,VA,2.41
sussex,DE,2.45
sussex,NJ,2.8
sutter,CA,2.87
sutton,TX,2.67
suwannee,FL,2.54
swain,NC,2.44
sweet grass,MT,2.41
sweetwater,WY,2.62
swift,MN,2.39
swisher,TX,2.65
switzerland,IN,2.61
talbot,MD,2.32
talbot,GA,2.55
taliaferro,GA,2.36
talladega,AL,2.5
tallahatchie,MS,2.81
tallapoosa,AL,2.44
tama,IA,2.51
taney,MO,2.37
tangipahoa parish,LA,2.66
taos,NM,2.34
tarrant,TX,2.67
tate,MS,2.74
tattnall,GA,2.6
taylor,IA,2.4
taylor,KY,2.41
taylor,WV,2.47
taylor,FL,2.51
taylor,TX,2.54
taylor,GA,2.56
taylor,WI,2.58
tazewell,VA,2.4
tazewell,IL,2.49
tehama,CA,2.62
telfair,GA,2.48
teller,CO,2.56
tensas parish,LA,2.54
terrebonne parish,LA,2.86
terrell,TX,2.44
terrell,GA,2.69
terry,TX,2.76
teton,WY,2.36
teton,MT,2.51
teton,ID,2.87
texas,MO,2.42
texas,OK,2.75
thayer,NE,2.31
thomas,NE,2.24
thomas,KS,2.45
thomas,GA,2.55
throckmorton,TX,2.39
thurston,WA,2.5
thurston,NE,3.14
tift,GA,2.65
tillamook,OR,2.33
tillman,OK,2.48
tioga,PA,2.48
tioga,NY,2.6
tippah,MS,2.52
tippecanoe,IN,2.42
tipton,IN,2.53
tipton,TN,2.78
tishomingo,MS,2.39
titus,TX,2.88
todd,MN,2.58
todd,KY,2.59
todd,SD,3.62
tolland,CT,2.54
tom green,TX,2.52
tompkins,NY,2.32
tooele,UT,3.11
toole,MT,2.47
toombs,GA,2.59
torrance,NM,2.72
towner,ND,2.31
towns,GA,2.2
traill,ND,2.41
transylvania,NC,2.3
traverse,MN,2.34
travis,TX,2.47
treasure,MT,2.41
trego,KS,2.27
trempealeau,WI,2.45
treutlen,GA,2.55
trigg,KY,2.39
trimble,KY,2.57
trinity,CA,2.29
trinity,TX,2.38
tripp,SD,2.48
troup,GA,2.61
trousdale,TN,2.55
trumbull,OH,2.48
tucker,WV,2.35
tulare,CA,3.28
tulsa,OK,2.43
tunica,MS,2.8
tuolumne,CA,2.36
turner,SD,2.46
turner,GA,2.72
tuscaloosa,AL,2.42
tuscarawas,OH,2.52
tuscola,MI,2.65
twiggs,GA,2.73
twin falls,ID,2.64
tyler,WV,2.47
tyler,TX,2.48
tyrrell,NC,2.42
uinta,WY,2.84
uintah,UT,3.05
ulster,NY,2.47
umatilla,OR,2.67
unicoi,TN,2.31
union,IA,2.29
union,GA,2.35
union,IL,2.38
union,NM,2.4
union,SC,2.44
union,OR,2.45
union,AR,2.48
union,PA,2.5
union,KY,2.5
union,SD,2.53
union,MS,2.57
union,IN,2.6
union,TN,2.62
union,OH,2.7
union,FL,2.76
union,NJ,2.77
union,NC,2.81
union parish,LA,2.52
upshur,WV,2.45
upshur,TX,2.62
upson,GA,2.53
upton,TX,2.68
utah,UT,3.59
uvalde,TX,2.96
val verde,TX,3.11
valencia,NM,2.86
valley,NE,2.32
valley,ID,2.36
valley,MT,2.38
van buren,AR,2.33
van buren,IA,2.41
van buren,TN,2.49
van buren,MI,2.66
van wert,OH,2.52
van zandt,TX,2.59
vance,NC,2.6
vanderburgh,IN,2.33
venango,PA,2.45
ventura,CA,3.04
vermilion,IL,2.42
vermilion parish,LA,2.67
vermillion,IN,2.44
vernon,MO,2.44
vernon,WI,2.55
vernon parish,LA,2.69
victoria,TX,2.75
vigo,IN,2.38
vilas,WI,2.29
vinton,OH,2.59
virginia beach city,VA,2.7
volusia,FL,2.32
wabash,IL,2.46
wabash,IN,2.5
wabasha,MN,2.57
wabaunsee,KS,2.57
wadena,MN,2.45
wagoner,OK,2.73
wahkiakum,WA,2.42
wake,NC,2.51
wakulla,FL,2.57
waldo,ME,2.43
walker,TX,2.44
walker,AL,2.46
walker,GA,2.54
walla walla,WA,2.54
wallace,KS,2.56
waller,TX,2.79
wallowa,OR,2.35
walsh,ND,2.39
walthall,MS,2.69
walton,FL,2.35
walton,GA,2.82
walworth,SD,2.31
walworth,WI,2.57
wapello,IA,2.37
ward,ND,2.46
ward,TX,2.66
ware,GA,2.47
warren,NY,2.41
warren,PA,2.42
warren,IL,2.44
warren,KY,2.46
warren,TN,2.47
warren,NC,2.48
warren,GA,2.55
warren,VA,2.57
warren,IN,2.58
warren,NJ,2.61
warren,MS,2.61
warren,MO,2.64
warren,IA,2.65
warren,OH,2.72
warrick,IN,2.66
wasatch,UT,3.18
wasco,OR,2.47
waseca,MN,2.56
washakie,WY,2.47
washburn,WI,2.39
washington,TN,2.33
washington,ME,2.34
washington,KS,2.35
washington,VA,2.36
washington,VT,2.36
washington,OK,2.4
washington,PA,2.44
washington,OH,2.45
washington,CO,2.46
washington,FL,2.46
washington,MD,2.46
washington,IA,2.5
washington,AR,2.52
washington,RI,2.52
washington,NC,2.52
washington,TX,2.53
washington,IL,2.55
washington,NY,2.55
washington,KY,2.57
washington,OR,2.61
washington,ID,2.61
washington,IN,2.62
washington,NE,2.63
washington,MO,2.64
washington,WI,2.65
washington,GA,2.65
washington,AL,2.69
washington,MN,2.77
washington,MS,2.8
washington,UT,2.97
washington parish,LA,2.56
washita,OK,2.5
washoe,NV,2.53
washtenaw,MI,2.41
watauga,NC,2.26
watonwan,MN,2.53
waukesha,WI,2.63
waupaca,WI,2.51
waushara,WI,2.43
wayne,IA,2.34
wayne,MO,2.36
wayne,IL,2.37
wayne,IN,2.42
wayne,TN,2.47
wayne,WV,2.48
wayne,KY,2.49
wayne,PA,2.5
wayne,NE,2.51
wayne,NC,2.55
wayne,GA,2.62
wayne,MI,2.64
wayne,NY,2.64
wayne,MS,2.67
wayne,OH,2.68
wayne,UT,2.81
waynesboro city,VA,2.31
weakley,TN,2.38
webb,TX,3.75
weber,UT,2.95
webster,NE,2.28
webster,IA,2.38
webster,WV,2.41
webster,KY,2.49
webster,MS,2.59
webster,GA,2.62
webster,MO,2.72
webster parish,LA,2.48
weld,CO,2.78
wells,ND,2.25
wells,IN,2.61
west baton rouge parish,LA,2.74
west carroll parish,LA,2.59
west feliciana parish,LA,2.73
westchester,NY,2.67
westmoreland,PA,2.41
westmoreland,VA,2.43
weston,WY,2.42
wetzel,WV,2.45
wexford,MI,2.55
wharton,TX,2.73
whatcom,WA,2.51
wheatland,MT,2.24
wheeler,OR,2.32
wheeler,TX,2.39
wheeler,NE,2.52
wheeler,GA,2.54
white,IL,2.29
white,TN,2.47
white,GA,2.51
white,AR,2.53
white,IN,2.57
white pine,NV,2.42
whiteside,IL,2.51
whitfield,GA,2.82
whitley,KY,2.52
whitley,IN,2.58
whitman,WA,2.31
wibaux,MT,2.45
wichita,TX,2.49
wichita,KS,2.59
wicomico,MD,2.53
wilbarger,TX,2.48
wilcox,GA,2.55
wilcox,AL,2.7
wilkes,NC,2.43
wilkes,GA,2.45
wilkin,MN,2.54
wilkinson,MS,2.59
wilkinson,GA,2.65
will,IL,2.94
willacy,TX,3.4
williams,ND,2.38
williams,OH,2.52
williamsburg,SC,2.69
williamsburg city,VA,2.07
williamson,IL,2.35
williamson,TN,2.81
williamson,TX,2.82
wilson,KS,2.4
wilson,NC,2.51
wilson,TN,2.67
wilson,TX,2.89
winchester city,VA,2.28
windham,VT,2.35
windham,CT,2.56
windsor,VT,2.35
winkler,TX,2.72
winn parish,LA,2.55
winnebago,IA,2.36
winnebago,WI,2.43
winnebago,IL,2.53
winneshiek,IA,2.46
winona,MN,2.46
winston,AL,2.43
winston,MS,2.59
wirt,WV,2.56
wise,VA,2.44
wise,TX,2.77
wolfe,KY,2.45
wood,WV,2.39
wood,TX,2.42
wood,WI,2.47
wood,OH,2.51
woodbury,IA,2.58
woodford,KY,2.57
woodford,IL,2.69
woodruff,AR,2.44
woods,OK,2.2
woodson,KS,2.24
woodward,OK,2.48
worcester,MD,2.33
worcester,MA,2.56
worth,MO,2.31
worth,IA,2.38
worth,GA,2.68
wright,IA,2.36
wright,MO,2.5
wright,MN,2.83
wyandot,OH,2.53
wyandotte,KS,2.62
wyoming,WV,2.45
wyoming,PA,2.55
wyoming,NY,2.62
wythe,VA,2.36
yadkin,NC,2.47
yakima,WA,2.96
yalobusha,MS,2.46
yamhill,OR,2.78
yancey,NC,2.36
yankton,SD,2.43
yates,NY,2.59
yavapai,AZ,2.33
yazoo,MS,2.81
yell,AR,2.61
yellow medicine,MN,2.42
yellowstone,MT,2.43
yoakum,TX,2.95
yolo,CA,2.71
york,NE,2.42
york,ME,2.47
york,PA,2.52
york,SC,2.63
york,VA,2.78
young,TX,2.45
yuba,CA,2.87
yuma,CO,2.55
yuma,AZ,2.86
zapata,TX,3.1
zavala,TX,3.28
ziebach,SD,3.4
