county_name,state_id,size_10
schoolcraft,MI,2.29
schuyler,IL,2.48
schuyler,NY,2.41
schuyler,MO,2.07
schuylkill,PA,2.34
scioto,OH,2.51
scotland,NC,2.58
scotland,MO,2.38
scott,MN,2.87
scott,MS,2.83
scott,IN,2.56
scott,AR,2.55
scott,TN,2.55
scott,IL,2.51
scott,KY,2.5
scott,MO,2.48
scott,IA,2.4
scott,VA,2.37
scott,KS,2.26
scotts bluff,NE,2.38
screven,GA,3.01
scurry,TX,2.29
searcy,AR,2.29
sebastian,AR,2.52
sedgwick,KS,2.52
sedgwick,CO,2.21
seminole,GA,2.75
seminole,FL,2.7
seminole,OK,2.63
seneca,OH,2.49
seneca,NY,2.44
sequatchie,TN,2.7
sequoyah,OK,2.71
sevier,UT,2.84
sevier,AR,2.83
sevier,TN,2.31
seward,KS,2.94
seward,NE,2.46
shackelford,TX,2.63
shannon,SD,4.45
shannon,MO,2.47
sharkey,MS,2.89
sharp,AR,2.37
shasta,CA,2.52
shawano,WI,2.39
shawnee,KS,2.35
sheboygan,WI,2.41
shelby,TN,2.65
shelby,OH,2.63
shelby,KY,2.61
shelby,AL,2.59
shelby,TX,2.58
shelby,IN,2.53
shelby,IL,2.42
shelby,IA,2.37
shelby,MO,2.3
shenandoah,VA,2.39
sherburne,MN,2.89
sheridan,WY,2.28
sheridan,KS,2.27
sheridan,NE,2.18
sheridan,ND,2.03
sheridan,MT,1.95
sherman,TX,3.09
sherman,NE,2.3
sherman,KS,2.29
sherman,OR,2.24
shiawassee,MI,2.57
shoshone,ID,2.2
sibley,MN,2.48
sierra,NM,2.47
sierra,CA,2.34
silver bow,MT,2.19
simpson,MS,2.59
simpson,KY,2.52
sioux,ND,3.89
sioux,IA,2.72
sioux,NE,2.24
siskiyou,CA,2.18
skagit,WA,2.51
skamania,WA,2.41
slope,ND,2.22
smith,TN,2.77
smith,MS,2.72
smith,TX,2.62
smith,KS,2.1
smyth,VA,2.41
snohomish,WA,2.6
snyder,PA,2.58
socorro,NM,2.92
solano,CA,2.86
somerset,NJ,2.76
somerset,PA,2.46
somerset,ME,2.35
somerset,MD,2.35
somervell,TX,2.8
sonoma,CA,2.52
southampton,VA,2.58
spalding,GA,2.71
spartanburg,SC,2.54
spencer,KY,2.7
spencer,IN,2.55
spink,SD,2.25
spokane,WA,2.41
spotsylvania,VA,2.91
st. bernard parish,LA,2.68
st. charles,MO,2.64
st. charles parish,LA,2.81
st. clair,AL,2.64
st. clair,IL,2.55
st. clair,MI,2.53
st. clair,MO,2.24
st. croix,WI,2.58
st. francis,AR,2.69
st. francois,MO,2.39
st. helena parish,LA,2.73
st. james parish,LA,2.95
st. john the baptist parish,LA,2.91
st. johns,FL,2.53
st. joseph,MI,2.71
st. joseph,IN,2.52
st. landry parish,LA,2.76
st. lawrence,NY,2.34
st. louis,MO,2.41
st. louis,MN,2.2
st. louis city,MO,2.19
st. lucie,FL,2.58
st. martin parish,LA,2.64
st. mary parish,LA,2.69
st. mary's,MD,2.74
st. tammany parish,LA,2.68
stafford,VA,3.01
stafford,KS,2.33
stanislaus,CA,3.06
stanley,SD,2.5
stanly,NC,2.63
stanton,KS,2.78
stanton,NE,2.57
stark,IL,2.49
stark,OH,2.43
stark,ND,2.37
starke,IN,2.57
starr,TX,3.81
staunton city,VA,2.1
ste. genevieve,MO,2.42
stearns,MN,2.45
steele,MN,2.56
steele,ND,2.4
stephens,GA,2.67
stephens,OK,2.47
stephens,TX,2.45
stephenson,IL,2.4
sterling,TX,2.58
steuben,IN,2.4
steuben,NY,2.4
stevens,KS,2.57
stevens,WA,2.48
stevens,MN,2.18
stewart,GA,2.53
stewart,TN,2.44
stillwater,MT,2.37
stoddard,MO,2.43
stokes,NC,2.49
stone,MS,2.49
stone,AR,2.46
stone,MO,2.35
stonewall,TX,2.41
storey,NV,2.2
story,IA,2.34
strafford,NH,2.46
stutsman,ND,2.21
sublette,WY,2.92
suffolk,NY,2.93
suffolk,MA,2.33
suffolk city,VA,2.7
sullivan,MO,2.52
sullivan,PA,2.5
sullivan,NY,2.44
sullivan,IN,2.41
sullivan,NH,2.37
sullivan,TN,2.29
sully,SD,2.26
summers,WV,2.47
summit,UT,2.59
summit,CO,2.52
summit,OH,2.4
sumner,TN,2.6
sumner,KS,2.59
sumter,AL,2.77
sumter,GA,2.77
sumter,SC,2.67
sumter,FL,2
sunflower,MS,3.03
surry,VA,2.84
surry,NC,2.44
susquehanna,PA,2.48
sussex,VA,2.86
sussex,NJ,2.66
sussex,DE,2.48
sutter,CA,2.95
sutton,TX,3.1
suwannee,FL,2.67
swain,NC,2.36
sweet grass,MT,2.42
sweetwater,WY,2.53
swift,MN,2.15
swisher,TX,2.62
switzerland,IN,2.53
talbot,GA,2.58
talbot,MD,2.37
taliaferro,GA,2.74
talladega,AL,2.52
tallahatchie,MS,3.01
tallapoosa,AL,2.51
tama,IA,2.47
taney,MO,2.34
tangipahoa parish,LA,2.73
taos,NM,2.47
tarrant,TX,2.72
tate,MS,2.67
tattnall,GA,2.8
taylor,FL,2.67
taylor,WV,2.46
taylor,TX,2.45
taylor,GA,2.44
taylor,KY,2.43
taylor,IA,2.37
taylor,WI,2.32
tazewell,VA,2.45
tazewell,IL,2.43
tehama,CA,2.6
telfair,GA,2.3
teller,CO,2.5
tensas parish,LA,2.28
terrebonne parish,LA,2.89
terrell,GA,2.6
terrell,TX,2.28
terry,TX,2.81
teton,WY,2.74
teton,ID,2.47
teton,MT,2.43
texas,OK,2.77
texas,MO,2.52
thayer,NE,2.26
thomas,GA,2.5
thomas,KS,2.35
thomas,NE,2.28
throckmorton,TX,2.27
thurston,NE,3.32
thurston,WA,2.44
tift,GA,2.68
tillamook,OR,2.21
tillman,OK,2.61
tioga,NY,2.5
tioga,PA,2.34
tippah,MS,2.46
tippecanoe,IN,2.39
tipton,TN,2.74
tipton,IN,2.37
tishomingo,MS,2.51
titus,TX,2.78
todd,SD,3.75
todd,KY,2.64
todd,MN,2.43
tolland,CT,2.52
tom green,TX,2.47
tompkins,NY,2.27
tooele,UT,3.09
toole,MT,2.17
toombs,GA,2.64
torrance,NM,2.61
towner,ND,2.14
towns,GA,2
traill,ND,2.33
transylvania,NC,2.23
traverse,MN,2.14
travis,TX,2.45
treasure,MT,2.66
trego,KS,2.29
trempealeau,WI,2.43
treutlen,GA,2.59
trigg,KY,2.32
trimble,KY,2.6
trinity,TX,2.76
trinity,CA,2.21
tripp,SD,2.23
troup,GA,2.67
trousdale,TN,2.75
trumbull,OH,2.42
tucker,WV,2.28
tulare,CA,3.35
tulsa,OK,2.43
tunica,MS,2.59
tuolumne,CA,2.28
turner,GA,2.71
turner,SD,2.41
tuscaloosa,AL,2.61
tuscarawas,OH,2.53
tuscola,MI,2.53
twiggs,GA,3.04
twin falls,ID,2.67
tyler,WV,2.44
tyler,TX,2.42
tyrrell,NC,2.12
uinta,WY,2.78
uintah,UT,2.95
ulster,NY,2.42
umatilla,OR,2.63
unicoi,TN,2.36
union,FL,3.41
union,NC,2.87
union,NJ,2.84
union,OH,2.68
union,MS,2.65
union,TN,2.57
union,IN,2.54
union,NM,2.52
union,AR,2.46
union,KY,2.46
union,OR,2.45
union,SD,2.4
union,IL,2.38
union,PA,2.34
union,SC,2.33
union,IA,2.28
union,GA,2.18
union parish,LA,2.7
upshur,TX,2.55
upshur,WV,2.42
upson,GA,2.57
upton,TX,2.34
utah,UT,3.48
uvalde,TX,2.9
val verde,TX,3.17
valencia,NM,2.71
valley,MT,2.29
valley,ID,2.23
valley,NE,2.21
van buren,MI,2.59
van buren,TN,2.55
van buren,AR,2.43
van buren,IA,2.39
van wert,OH,2.5
van zandt,TX,2.61
vance,NC,2.67
vanderburgh,IN,2.32
venango,PA,2.4
ventura,CA,3.02
vermilion,IL,2.5
vermilion parish,LA,2.59
vermillion,IN,2.39
vernon,MO,2.45
vernon,WI,2.43
vernon parish,LA,2.68
victoria,TX,2.65
vigo,IN,2.42
vilas,WI,2.03
vinton,OH,2.5
virginia beach city,VA,2.6
volusia,FL,2.4
wabash,IL,2.46
wabash,IN,2.38
wabasha,MN,2.45
wabaunsee,KS,2.54
wadena,MN,2.23
wagoner,OK,2.74
wahkiakum,WA,2.25
wake,NC,2.55
wakulla,FL,2.52
waldo,ME,2.38
walker,AL,2.6
walker,GA,2.58
walker,TX,2.29
walla walla,WA,2.48
wallace,KS,2.35
waller,TX,2.94
wallowa,OR,2.27
walsh,ND,2.25
walthall,MS,2.81
walton,GA,2.78
walton,FL,2.22
walworth,WI,2.52
walworth,SD,2.2
wapello,IA,2.37
ward,TX,2.72
ward,ND,2.36
ware,GA,2.58
warren,OH,2.71
warren,NC,2.61
warren,TN,2.6
warren,VA,2.58
warren,IA,2.57
warren,NJ,2.57
warren,MO,2.56
warren,IN,2.53
warren,MS,2.52
warren,GA,2.49
warren,KY,2.48
warren,IL,2.42
warren,PA,2.33
warren,NY,2.25
warrick,IN,2.62
wasatch,UT,3.09
wasco,OR,2.42
waseca,MN,2.5
washakie,WY,2.39
washburn,WI,2.09
washington,UT,2.9
washington,MS,2.74
washington,GA,2.68
washington,MN,2.67
washington,MO,2.63
washington,NC,2.62
washington,NE,2.61
washington,FL,2.6
washington,OR,2.6
washington,IN,2.59
washington,AL,2.58
washington,KY,2.58
washington,AR,2.52
washington,MD,2.52
washington,WI,2.51
washington,ID,2.49
washington,RI,2.47
washington,IA,2.44
washington,PA,2.42
washington,NY,2.41
washington,IL,2.4
washington,OH,2.38
washington,TN,2.35
washington,OK,2.34
washington,TX,2.34
washington,VA,2.33
washington,VT,2.3
washington,KS,2.28
washington,ME,2.28
washington,CO,2.18
washington parish,LA,2.61
washita,OK,2.59
washoe,NV,2.52
washtenaw,MI,2.38
watauga,NC,2.09
watonwan,MN,2.53
waukesha,WI,2.52
waupaca,WI,2.37
waushara,WI,2.25
wayne,UT,3.01
wayne,MI,2.67
wayne,OH,2.64
wayne,GA,2.63
wayne,WV,2.55
wayne,TN,2.54
wayne,NE,2.51
wayne,NC,2.51
wayne,NY,2.5
wayne,PA,2.45
wayne,MS,2.41
wayne,KY,2.4
wayne,IN,2.39
wayne,IL,2.33
wayne,IA,2.32
wayne,MO,2.29
waynesboro city,VA,2.41
weakley,TN,2.35
webb,TX,3.69
weber,UT,2.84
webster,MO,2.71
webster,KY,2.69
webster,MS,2.51
webster,GA,2.46
webster,IA,2.33
webster,NE,2.24
webster,WV,2.2
webster parish,LA,2.42
weld,CO,2.74
wells,IN,2.52
wells,ND,2.03
west baton rouge parish,LA,2.72
west carroll parish,LA,2.52
west feliciana parish,LA,2.52
westchester,NY,2.64
westmoreland,VA,2.42
westmoreland,PA,2.34
weston,WY,2.19
wetzel,WV,2.42
wexford,MI,2.54
wharton,TX,2.72
whatcom,WA,2.44
wheatland,MT,2.28
wheeler,GA,2.83
wheeler,TX,2.45
wheeler,NE,2.24
wheeler,OR,2.07
white,TN,2.58
white,AR,2.44
white,IN,2.42
white,IL,2.23
white,GA,2.17
white pine,NV,2.75
whiteside,IL,2.45
whitfield,GA,2.88
whitley,KY,2.63
whitley,IN,2.47
whitman,WA,2.41
wibaux,MT,2.72
wichita,KS,2.61
wichita,TX,2.46
wicomico,MD,2.57
wilbarger,TX,2.49
wilcox,AL,3.02
wilcox,GA,2.74
wilkes,GA,2.61
wilkes,NC,2.45
wilkin,MN,2.3
wilkinson,GA,2.66
wilkinson,MS,2.49
will,IL,3
willacy,TX,3.72
williams,OH,2.49
williams,ND,2.22
williamsburg,SC,3.04
williamsburg city,VA,2.09
williamson,TN,2.78
williamson,TX,2.73
williamson,IL,2.43
wilson,TX,2.82
wilson,TN,2.63
wilson,NC,2.45
wilson,KS,2.39
winchester city,VA,2.43
windham,CT,2.56
windham,VT,2.23
windsor,VT,2.25
winkler,TX,2.72
winn parish,LA,2.51
winnebago,IL,2.56
winnebago,WI,2.33
winnebago,IA,2.23
winneshiek,IA,2.4
winona,MN,2.43
winston,MS,2.58
winston,AL,2.53
wirt,WV,2.43
wise,TX,2.89
wise,VA,2.48
wolfe,KY,2.9
wood,TX,2.45
wood,OH,2.4
wood,WV,2.37
wood,WI,2.31
woodbury,IA,2.52
woodford,IL,2.61
woodford,KY,2.45
woodruff,AR,2.26
woods,OK,2
woodson,KS,2.12
woodward,OK,2.48
worcester,MA,2.56
worcester,MD,2.3
worth,GA,2.72
worth,IA,2.31
worth,MO,2.18
wright,MN,2.69
wright,MO,2.48
wright,IA,2.37
wyandot,OH,2.44
wyandotte,KS,2.69
wyoming,WV,2.63
wyoming,PA,2.52
wyoming,NY,2.45
wythe,VA,2.46
yadkin,NC,2.52
yakima,WA,2.94
yalobusha,MS,2.54
yamhill,OR,2.71
yancey,NC,2.38
yankton,SD,2.27
yates,NY,2.48
yavapai,AZ,2.3
yazoo,MS,2.94
yell,AR,2.74
yellow medicine,MN,2.47
yellowstone,MT,2.35
yoakum,TX,2.93
yolo,CA,2.7
york,VA,2.61
york,SC,2.58
york,PA,2.52
york,ME,2.43
york,NE,2.27
young,TX,2.42
yuba,CA,2.93
yuma,AZ,2.65
yuma,CO,2.51
zapata,TX,3.13
zavala,TX,3.17
ziebach,SD,3.59
