state_id,year,county_name,house_size
MD,2012,frederick,2.72
MD,2012,harford,2.69
MD,2012,howard,2.76
MD,2012,montgomery,2.76
MD,2012,prince george's,2.84
MD,2012,st. mary's,2.71
MD,2012,washington,2.49
MD,2012,wicomico,2.62
MD,2012,baltimore city,2.44
MA,2012,barnstable,2.37
MA,2012,berkshire,2.23
MA,2012,bristol,2.55
MA,2012,essex,2.6
MA,2012,franklin,2.38
MA,2012,hampden,2.56
MA,2012,hampshire,2.37
MA,2012,middlesex,2.54
MA,2012,norfolk,2.57
MA,2012,plymouth,2.68
MA,2012,suffolk,2.42
MA,2012,worcester,2.6
MI,2012,allegan,2.58
MI,2012,bay,2.4
MI,2012,berrien,2.5
MI,2012,calhoun,2.47
MI,2012,clinton,2.56
MI,2012,eaton,2.49
MI,2012,genesee,2.48
MI,2012,grand traverse,2.46
MI,2012,ingham,2.4
MI,2012,isabella,2.62
MI,2012,jackson,2.5
MI,2012,kalamazoo,2.45
MI,2012,kent,2.61
MI,2012,lapeer,2.63
MI,2012,lenawee,2.46
MI,2012,livingston,2.72
MI,2012,macomb,2.54
MI,2012,marquette,2.32
MI,2012,midland,2.48
MI,2012,monroe,2.61
MI,2012,muskegon,2.56
MI,2012,oakland,2.47
MI,2012,ottawa,2.74
MI,2012,saginaw,2.46
MI,2012,st. clair,2.44
MI,2012,shiawassee,2.52
MI,2012,van buren,2.67
MI,2012,washtenaw,2.43
MI,2012,wayne,2.68
MN,2012,anoka,2.7
MN,2012,blue earth,2.51
MN,2012,carver,2.72
MN,2012,dakota,2.59
MN,2012,hennepin,2.4
MN,2012,olmsted,2.52
MN,2012,ramsey,2.44
MN,2012,st. louis,2.26
MN,2012,scott,2.88
MN,2012,sherburne,2.88
MN,2012,stearns,2.53
MN,2012,washington,2.69
MN,2012,wright,2.78
MS,2012,desoto,2.79
MS,2012,forrest,2.71
MS,2012,harrison,2.53
MS,2012,hinds,2.75
MS,2012,jackson,2.75
MS,2012,jones,2.55
MS,2012,lauderdale,2.62
MS,2012,lee,2.65
MS,2012,madison,2.64
MS,2012,rankin,2.66
MO,2012,boone,2.4
MO,2012,buchanan,2.52
MO,2012,cape girardeau,2.44
MO,2012,cass,2.65
MO,2012,christian,2.74
MO,2012,clay,2.62
MO,2012,cole,2.39
MO,2012,franklin,2.6
MO,2012,greene,2.31
MO,2012,jackson,2.46
MO,2012,jasper,2.45
MO,2012,jefferson,2.71
MO,2012,platte,2.48
MO,2012,st. charles,2.63
MO,2012,st. francois,2.46
MO,2012,st. louis,2.44
MO,2012,st. louis city,2.2
MT,2012,cascade,2.37
MT,2012,flathead,2.42
MT,2012,gallatin,2.45
MT,2012,missoula,2.32
MT,2012,yellowstone,2.43
NE,2012,douglas,2.51
NE,2012,lancaster,2.42
NE,2012,sarpy,2.66
NV,2012,clark,2.77
NV,2012,washoe,2.58
NH,2012,cheshire,2.37
NH,2012,grafton,2.27
NH,2012,hillsborough,2.54
NH,2012,merrimack,2.45
NH,2012,rockingham,2.55
NH,2012,strafford,2.46
NJ,2012,atlantic,2.69
NJ,2012,bergen,2.69
NJ,2012,burlington,2.67
NJ,2012,camden,2.73
NJ,2012,cape may,2.31
NJ,2012,cumberland,2.89
NJ,2012,essex,2.75
NJ,2012,gloucester,2.72
NJ,2012,hudson,2.59
NJ,2012,hunterdon,2.62
NJ,2012,mercer,2.64
NJ,2012,middlesex,2.82
NJ,2012,monmouth,2.63
NJ,2012,morris,2.71
NJ,2012,ocean,2.56
NJ,2012,passaic,3.01
NJ,2012,salem,2.58
NJ,2012,somerset,2.77
NJ,2012,sussex,2.68
NJ,2012,union,2.9
NJ,2012,warren,2.56
NM,2012,bernalillo,2.5
NM,2012,chaves,2.77
NM,2012,doã±a ana,2.84
NM,2012,lea,3.07
NM,2012,mckinley,3.97
NM,2012,otero,2.79
NM,2012,sandoval,2.84
NM,2012,san juan,3.17
NM,2012,santa fe,2.3
NM,2012,valencia,2.73
NY,2012,albany,2.38
NY,2012,bronx,2.87
NY,2012,broome,2.3
NY,2012,cattaraugus,2.37
NY,2012,cayuga,2.5
NY,2012,chautauqua,2.45
NY,2012,chemung,2.41
NY,2012,clinton,2.27
NY,2012,dutchess,2.6
NY,2012,erie,2.35
NY,2012,jefferson,2.49
NY,2012,kings,2.75
NY,2012,livingston,2.44
NY,2012,madison,2.59
NY,2012,monroe,2.41
NY,2012,nassau,3.01
NY,2012,new york,2.09
NY,2012,niagara,2.37
NY,2012,oneida,2.44
NY,2012,onondaga,2.41
NY,2012,ontario,2.36
NY,2012,orange,2.89
NY,2012,oswego,2.57
NY,2012,putnam,2.85
NY,2012,queens,2.88
NY,2012,rensselaer,2.38
NY,2012,richmond,2.84
NY,2012,rockland,3.17
NY,2012,st. lawrence,2.38
NY,2012,saratoga,2.49
NY,2012,schenectady,2.62
NY,2012,steuben,2.34
NY,2012,suffolk,2.95
NY,2012,sullivan,2.48
NY,2012,tompkins,2.33
NY,2012,ulster,2.4
NY,2012,warren,2.35
NY,2012,wayne,2.46
NY,2012,westchester,2.75
NC,2012,alamance,2.52
NC,2012,brunswick,2.4
NC,2012,buncombe,2.39
NC,2012,burke,2.58
NC,2012,cabarrus,2.84
NC,2012,caldwell,2.45
NC,2012,carteret,2.35
NC,2012,catawba,2.56
NC,2012,chatham,2.5
NC,2012,cleveland,2.6
NC,2012,craven,2.48
NC,2012,cumberland,2.56
NC,2012,davidson,2.54
NC,2012,durham,2.34
NC,2012,forsyth,2.46
NC,2012,gaston,2.56
NC,2012,guilford,2.44
NC,2012,harnett,2.88
NC,2012,henderson,2.4
NC,2012,iredell,2.75
NC,2012,johnston,2.85
NC,2012,lincoln,2.51
NC,2012,mecklenburg,2.6
NC,2012,moore,2.41
NC,2012,nash,2.59
NC,2012,new hanover,2.38
NC,2012,onslow,2.74
NC,2012,orange,2.45
NC,2012,pitt,2.38
NC,2012,randolph,2.56
NC,2012,robeson,2.83
NC,2012,rockingham,2.39
NC,2012,rowan,2.6
NC,2012,rutherford,2.41
NC,2012,surry,2.5
NC,2012,union,3.01
NC,2012,wake,2.6
NC,2012,wayne,2.55
NC,2012,wilkes,2.38
NC,2012,wilson,2.53
ND,2012,burleigh,2.35
ND,2012,cass,2.29
ND,2012,grand forks,2.22
OH,2012,allen,2.51
OH,2012,ashtabula,2.48
OH,2012,belmont,2.3
OH,2012,butler,2.71
OH,2012,clark,2.47
OH,2012,clermont,2.61
OH,2012,columbiana,2.42
OH,2012,cuyahoga,2.34
OH,2012,delaware,2.74
OH,2012,erie,2.36
OH,2012,fairfield,2.66
OH,2012,franklin,2.48
OH,2012,geauga,2.71
OH,2012,greene,2.47
OH,2012,hamilton,2.39
OH,2012,hancock,2.46
OH,2012,jefferson,2.31
OH,2012,lake,2.38
OH,2012,licking,2.6
OH,2012,lorain,2.51
OH,2012,lucas,2.42
OH,2012,mahoning,2.35
OH,2012,marion,2.37
OH,2012,medina,2.63
OH,2012,miami,2.47
OH,2012,montgomery,2.34
OH,2012,muskingum,2.5
OH,2012,portage,2.6
OH,2012,richland,2.38
OH,2012,ross,2.56
OH,2012,scioto,2.58
OH,2012,stark,2.43
OH,2012,summit,2.4
OH,2012,trumbull,2.34
OH,2012,tuscarawas,2.49
OH,2012,warren,2.74
OH,2012,wayne,2.63
OH,2012,wood,2.42
OK,2012,canadian,2.88
OK,2012,cleveland,2.6
OK,2012,comanche,2.7
OK,2012,creek,2.61
OK,2012,muskogee,2.56
OK,2012,oklahoma,2.56
OK,2012,payne,2.34
OK,2012,pottawatomie,2.54
OK,2012,rogers,2.64
OK,2012,tulsa,2.5
OK,2012,wagoner,2.76
OR,2012,benton,2.44
OR,2012,clackamas,2.6
OR,2012,deschutes,2.44
OR,2012,douglas,2.44
OR,2012,jackson,2.5
OR,2012,josephine,2.4
OR,2012,klamath,2.21
OR,2012,lane,2.37
OR,2012,linn,2.67
OR,2012,marion,2.72
OR,2012,multnomah,2.43
OR,2012,polk,2.63
OR,2012,umatilla,2.71
OR,2012,washington,2.66
OR,2012,yamhill,2.8
PA,2012,adams,2.55
PA,2012,allegheny,2.26
PA,2012,armstrong,2.33
PA,2012,beaver,2.36
PA,2012,berks,2.65
PA,2012,blair,2.47
PA,2012,bucks,2.67
PA,2012,butler,2.45
PA,2012,cambria,2.28
PA,2012,carbon,2.42
PA,2012,centre,2.44
PA,2012,chester,2.67
PA,2012,clearfield,2.36
PA,2012,columbia,2.38
PA,2012,crawford,2.42
PA,2012,cumberland,2.39
PA,2012,dauphin,2.47
PA,2012,delaware,2.64
PA,2012,erie,2.44
PA,2012,fayette,2.44
PA,2012,franklin,2.55
PA,2012,indiana,2.35
PA,2012,lackawanna,2.41
PA,2012,lancaster,2.64
PA,2012,lawrence,2.36
PA,2012,lebanon,2.52
PA,2012,lehigh,2.59
PA,2012,luzerne,2.39
PA,2012,lycoming,2.44
PA,2012,mercer,2.38
PA,2012,monroe,2.89
PA,2012,montgomery,2.55
PA,2012,northampton,2.57
PA,2012,northumberland,2.28
PA,2012,philadelphia,2.58
PA,2012,schuylkill,2.36
PA,2012,somerset,2.4
PA,2012,washington,2.41
PA,2012,westmoreland,2.32
PA,2012,york,2.55
RI,2012,kent,2.35
RI,2012,newport,2.28
RI,2012,providence,2.51
RI,2012,washington,2.37
SC,2012,aiken,2.54
SC,2012,anderson,2.58
SC,2012,beaufort,2.55
SC,2012,berkeley,2.83
SC,2012,charleston,2.46
SC,2012,darlington,2.53
SC,2012,dorchester,2.68
SC,2012,florence,2.63
SC,2012,greenville,2.58
SC,2012,greenwood,2.66
SC,2012,horry,2.37
SC,2012,lancaster,2.68
SC,2012,laurens,2.56
SC,2012,lexington,2.54
SC,2012,oconee,2.41
SC,2012,orangeburg,2.57
SC,2012,pickens,2.5
SC,2012,richland,2.56
SC,2012,spartanburg,2.59
SC,2012,sumter,2.62
SC,2012,york,2.64
SD,2012,minnehaha,2.53
SD,2012,pennington,2.49
TN,2012,anderson,2.39
TN,2012,blount,2.5
TN,2012,bradley,2.54
TN,2012,davidson,2.42
TN,2012,greene,2.27
TN,2012,hamilton,2.48
TN,2012,knox,2.35
TN,2012,madison,2.6
TN,2012,maury,2.53
TN,2012,montgomery,2.8
TN,2012,putnam,2.44
TN,2012,robertson,2.73
TN,2012,rutherford,2.77
TN,2012,sevier,2.52
TN,2012,shelby,2.68
TN,2012,sullivan,2.36
TN,2012,sumner,2.74
TN,2012,washington,2.3
TN,2012,williamson,2.88
TN,2012,wilson,2.76
TX,2012,angelina,2.8
TX,2012,bastrop,2.92
TX,2012,bell,3
TX,2012,bexar,2.89
TX,2012,bowie,2.44
TX,2012,brazoria,2.86
TX,2012,brazos,2.64
TX,2012,cameron,3.4
TX,2012,collin,2.82
TX,2012,comal,2.65
TX,2012,coryell,2.89
TX,2012,dallas,2.81
TX,2012,denton,2.78
TX,2012,ector,2.89
TX,2012,ellis,2.88
TX,2012,el paso,3.12
TX,2012,fort bend,3.15
TX,2012,galveston,2.66
TX,2012,grayson,2.5
TX,2012,gregg,2.72
TX,2012,guadalupe,2.96
TX,2012,harris,2.92
TX,2012,harrison,2.72
TX,2012,hays,2.83
TX,2012,henderson,2.66
TX,2012,hidalgo,3.58
TX,2012,hunt,2.78
TX,2012,jefferson,2.52
TX,2012,johnson,2.86
TX,2012,kaufman,2.97
TX,2012,liberty,2.8
TX,2012,lubbock,2.58
TX,2012,mclennan,2.69
TX,2012,midland,2.83
TX,2012,montgomery,2.9
TX,2012,nacogdoches,2.51
TX,2012,nueces,2.78
TX,2012,orange,2.7
TX,2012,parker,2.75
TX,2012,potter,2.68
TX,2012,randall,2.55
TX,2012,rockwall,2.99
TX,2012,san patricio,2.81
TX,2012,smith,2.69
TX,2012,tarrant,2.79
TX,2012,taylor,2.57
TX,2012,tom green,2.51
TX,2012,travis,2.59
TX,2012,victoria,2.76
TX,2012,walker,2.24
TX,2012,webb,3.71
TX,2012,wichita,2.4
TX,2012,williamson,2.9
UT,2012,cache,3.14
UT,2012,davis,3.24
UT,2012,salt lake,3.02
UT,2012,utah,3.65
UT,2012,washington,2.96
UT,2012,weber,2.91
VT,2012,chittenden,2.36
VA,2012,albemarle,2.45
VA,2012,arlington,2.28
VA,2012,augusta,2.42
VA,2012,bedford,2.43
VA,2012,chesterfield,2.77
VA,2012,fairfax,2.84
VA,2012,fauquier,2.87
VA,2012,frederick,2.67
VA,2012,hanover,2.73
VA,2012,henrico,2.53
VA,2012,james city,2.49
VA,2012,loudoun,3.09
VA,2012,montgomery,2.44
VA,2012,prince william,3.17
VA,2012,roanoke,2.39
VA,2012,rockingham,2.58
VA,2012,spotsylvania,2.96
VA,2012,stafford,3.07
VA,2012,york,2.85
VA,2012,alexandria city,2.22
VA,2012,chesapeake city,2.76
VA,2012,hampton city,2.51
VA,2012,lynchburg city,2.4
VA,2012,newport news city,2.44
VA,2012,norfolk city,2.55
VA,2012,portsmouth city,2.57
VA,2012,richmond city,2.39
VA,2012,roanoke city,2.26
VA,2012,suffolk city,2.75
VA,2012,virginia beach city,2.64
WA,2012,benton,2.73
WA,2012,chelan,2.64
WA,2012,clallam,2.35
WA,2012,clark,2.71
WA,2012,cowlitz,2.6
WA,2012,franklin,3.44
WA,2012,grant,2.97
WA,2012,grays harbor,2.45
WA,2012,island,2.34
WA,2012,king,2.45
WA,2012,kitsap,2.54
WA,2012,lewis,2.47
WA,2012,pierce,2.65
WA,2012,skagit,2.61
WA,2012,snohomish,2.67
WA,2012,spokane,2.43
WA,2012,thurston,2.49
WA,2012,whatcom,2.53
WA,2012,yakima,3.09
WV,2012,berkeley,2.61
WV,2012,cabell,2.35
WV,2012,harrison,2.39
WV,2012,kanawha,2.25
WV,2012,monongalia,2.52
WV,2012,raleigh,2.44
WV,2012,wood,2.4
WI,2012,brown,2.49
WI,2012,dane,2.36
WI,2012,dodge,2.49
WI,2012,eau claire,2.38
WI,2012,fond du lac,2.39
WI,2012,jefferson,2.5
WI,2012,kenosha,2.61
WI,2012,la crosse,2.37
WI,2012,manitowoc,2.34
WI,2012,marathon,2.55
WI,2012,milwaukee,2.44
WI,2012,outagamie,2.55
WI,2012,ozaukee,2.5
WI,2012,portage,2.36
WI,2012,racine,2.51
WI,2012,rock,2.49
WI,2012,st. croix,2.63
WI,2012,sheboygan,2.4
WI,2012,walworth,2.52
WI,2012,washington,2.54
WI,2012,waukesha,2.51
WI,2012,winnebago,2.37
WI,2012,wood,2.33
WY,2012,laramie,2.64
WY,2012,natrona,2.4
PR,2012,arecibo municipio,2.83
PR,2012,bayamã³n municipio,2.73
PR,2012,caguas municipio,2.72
PR,2012,carolina municipio,2.61
PR,2012,guaynabo municipio,2.68
PR,2012,mayagã¼ez municipio,2.72
PR,2012,ponce municipio,2.75
PR,2012,san juan municipio,2.46
PR,2012,toa alta municipio,3.34
PR,2012,toa baja municipio,2.9
PR,2012,trujillo alto municipio,2.91
AL,2014,baldwin,2.76
AL,2014,calhoun,2.45
AL,2014,cullman,2.64
AL,2014,dekalb,2.84
AL,2014,elmore,2.7
AL,2014,etowah,2.57
AL,2014,houston,2.66
AL,2014,jefferson,2.46
AL,2014,lauderdale,2.39
AL,2014,lee,2.57
AL,2014,limestone,2.78
AL,2014,madison,2.43
AL,2014,marshall,2.68
AL,2014,mobile,2.63
AL,2014,montgomery,2.46
AL,2014,morgan,2.62
AL,2014,st. clair,2.63
AL,2014,shelby,2.69
AL,2014,talladega,2.54
AL,2014,tuscaloosa,2.81
AL,2014,walker,2.56
AK,2014,anchorage municipality,2.79
AK,2014,fairbanks north star borough,2.67
AK,2014,matanuska-susitna borough,3.12
AZ,2014,apache,3.73
AZ,2014,cochise,2.5
AZ,2014,coconino,2.7
AZ,2014,maricopa,2.77
AZ,2014,mohave,2.47
AZ,2014,navajo,3.17
AZ,2014,pima,2.5
AZ,2014,pinal,2.84
AZ,2014,yavapai,2.37
AZ,2014,yuma,2.8
AR,2014,benton,2.78
AR,2014,craighead,2.57
AR,2014,faulkner,2.72
AR,2014,garland,2.44
AR,2014,jefferson,2.35
AR,2014,lonoke,2.66
AR,2014,pulaski,2.54
AR,2014,saline,2.75
AR,2014,sebastian,2.56
AR,2014,washington,2.61
AR,2014,white,2.57
CA,2014,alameda,2.8
CA,2014,butte,2.57
CA,2014,contra costa,2.84
CA,2014,el dorado,2.75
CA,2014,fresno,3.18
CA,2014,humboldt,2.46
CA,2014,imperial,3.89
CA,2014,kern,3.22
CA,2014,kings,3.21
CA,2014,lake,2.29
CA,2014,los angeles,3.04
CA,2014,madera,3.41
CA,2014,marin,2.45
CA,2014,mendocino,2.56
CA,2014,merced,3.28
CA,2014,monterey,3.34
CA,2014,napa,2.72
CA,2014,nevada,2.43
CA,2014,orange,3.05
CA,2014,placer,2.7
CA,2014,riverside,3.28
CA,2014,sacramento,2.78
CA,2014,san bernardino,3.33
CA,2014,san diego,2.88
CA,2014,san francisco,2.35
CA,2014,san joaquin,3.16
CA,2014,san luis obispo,2.56
CA,2014,san mateo,2.91
CA,2014,santa barbara,2.95
CA,2014,santa clara,2.99
CA,2014,santa cruz,2.7
CA,2014,shasta,2.57
CA,2014,solano,2.9
CA,2014,sonoma,2.58
CA,2014,stanislaus,3.12
CA,2014,sutter,3
CA,2014,tulare,3.41
CA,2014,ventura,3.09
CA,2014,yolo,2.76
CA,2014,yuba,2.82
CO,2014,adams,2.99
CO,2014,arapahoe,2.64
CO,2014,boulder,2.45
CO,2014,denver,2.3
CO,2014,douglas,2.9
CO,2014,el paso,2.64
CO,2014,jefferson,2.45
CO,2014,larimer,2.51
CO,2014,mesa,2.42
CO,2014,pueblo,2.48
CO,2014,weld,2.81
CT,2014,fairfield,2.74
CT,2014,hartford,2.51
CT,2014,litchfield,2.47
CT,2014,middlesex,2.37
CT,2014,new haven,2.55
CT,2014,new london,2.47
CT,2014,tolland,2.49
CT,2014,windham,2.5
DE,2014,kent,2.72
DE,2014,new castle,2.65
DE,2014,sussex,2.41
DC,2014,district of columbia,2.23
FL,2014,alachua,2.47
FL,2014,bay,2.67
FL,2014,brevard,2.45
FL,2014,broward,2.78
FL,2014,charlotte,2.19
FL,2014,citrus,2.28
FL,2014,clay,2.82
FL,2014,collier,2.59
FL,2014,columbia,2.64
FL,2014,duval,2.57
FL,2014,escambia,2.53
FL,2014,flagler,2.77
FL,2014,hernando,2.46
FL,2014,highlands,2.46
FL,2014,hillsborough,2.65
FL,2014,indian river,2.58
FL,2014,lake,2.65
FL,2014,lee,2.54
FL,2014,leon,2.41
FL,2014,manatee,2.52
FL,2014,marion,2.49
FL,2014,martin,2.39
FL,2014,miami-dade,3.1
FL,2014,monroe,2.63
FL,2014,nassau,2.68
FL,2014,okaloosa,2.6
FL,2014,orange,2.75
FL,2014,osceola,3.45
FL,2014,palm beach,2.56
FL,2014,pasco,2.56
FL,2014,pinellas,2.29
FL,2014,polk,2.85
FL,2014,putnam,2.65
FL,2014,st. johns,2.65
FL,2014,st. lucie,2.65
FL,2014,santa rosa,2.8
FL,2014,sarasota,2.22
FL,2014,seminole,2.95
FL,2014,sumter,2.09
FL,2014,volusia,2.48
GA,2014,barrow,3.24
GA,2014,bartow,2.68
GA,2014,bibb,2.63
GA,2014,bulloch,2.54
GA,2014,carroll,2.84
GA,2014,catoosa,2.77
GA,2014,chatham,2.55
GA,2014,cherokee,2.8
GA,2014,clarke,2.5
GA,2014,clayton,2.98
GA,2014,cobb,2.66
GA,2014,columbia,3.06
GA,2014,coweta,2.73
GA,2014,dekalb,2.66
GA,2014,dougherty,2.49
GA,2014,douglas,2.88
GA,2014,fayette,2.8
GA,2014,floyd,2.54
GA,2014,forsyth,3.07
GA,2014,fulton,2.52
GA,2014,glynn,2.49
GA,2014,gwinnett,3.13
GA,2014,hall,2.98
GA,2014,henry,3.1
GA,2014,houston,2.75
GA,2014,liberty,2.85
GA,2014,lowndes,2.84
GA,2014,muscogee,2.61
GA,2014,newton,2.85
GA,2014,paulding,2.95
GA,2014,richmond,2.69
GA,2014,rockdale,2.93
GA,2014,troup,2.83
GA,2014,walker,2.62
GA,2014,walton,2.86
GA,2014,whitfield,2.81
HI,2014,hawaii,2.93
HI,2014,honolulu,3.09
HI,2014,kauai,3.14
HI,2014,maui,2.95
ID,2014,ada,2.62
ID,2014,bannock,2.69
ID,2014,bonneville,2.93
ID,2014,canyon,3
ID,2014,kootenai,2.59
ID,2014,twin falls,2.7
IL,2014,adams,2.37
IL,2014,champaign,2.35
IL,2014,cook,2.66
IL,2014,dekalb,2.7
IL,2014,dupage,2.72
IL,2014,kane,3.03
IL,2014,kankakee,2.6
IL,2014,kendall,3.03
IL,2014,lake,2.85
IL,2014,lasalle,2.52
IL,2014,mchenry,2.79
IL,2014,mclean,2.51
IL,2014,macon,2.37
IL,2014,madison,2.46
IL,2014,peoria,2.43
IL,2014,rock island,2.38
IL,2014,st. clair,2.62
IL,2014,sangamon,2.34
IL,2014,tazewell,2.47
IL,2014,vermilion,2.46
IL,2014,will,3.02
IL,2014,williamson,2.38
IL,2014,winnebago,2.49
IN,2014,allen,2.59
IN,2014,bartholomew,2.49
IN,2014,clark,2.64
IN,2014,delaware,2.43
IN,2014,elkhart,2.81
IN,2014,floyd,2.52
IN,2014,grant,2.48
IN,2014,hamilton,2.72
IN,2014,hancock,2.67
IN,2014,hendricks,2.74
IN,2014,howard,2.41
IN,2014,johnson,2.74
IN,2014,kosciusko,2.59
IN,2014,lake,2.66
IN,2014,laporte,2.44
IN,2014,madison,2.35
IN,2014,marion,2.54
IN,2014,monroe,2.37
IN,2014,morgan,2.73
IN,2014,porter,2.64
IN,2014,st. joseph,2.52
IN,2014,tippecanoe,2.56
IN,2014,vanderburgh,2.38
IN,2014,vigo,2.38
IN,2014,wayne,2.41
IA,2014,black hawk,2.4
IA,2014,dallas,2.77
IA,2014,dubuque,2.37
IA,2014,johnson,2.41
IA,2014,linn,2.41
IA,2014,polk,2.52
IA,2014,pottawattamie,2.43
IA,2014,scott,2.48
IA,2014,story,2.36
IA,2014,woodbury,2.56
KS,2014,butler,2.75
KS,2014,douglas,2.38
KS,2014,johnson,2.58
KS,2014,leavenworth,2.77
KS,2014,riley,2.51
KS,2014,sedgwick,2.62
KS,2014,shawnee,2.45
KS,2014,wyandotte,2.67
KY,2014,boone,2.79
KY,2014,bullitt,2.71
KY,2014,campbell,2.49
KY,2014,christian,2.63
KY,2014,daviess,2.41
KY,2014,fayette,2.34
KY,2014,hardin,2.68
KY,2014,jefferson,2.42
KY,2014,kenton,2.57
KY,2014,mccracken,2.24
KY,2014,madison,2.43
KY,2014,pike,2.34
KY,2014,warren,2.54
LA,2014,ascension parish,2.8
LA,2014,bossier parish,2.61
LA,2014,caddo parish,2.61
LA,2014,calcasieu parish,2.62
LA,2014,east baton rouge parish,2.56
LA,2014,iberia parish,2.83
LA,2014,jefferson parish,2.56
LA,2014,lafayette parish,2.61
LA,2014,lafourche parish,2.78
LA,2014,livingston parish,2.75
LA,2014,orleans parish,2.43
LA,2014,ouachita parish,2.52
LA,2014,rapides parish,2.75
LA,2014,st. landry parish,2.87
LA,2014,st. tammany parish,2.76
LA,2014,tangipahoa parish,2.7
LA,2014,terrebonne parish,2.8
ME,2014,androscoggin,2.36
ME,2014,aroostook,2.23
ME,2014,cumberland,2.38
ME,2014,kennebec,2.34
ME,2014,penobscot,2.39
ME,2014,york,2.37
MD,2014,allegany,2.24
MD,2014,anne arundel,2.68
MD,2014,baltimore,2.59
MD,2014,calvert,2.88
MD,2014,carroll,2.76
MD,2014,cecil,2.73
MD,2014,charles,2.79
MD,2014,frederick,2.68
MD,2014,harford,2.69
MD,2014,howard,2.8
MD,2014,montgomery,2.8
MD,2014,prince george's,2.88
MD,2014,st. mary's,2.75
MD,2014,washington,2.58
MD,2014,wicomico,2.63
MD,2014,baltimore city,2.5
MA,2014,barnstable,2.22
MA,2014,berkshire,2.23
MA,2014,bristol,2.53
MA,2014,essex,2.61
MA,2014,franklin,2.32
MA,2014,hampden,2.57
MA,2014,hampshire,2.37
MA,2014,middlesex,2.58
MA,2014,norfolk,2.59
MA,2014,plymouth,2.7
MA,2014,suffolk,2.43
MA,2014,worcester,2.62
MI,2014,allegan,2.7
MI,2014,bay,2.45
MI,2014,berrien,2.38
MI,2014,calhoun,2.5
MI,2014,clinton,2.69
MI,2014,eaton,2.42
MI,2014,genesee,2.44
MI,2014,grand traverse,2.44
MI,2014,ingham,2.4
MI,2014,isabella,2.57
MI,2014,jackson,2.44
MI,2014,kalamazoo,2.5
MI,2014,kent,2.67
MI,2014,lapeer,2.75
MI,2014,lenawee,2.44
MI,2014,livingston,2.66
MI,2014,macomb,2.52
MI,2014,marquette,2.38
MI,2014,midland,2.45
MI,2014,monroe,2.57
MI,2014,muskegon,2.57
MI,2014,oakland,2.49
MI,2014,ottawa,2.75
MI,2014,saginaw,2.42
MI,2014,st. clair,2.52
MI,2014,shiawassee,2.5
MI,2014,van buren,2.59
MI,2014,washtenaw,2.46
MI,2014,wayne,2.64
MN,2014,anoka,2.72
MN,2014,blue earth,2.47
MN,2014,carver,2.81
MN,2014,dakota,2.61
MN,2014,hennepin,2.4
MN,2014,olmsted,2.52
MN,2014,ramsey,2.5
MN,2014,rice,2.5
MN,2014,st. louis,2.24
MN,2014,scott,2.96
MN,2014,sherburne,2.91
MN,2014,stearns,2.52
MN,2014,washington,2.68
MN,2014,wright,2.9
MS,2014,desoto,2.81
MS,2014,forrest,2.72
MS,2014,harrison,2.47
MS,2014,hinds,2.66
MS,2014,jackson,2.83
MS,2014,jones,2.75
MS,2014,lauderdale,2.66
MS,2014,lee,2.71
MS,2014,madison,2.73
MS,2014,rankin,2.63
MO,2014,boone,2.43
MO,2014,buchanan,2.59
MO,2014,cape girardeau,2.49
MO,2014,cass,2.61
MO,2014,christian,2.67
MO,2014,clay,2.61
MO,2014,cole,2.45
MO,2014,franklin,2.49
MO,2014,greene,2.33
MO,2014,jackson,2.46
MO,2014,jasper,2.59
MO,2014,jefferson,2.66
MO,2014,platte,2.54
MO,2014,st. charles,2.66
MO,2014,st. francois,2.38
MO,2014,st. louis,2.47
MO,2014,st. louis city,2.23
MT,2014,cascade,2.34
MT,2014,flathead,2.55
MT,2014,gallatin,2.39
MT,2014,lewis and clark,2.41
MT,2014,missoula,2.35
MT,2014,yellowstone,2.46
NE,2014,douglas,2.53
NE,2014,lancaster,2.42
NE,2014,sarpy,2.71
NV,2014,clark,2.8
NV,2014,washoe,2.61
NH,2014,cheshire,2.29
NH,2014,grafton,2.34
NH,2014,hillsborough,2.59
NH,2014,merrimack,2.48
NH,2014,rockingham,2.5
NH,2014,strafford,2.5
NJ,2014,atlantic,2.64
NJ,2014,bergen,2.73
NJ,2014,burlington,2.64
NJ,2014,camden,2.68
NJ,2014,cape may,2.27
NJ,2014,cumberland,2.86
NJ,2014,essex,2.79
NJ,2014,gloucester,2.75
NJ,2014,hudson,2.61
NJ,2014,hunterdon,2.54
NJ,2014,mercer,2.69
NJ,2014,middlesex,2.85
NJ,2014,monmouth,2.7
NJ,2014,morris,2.74
NJ,2014,ocean,2.62
NJ,2014,passaic,3.13
NJ,2014,salem,2.65
NJ,2014,somerset,2.79
NJ,2014,sussex,2.64
NJ,2014,union,2.93
NJ,2014,warren,2.52
NM,2014,bernalillo,2.55
NM,2014,chaves,2.69
NM,2014,doã±a ana,2.76
NM,2014,lea,3.09
NM,2014,mckinley,4.04
NM,2014,otero,2.67
NM,2014,sandoval,2.77
NM,2014,san juan,3.02
NM,2014,santa fe,2.4
NM,2014,valencia,2.79
NY,2014,albany,2.33
NY,2014,bronx,2.83
NY,2014,broome,2.37
NY,2014,cattaraugus,2.47
NY,2014,cayuga,2.38
NY,2014,chautauqua,2.38
NY,2014,chemung,2.4
