"state_id","ban_year","sample_size","att_f2","att_f","attempt"
"CT",2014,4,-0.0296541488245092,-0.0606297837528346,31
"CT",2014,5,0.0337668703610072,0.0274742513316491,31
"CT",2014,6,0.066257877325078,0.0603485329164353,31
"CT",2014,7,0.0923383786754081,0.103579199226055,31
"CT",2014,8,0.100863710900671,0.107833325181432,31
"CT",2014,9,0.101274728828702,0.097113994403399,31
"CT",2014,10,0.123759501818426,0.136290409049953,31
"VT",2015,3,0.0994476548272025,0.0994476548272025,31
"VT",2015,4,0.0421075173052008,0.0421075173052008,31
"VT",2015,5,0.0584517557530741,0.0584517557530741,31
"VT",2015,6,0.0119035841718777,0.0119035841718777,31
"VT",2015,7,0.0124252197701982,0.0124252197701982,31
"VT",2015,8,0.0158884764090994,0.0158884764090994,31
"VT",2015,9,0.0381066953745747,0.0381066953745747,31
"VT",2015,10,0.0252748764620236,0.0252748764620236,31
"CT",2014,3,-6.6470031297651e-05,-0.00244825495396447,32
"CT",2014,4,0.0272012300174447,0.0457355911742153,32
"CT",2014,5,0.0218236999498612,0.00573040901404817,32
"CT",2014,6,0.0703820192328119,0.0712420244581621,32
"CT",2014,7,0.103340515947388,0.0909980566449121,32
"CT",2014,8,0.0761548455260235,0.08206816763642,32
"CT",2014,9,0.115507843383116,0.139741301888609,32
"CT",2014,10,0.118150272872564,0.138178675106813,32
"VT",2015,3,0.0973355845192821,0.0973355845192821,32
"VT",2015,4,0.105418473979206,0.105418473979206,32
"VT",2015,5,0.0409676377780225,0.0409676377780225,32
"VT",2015,6,0.0246268919044685,0.0246268919044685,32
"VT",2015,7,0.0535214656462263,0.0535214656462263,32
"VT",2015,8,0.0132828732304465,0.0132828732304465,32
"VT",2015,9,0.0165371943495373,0.0165371943495373,32
"VT",2015,10,-0.0188753078197375,-0.0188753078197375,32
"CT",2014,3,0.00190464579399925,0.0303590198454342,33
"CT",2014,4,0.0275315631215107,-0.00665693756068572,33
"CT",2014,5,0.0434907946624659,0.0440278315190406,33
"CT",2014,6,0.0701002192598917,0.0600115291498341,33
"CT",2014,7,0.0920189700404463,0.0936206597544,33
"CT",2014,8,0.0906304890838854,0.0953669005530726,33
"CT",2014,9,0.127980262545252,0.131022863588034,33
"CT",2014,10,0.106826673645739,0.114304696513794,33
"VT",2015,3,0.0365245517870077,0.0365245517870077,33
"VT",2015,4,0.0534085764961019,0.0534085764961019,33
"VT",2015,5,0.0604094290439318,0.0604094290439318,33
"VT",2015,6,0.0580906367847852,0.0580906367847852,33
"VT",2015,7,0.012402912451605,0.012402912451605,33
"VT",2015,8,0.029497360130141,0.029497360130141,33
"VT",2015,9,0.030653400650591,0.030653400650591,33
"VT",2015,10,0.042966901485917,0.042966901485917,33
"CT",2014,3,-0.0284203372321631,-0.0203817270815738,34
"CT",2014,4,-0.0196115214887025,-0.0351251105347871,34
"CT",2014,5,0.0473880092203951,0.034292797347679,34
"CT",2014,6,0.0469875176190863,0.0426802513851649,34
"CT",2014,7,0.0977454889112418,0.0908534036933662,34
"CT",2014,8,0.101149594607441,0.0959811912441325,34
"CT",2014,9,0.0969759898309105,0.112355524100052,34
"CT",2014,10,0.115199764215664,0.108928059852388,34
"VT",2015,3,0.0461625109542956,0.0461625109542956,34
"VT",2015,4,-0.00245621680257943,-0.00245621680257943,34
"VT",2015,5,0.0104520778016558,0.0104520778016558,34
"VT",2015,6,0.0112156445811664,0.0112156445811664,34
"VT",2015,7,0.0153012887941859,0.0153012887941859,34
"VT",2015,8,0.00343755828296988,0.00343755828296988,34
"VT",2015,9,0.0106815929958591,0.0106815929958591,34
"VT",2015,10,0.0337611206844211,0.0337611206844211,34
"CT",2014,3,-0.0211996561851535,-0.0377311560397118,35
"CT",2014,4,-0.000240965396718015,0.00262667882293066,35
"CT",2014,5,0.0357808414201916,0.0148337950546587,35
"CT",2014,6,0.064986128575434,0.0710365216930385,35
"CT",2014,7,0.085061527714098,0.0856118304562299,35
"CT",2014,8,0.109950974264988,0.12046862985456,35
"CT",2014,9,0.118819392854918,0.111949625367378,35
"CT",2014,10,0.11667632379415,0.130054229439539,35
"VT",2015,3,0.0642809435467084,0.0642809435467084,35
"VT",2015,4,0.078038084409252,0.078038084409252,35
"VT",2015,5,0.0931294462106564,0.0931294462106564,35
"VT",2015,6,-0.0257386629630766,-0.0257386629630766,35
"VT",2015,7,-0.0270934257752871,-0.0270934257752871,35
"VT",2015,8,0.0112469173809007,0.0112469173809007,35
"VT",2015,9,0.0148941412840634,0.0148941412840634,35
"VT",2015,10,0.0363542879219017,0.0363542879219017,35
"CT",2014,3,-0.0215147555738213,-0.0295448148022027,36
"CT",2014,4,0.00139729290320524,0.0117806189280002,36
"CT",2014,5,0.0503126513863299,0.0605429430902857,36
"CT",2014,6,0.0437291266018807,0.0534196364390096,36
"CT",2014,7,0.0752581613679588,0.0707947881294476,36
"CT",2014,8,0.100857562711606,0.0976853479779719,36
"CT",2014,9,0.113023370281992,0.13405072760037,36
"CT",2014,10,0.109349202333141,0.121922133480683,36
"VT",2015,3,0.0704858364243397,0.0704858364243397,36
"VT",2015,4,0.0544558001307413,0.0544558001307413,36
"VT",2015,5,-0.00378986307746579,-0.00378986307746579,36
"VT",2015,6,0.0372947972238228,0.0372947972238228,36
"VT",2015,7,-0.0124685374264211,-0.0124685374264211,36
"VT",2015,8,0.0133409127058452,0.0133409127058452,36
"VT",2015,9,0.0226406713482289,0.0226406713482289,36
"VT",2015,10,0.024712118679045,0.024712118679045,36
"CT",2014,3,0.000210914689221242,0.00282948505576416,37
"CT",2014,4,-0.000742511349605263,-6.90760464121028e-05,37
"CT",2014,5,0.0383074281790751,0.0304248940547864,37
"CT",2014,6,0.0774549641014487,0.0696878856366735,37
"CT",2014,7,0.0976182481292323,0.118354931016642,37
"CT",2014,8,0.102123872480248,0.0905745870608601,37
"CT",2014,9,0.0906417025247705,0.10134204444992,37
"CT",2014,10,0.121149042800747,0.119280320517223,37
"VT",2015,3,0.046319182522205,0.046319182522205,37
"VT",2015,4,0.0566152286618171,0.0566152286618171,37
"VT",2015,5,-0.0196613275692368,-0.0196613275692368,37
"VT",2015,6,0.0185880006946574,0.0185880006946574,37
"VT",2015,7,0.0339419526670148,0.0339419526670148,37
"VT",2015,8,0.0449140939898832,0.0449140939898832,37
"VT",2015,9,-0.0131337132246332,-0.0131337132246332,37
"VT",2015,10,0.0490574514083444,0.0490574514083444,37
"CT",2014,3,-0.0252450990869545,0.0229076250282683,38
"CT",2014,4,0.000234171691635685,-0.00503542375346168,38
"CT",2014,5,0.0444201226415024,0.0581056331454833,38
"CT",2014,6,0.0687519288527451,0.0827682921336561,38
"CT",2014,7,0.0987051020211572,0.101502253877919,38
"CT",2014,8,0.109456076562737,0.122010111757816,38
"CT",2014,9,0.11643663539043,0.109407493019377,38
"CT",2014,10,0.125254037492941,0.156931681697194,38
"VT",2015,3,0.0427545984787119,0.0427545984787119,38
"VT",2015,4,0.0246921983769283,0.0246921983769283,38
"VT",2015,5,0.0438252020759238,0.0438252020759238,38
"VT",2015,6,-0.010204531255296,-0.010204531255296,38
"VT",2015,7,0.0449504217664841,0.0449504217664841,38
"VT",2015,8,-0.00186526498701714,-0.00186526498701714,38
"VT",2015,9,0.0421383386320672,0.0421383386320672,38
"VT",2015,10,0.044380240555347,0.044380240555347,38
"CT",2014,3,-0.0619696307191104,-0.047678472671389,39
"CT",2014,4,0.0125381785052759,-9.20348091806699e-05,39
"CT",2014,5,0.0404353199037302,0.0604928355596539,39
"CT",2014,6,0.0426445863674592,0.0260277743699029,39
"CT",2014,7,0.0760205770812645,0.0757787913891622,39
"CT",2014,8,0.0909079572783858,0.0829773716215856,39
"CT",2014,9,0.10914686049114,0.111492419099201,39
"CT",2014,10,0.110707375091428,0.111155518734349,39
"VT",2015,3,0.0757193465907279,0.0757193465907279,39
"VT",2015,4,0.0417332750519767,0.0417332750519767,39
"VT",2015,5,0.0109748909850354,0.0109748909850354,39
"VT",2015,6,0.0310928657174291,0.0310928657174291,39
"VT",2015,7,0.00257842304438832,0.00257842304438832,39
"VT",2015,8,0.0256845024887992,0.0256845024887992,39
"VT",2015,9,0.0217916969241387,0.0217916969241387,39
"VT",2015,10,0.0267405817312902,0.0267405817312902,39
"CT",2014,3,0.0157426301859731,0.0341560808700295,40
"CT",2014,4,0.0181887896357573,-0.00352015375506487,40
"CT",2014,5,0.0114625116392426,0.0169832336015834,40
"CT",2014,6,0.0376327048239486,0.0335666229431819,40
"CT",2014,7,0.0865329673020987,0.0704774388836264,40
"CT",2014,8,0.0739329121856989,0.0585388136352725,40
"CT",2014,9,0.118859811085382,0.12572883703249,40
"CT",2014,10,0.106846792557241,0.0987123319105327,40
"VT",2015,3,0.046775414518379,0.046775414518379,40
"VT",2015,4,0.0630875305100201,0.0630875305100201,40
"VT",2015,5,0.039737965807369,0.039737965807369,40
"VT",2015,6,-0.0245771416811182,-0.0245771416811182,40
"VT",2015,7,0.0348938970283042,0.0348938970283042,40
"VT",2015,8,0.0121527748691324,0.0121527748691324,40
"VT",2015,9,0.0307237200599438,0.0307237200599438,40
"VT",2015,10,-0.0078884214540948,-0.0078884214540948,40
"CT",2014,3,-0.0175278474484281,-0.0310469264849919,41
"CT",2014,4,0.0139611382876256,0.0159153501915514,41
"CT",2014,5,0.0548665736761101,0.0658526472653513,41
"CT",2014,6,0.0486068753134216,0.066123960961187,41
"CT",2014,7,0.11277660884023,0.121330579605168,41
"CT",2014,8,0.0863120321831026,0.0960469243825514,41
"CT",2014,9,0.119175101882581,0.109687101769949,41
"CT",2014,10,0.119947525932791,0.1477299107393,41
"VT",2015,3,0.00763109940172332,0.00763109940172332,41
"VT",2015,4,0.0190366206208829,0.0190366206208829,41
"VT",2015,5,0.0521049462139007,0.0521049462139007,41
"VT",2015,6,0.0487270176463589,0.0487270176463589,41
"VT",2015,7,0.0164960826320315,0.0164960826320315,41
"VT",2015,8,0.0277541606222153,0.0277541606222153,41
"VT",2015,9,0.0192426419623524,0.0192426419623524,41
"VT",2015,10,-0.00859708520550478,-0.00859708520550478,41
"CT",2014,3,-0.0711110117086581,-0.098639225161584,42
"CT",2014,4,-0.01063308314424,-0.00157192984498932,42
"CT",2014,5,0.00507426183025047,0.00138244087731567,42
"CT",2014,6,0.0538439655839638,0.0448108200809428,42
"CT",2014,7,0.0475476566587135,0.0324382407758762,42
"CT",2014,8,0.0965672365511673,0.126068292065715,42
"CT",2014,9,0.111814194499631,0.123120269912219,42
"CT",2014,10,0.144826470746116,0.153981842608965,42
"VT",2015,3,0.0576134333414126,0.0576134333414126,42
"VT",2015,4,0.0225008770305996,0.0225008770305996,42
"VT",2015,5,0.0267998635366465,0.0267998635366465,42
"VT",2015,6,0.0155580948187347,0.0155580948187347,42
"VT",2015,7,0.081219637270958,0.081219637270958,42
"VT",2015,8,2.51831688369841e-05,2.51831688369841e-05,42
"VT",2015,9,0.0257805381317882,0.0257805381317882,42
"VT",2015,10,0.0549937807844318,0.0549937807844318,42
"CT",2014,3,-0.0228449322053561,-0.0274284157981205,43
"CT",2014,4,-0.0107471169285395,-0.0111184047819832,43
"CT",2014,5,0.0392017235141159,0.0448367597476059,43
"CT",2014,6,0.0670693427191202,0.0684230047100683,43
"CT",2014,7,0.0452622896702384,0.0576798767750303,43
"CT",2014,8,0.100561724578322,0.107588178344361,43
"CT",2014,9,0.0952486783504933,0.0944869971327162,43
"CT",2014,10,0.115862365022137,0.132365056896538,43
"VT",2015,3,0.0396334590646304,0.0396334590646304,43
"VT",2015,4,0.033287630029089,0.033287630029089,43
"VT",2015,5,0.0416877039684869,0.0416877039684869,43
"VT",2015,6,0.0463158480918496,0.0463158480918496,43
"VT",2015,7,0.0302794098917656,0.0302794098917656,43
"VT",2015,8,0.0138421137506736,0.0138421137506736,43
"VT",2015,9,0.0117828262903671,0.0117828262903671,43
"VT",2015,10,0.0176735306742415,0.0176735306742415,43
"CT",2014,3,-0.0406741684399681,-0.0819788703096217,44
"CT",2014,4,0.000227867416251366,-0.00537118046720672,44
"CT",2014,5,0.0143084357722549,0.00234683332207225,44
"CT",2014,6,0.068936371041544,0.0832515709655806,44
"CT",2014,7,0.0906043347896395,0.0908432425184814,44
"CT",2014,8,0.0916395085709261,0.10162968234418,44
"CT",2014,9,0.114419384079307,0.131536212208123,44
"CT",2014,10,0.117902409876105,0.125725568649804,44
"VT",2015,3,0.052243554582052,0.052243554582052,44
"VT",2015,4,0.00502925553893977,0.00502925553893977,44
"VT",2015,5,0.0442068338219264,0.0442068338219264,44
"VT",2015,6,0.0638412796918865,0.0638412796918865,44
"VT",2015,7,0.0374173714465971,0.0374173714465971,44
"VT",2015,8,0.00740538543585262,0.00740538543585262,44
"VT",2015,9,0.0638671159758548,0.0638671159758548,44
"VT",2015,10,0.0146852917035563,0.0146852917035563,44
"CT",2014,3,-0.0171521975091593,-0.0113557625362364,45
"CT",2014,4,-0.0150931689348742,-0.0408359053878406,45
"CT",2014,5,0.0270386790954873,0.00445873234978131,45
"CT",2014,6,0.0741893867987828,0.0713183517472427,45
"CT",2014,7,0.0899569173269822,0.0850734472282378,45
"CT",2014,8,0.107298465650055,0.117834946596144,45
"CT",2014,9,0.0990905445997994,0.116198980200122,45
"CT",2014,10,0.115134496939762,0.127524320882242,45
"VT",2015,3,0.0611386278781145,0.0611386278781145,45
"VT",2015,4,0.0476823470531052,0.0476823470531052,45
"VT",2015,5,0.0379476769975107,0.0379476769975107,45
"VT",2015,6,-0.0104587137935058,-0.0104587137935058,45
"VT",2015,7,-0.00198190029177989,-0.00198190029177989,45
"VT",2015,8,0.0680572111177311,0.0680572111177311,45
"VT",2015,9,0.0460039700121918,0.0460039700121918,45
"VT",2015,10,-0.0117420767414515,-0.0117420767414515,45
"CT",2014,3,-0.0509944498836882,-0.0210328441384613,46
"CT",2014,4,0.00828089849124241,0.00864382768812793,46
"CT",2014,5,0.0139799690120363,0.0168229530889989,46
"CT",2014,6,0.0511406580022059,0.0401587422718924,46
"CT",2014,7,0.0523120580988787,0.0492945614560781,46
"CT",2014,8,0.0732716029102757,0.0898872325033152,46
"CT",2014,9,0.103122363553398,0.119856750018107,46
"CT",2014,10,0.108557375754675,0.128540306936419,46
"VT",2015,3,0.045034923989733,0.045034923989733,46
"VT",2015,4,0.0354135262641689,0.0354135262641689,46
"VT",2015,5,0.0353387102448569,0.0353387102448569,46
"VT",2015,6,0.0412533685386871,0.0412533685386871,46
"VT",2015,7,0.0469789729242134,0.0469789729242134,46
"VT",2015,8,0.0288720237160201,0.0288720237160201,46
"VT",2015,9,0.0125849708279979,0.0125849708279979,46
"VT",2015,10,0.0146095429449677,0.0146095429449677,46
"CT",2014,3,-0.0577012427092641,-0.0272212392267394,47
"CT",2014,4,-0.0101734497866642,-0.00530683949839843,47
"CT",2014,5,0.0286057718200531,0.0254700250738528,47
"CT",2014,6,0.0706734331004899,0.0908290303041803,47
"CT",2014,7,0.0802019709280228,0.0665211821465399,47
"CT",2014,8,0.119419066309526,0.123973359647287,47
"CT",2014,9,0.107876096482397,0.0936966376757503,47
"CT",2014,10,0.137812256459244,0.151918688079304,47
"VT",2015,3,0.0343884743702078,0.0343884743702078,47
"VT",2015,4,0.0204319523280693,0.0204319523280693,47
"VT",2015,5,0.088437266024188,0.088437266024188,47
"VT",2015,6,0.0421708906386803,0.0421708906386803,47
"VT",2015,7,0.0396231572109239,0.0396231572109239,47
"VT",2015,8,-0.0151985972332387,-0.0151985972332387,47
"VT",2015,9,0.024923020254363,0.024923020254363,47
"VT",2015,10,0.0261726253559343,0.0261726253559343,47
"CT",2014,3,-0.028763990429931,-0.0265484561191343,48
"CT",2014,4,0.0101075556249129,0.0316573869516355,48
"CT",2014,5,0.0460585685189655,0.0561877678084886,48
"CT",2014,6,0.0851084618872663,0.0992885763357305,48
"CT",2014,7,0.0815283299586266,0.092608425760167,48
"CT",2014,8,0.093743772122282,0.110965658041524,48
"CT",2014,9,0.11604021808333,0.125912359772428,48
"CT",2014,10,0.122662746458795,0.137974511570009,48
"VT",2015,3,0.0823358631966455,0.0823358631966455,48
"VT",2015,4,0.0342708934088473,0.0342708934088473,48
"VT",2015,5,0.106632217114457,0.106632217114457,48
"VT",2015,6,0.022291099127287,0.022291099127287,48
"VT",2015,7,-0.0261282611820342,-0.0261282611820342,48
"VT",2015,8,0.0459123080729207,0.0459123080729207,48
"VT",2015,9,0.0474436721443343,0.0474436721443343,48
"VT",2015,10,0.0552881901392358,0.0552881901392358,48
"CT",2014,3,-0.00741608052890867,-0.0161825368182094,49
"CT",2014,4,-0.00577461085907875,0.0135419704817309,49
"CT",2014,5,0.039506123241534,0.0243640142512294,49
"CT",2014,6,0.0719475449335839,0.0855471161211653,49
"CT",2014,7,0.0862679283639,0.0974516045535856,49
"CT",2014,8,0.120298744993734,0.137622324432177,49
"CT",2014,9,0.124229675637819,0.12197135413163,49
"CT",2014,10,0.127765331623068,0.133406826242746,49
"VT",2015,3,0.0342286081420404,0.0342286081420404,49
"VT",2015,4,0.0713747103463631,0.0713747103463631,49
"VT",2015,5,0.0230026840332509,0.0230026840332509,49
"VT",2015,6,0.0324957822385385,0.0324957822385385,49
"VT",2015,7,0.0608620653716572,0.0608620653716572,49
"VT",2015,8,0.0052768785043541,0.0052768785043541,49
"VT",2015,9,0.0362160594143913,0.0362160594143913,49
"VT",2015,10,0.0498468529708523,0.0498468529708523,49
"CT",2014,3,0.025338651487986,0.036847969744876,50
"CT",2014,4,-0.0199172894017117,-0.0197138342752723,50
"CT",2014,5,0.0244612834840112,-0.0084871900663955,50
"CT",2014,6,0.071719398619879,0.0899836427205652,50
"CT",2014,7,0.0782824846337357,0.0866569773379879,50
"CT",2014,8,0.087683354165241,0.107512083701496,50
"CT",2014,9,0.0865855049992491,0.0836185549402458,50
"CT",2014,10,0.145936409050443,0.145742603254946,50
"VT",2015,3,0.0608899633070004,0.0608899633070004,50
"VT",2015,4,0.0806634816452479,0.0806634816452479,50
"VT",2015,5,0.0632644152643081,0.0632644152643081,50
"VT",2015,6,0.0721334467966298,0.0721334467966298,50
"VT",2015,7,-0.00275389136393486,-0.00275389136393486,50
"VT",2015,8,-0.0080739507432751,-0.0080739507432751,50
"VT",2015,9,0.0148107509430419,0.0148107509430419,50
"VT",2015,10,0.00635993790300252,0.00635993790300252,50
