"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA1",2016,7,0.0181097710183827,0.017470622162012,33
"CA1",2016,8,0.0202927360332168,0.0194635431754184,33
"CA1",2016,9,0.0244487058332678,0.0240677360141618,33
"CA1",2016,10,0.0299187702894418,0.028975761168389,33
"CA1",2016,3,0.00462381813980252,0.00582332477586566,34
"CA1",2016,4,0.00597748672923605,0.00560017970414338,34
"CA1",2016,5,0.0200334910090246,0.0201391733685433,34
"CA1",2016,6,0.0188021904346983,0.0182855737021637,34
"CA1",2016,7,0.0181776181401358,0.0176688153154706,34
"CA1",2016,8,0.0214925837825074,0.0210676023486401,34
"CA1",2016,9,0.024953671031862,0.0243996210058433,34
"CA1",2016,10,0.0299187702894418,0.028975761168389,34
"CA1",2016,3,0.00598341933940781,0.00682564497004665,35
"CA1",2016,4,0.00942157784906545,0.00940627038846888,35
"CA1",2016,5,0.0196145709519451,0.0195320753125581,35
"CA1",2016,6,0.0191994425558562,0.0188264448511071,35
"CA1",2016,7,0.0184467248633547,0.0177708012385128,35
"CA1",2016,8,0.0192576597174966,0.0184739501393748,35
"CA1",2016,9,0.0250774471281691,0.024543580321109,35
"CA1",2016,10,0.0299187702894418,0.028975761168389,35
"CA1",2016,3,0.0177740726645406,0.019501407831262,36
"CA1",2016,4,0.00980440275336324,0.00968680532004462,36
"CA1",2016,5,0.0143370418327314,0.013589065355718,36
"CA1",2016,6,0.0181758599694159,0.0176178322433625,36
"CA1",2016,7,0.0175824637927692,0.0172182750469784,36
"CA1",2016,8,0.0230580407711573,0.0225254850634557,36
"CA1",2016,9,0.0249808067436096,0.0244767679317826,36
"CA1",2016,10,0.0299187702894418,0.028975761168389,36
"CA1",2016,3,0.00627564827010391,0.00717577847739686,37
"CA1",2016,4,0.0053103389845496,0.00497361100481669,37
"CA1",2016,5,0.0177593213608634,0.0177534941160363,37
"CA1",2016,6,0.0178065148542986,0.0172067855431221,37
"CA1",2016,7,0.0181693246899175,0.0177095564162138,37
"CA1",2016,8,0.0186950006880857,0.0180376352177106,37
