"sample_size","county_id","att","attempt"
6,"siskiyouCA",0.112550992117233,1
6,"solanoCA",0.0104821497282972,1
6,"sonomaCA",0.0469552182325738,1
6,"stanislausCA",0.107142218377559,1
6,"tollandCT",0.107818810128875,1
6,"trinityCA",0.0638222212315666,1
6,"tulareCA",0.0241303464100384,1
6,"tuolumneCA",-0.0472199480159332,1
6,"venturaCA",0.0102622418661906,1
6,"windhamCT",0.0692993547665852,1
6,"yoloCA",0.034154832458254,1
6,"yubaCA",0.0164386626328489,1
7,"alamedaCA",-0.11226160596441,1
7,"alpineCA",-0.212746414412688,1
7,"amadorCA",-0.0279210280849478,1
7,"butteCA",-0.0600803212621258,1
7,"calaverasCA",-0.00732859688900034,1
7,"colusaCA",-0.0188708243224363,1
7,"contra costaCA",-0.0602874847144036,1
7,"del norteCA",-0.0184458915448899,1
7,"el doradoCA",-0.040010150532873,1
7,"fairfieldCT",-0.0185374213015467,1
7,"fresnoCA",0.0114171851160164,1
7,"glennCA",-0.000376813449116891,1
7,"hartfordCT",-0.008284434472838,1
7,"humboldtCA",-0.0239618231821785,1
7,"imperialCA",-0.175800630585849,1
7,"inyoCA",-0.129852134676459,1
7,"kernCA",0.0258053191853003,1
7,"kingsCA",0.0159531115909519,1
7,"lassenCA",0.0887343497153889,1
7,"litchfieldCT",0.0175608134141938,1
7,"los angelesCA",0.00461867337806948,1
7,"maderaCA",-0.0308147624201228,1
7,"marinCA",-0.0497933925805083,1
7,"mariposaCA",-0.0490220251010408,1
7,"mendocinoCA",0.051448088217693,1
7,"mercedCA",0.0692482321460075,1
7,"middlesexCT",0.0325074533749647,1
7,"modocCA",-0.0310092508801994,1
7,"montereyCA",0.00917066656419533,1
7,"napaCA",0.0344241120671999,1
7,"nevadaCA",-0.0362265038296045,1
7,"new havenCT",-0.0415134540658926,1
7,"new londonCT",0.00772139960418195,1
7,"orangeCA",0.00505236719013712,1
7,"placerCA",0.00233868230886966,1
7,"plumasCA",0.107087255623033,1
7,"riversideCA",0.0116265357249971,1
7,"sacramentoCA",-0.0168089169934541,1
7,"san benitoCA",0.0471930709970916,1
7,"san bernardinoCA",-0.0249471810183852,1
7,"san diegoCA",0.0034395986161937,1
7,"san franciscoCA",0.093835940676962,1
7,"san joaquinCA",0.0378354629556024,1
7,"san luis obispoCA",0.0362944976355832,1
7,"san mateoCA",-0.0207260790362474,1
7,"santa barbaraCA",-3.81095597915327e-05,1
7,"santa claraCA",0.0617974284075312,1
7,"santa cruzCA",0.0313798016963011,1
7,"shastaCA",0.0145438520775449,1
7,"sierraCA",0.13070420513922,1
7,"siskiyouCA",0.121372063300605,1
7,"solanoCA",-0.00513004700843791,1
7,"sonomaCA",0.0123973716442118,1
7,"stanislausCA",0.110364758549518,1
7,"tollandCT",0.13018266510828,1
7,"trinityCA",0.0856450538815171,1
7,"tulareCA",0.0263979958164305,1
7,"tuolumneCA",-0.0388932835636514,1
7,"venturaCA",-7.74139056977402e-05,1
7,"windhamCT",0.0651871436315654,1
7,"yoloCA",0.0472922598629988,1
7,"yubaCA",0.0163668299204481,1
8,"alamedaCA",-0.0967848452255255,1
8,"alpineCA",-0.214969730112832,1
8,"amadorCA",-0.0548282790084006,1
8,"butteCA",-0.0532982907085327,1
8,"calaverasCA",-0.00066060447100178,1
8,"colusaCA",-0.0174463674804852,1
8,"contra costaCA",-0.0584831735821314,1
8,"del norteCA",-0.0197075419442246,1
8,"el doradoCA",-0.0450712381362032,1
8,"fairfieldCT",0.00810850868091012,1
8,"fresnoCA",-9.65376177136087e-05,1
8,"glennCA",0.00251319031448172,1
8,"hartfordCT",-0.00341794298458895,1
8,"humboldtCA",-0.0298675090242479,1
8,"imperialCA",-0.173920787619525,1
8,"inyoCA",-0.122517282465699,1
8,"kernCA",0.0273201294604891,1
8,"kingsCA",0.00212905878582236,1
8,"lassenCA",0.0916984036847324,1
8,"litchfieldCT",-0.00564136159104771,1
8,"los angelesCA",0.0118715937889533,1
8,"maderaCA",-0.0321820817279876,1
8,"marinCA",-0.0389170552387833,1
8,"mariposaCA",-0.0361112885330248,1
8,"mendocinoCA",0.0780869811617151,1
8,"mercedCA",0.0849681993219989,1
8,"middlesexCT",0.0431353349254709,1
8,"modocCA",-0.0346016073728722,1
8,"montereyCA",0.0163274389402309,1
8,"napaCA",0.031351734776253,1
8,"nevadaCA",-0.0396146418578063,1
8,"new havenCT",-0.0307844992164628,1
8,"new londonCT",0.0173972066562816,1
8,"orangeCA",-0.00253826363536041,1
8,"placerCA",0.00939834481124093,1
8,"plumasCA",0.102520170912229,1
8,"riversideCA",0.0136830601783769,1
8,"sacramentoCA",-0.0174338476248423,1
8,"san benitoCA",0.0491413710329285,1
8,"san bernardinoCA",-0.0103383234109926,1
8,"san diegoCA",0.00816284429876066,1
8,"san franciscoCA",0.0720794460814427,1
8,"san joaquinCA",0.0279163459439937,1
8,"san luis obispoCA",0.0439251663619566,1
8,"san mateoCA",-0.00857455506851007,1
8,"santa barbaraCA",0.0139175908772957,1
8,"santa claraCA",0.0515641824131474,1
8,"santa cruzCA",0.0394529562339544,1
8,"shastaCA",0.00501246040089353,1
8,"sierraCA",0.119819274222564,1
8,"siskiyouCA",0.113495970290766,1
8,"solanoCA",0.00231288012935809,1
8,"sonomaCA",0.0125936732134667,1
8,"stanislausCA",0.145396014500004,1
8,"tollandCT",0.124416846203939,1
8,"trinityCA",0.0755045752605913,1
8,"tulareCA",0.0294123625266967,1
8,"tuolumneCA",-0.0390980788210817,1
8,"venturaCA",0.015822716501767,1
8,"windhamCT",0.0580312278685364,1
8,"yoloCA",0.0370548631148614,1
8,"yubaCA",0.019327063829493,1
9,"alamedaCA",-0.106048484725778,1
9,"alpineCA",-0.218638755018701,1
9,"amadorCA",-0.0596076608884928,1
9,"butteCA",-0.0513913572335613,1
9,"calaverasCA",-0.00831891749065548,1
9,"colusaCA",-0.0157100944188591,1
9,"contra costaCA",-0.0621672049871956,1
9,"del norteCA",-0.0238682860435696,1
9,"el doradoCA",-0.0580803467525401,1
9,"fairfieldCT",-0.015544750264566,1
9,"fresnoCA",0.00706219342842436,1
9,"glennCA",-0.0130580043496815,1
9,"hartfordCT",-0.00783554212849687,1
9,"humboldtCA",-0.0236868980703679,1
9,"imperialCA",-0.178163141095205,1
9,"inyoCA",-0.119435502739168,1
9,"kernCA",0.0164428638476197,1
9,"kingsCA",0.0175259382205184,1
9,"lassenCA",0.100104357855277,1
9,"litchfieldCT",0.00689891464089745,1
9,"los angelesCA",0.00787865454260999,1
9,"maderaCA",-0.0374989158148106,1
9,"marinCA",-0.0428901204068793,1
9,"mariposaCA",-0.0143534028697828,1
9,"mendocinoCA",0.0411183349675651,1
9,"mercedCA",0.0613892217741997,1
9,"middlesexCT",0.0206654749630918,1
9,"modocCA",-0.0327498092205427,1
9,"montereyCA",0.0118374190110194,1
9,"napaCA",0.0326827783232076,1
9,"nevadaCA",-0.0421436752063057,1
9,"new havenCT",-0.037336851263469,1
9,"new londonCT",0.00675883887950646,1
