"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA",2016,5,0.0310795655107747,0.0320218855615637,19
"CA",2016,6,0.0368217146229428,0.0378876932111662,19
"CA",2016,7,0.032117704952332,0.0332061822606929,19
"CA",2016,8,0.0304666246239665,0.0316574065912586,19
"CA",2016,9,0.0314083108338104,0.0326413769496906,19
"CA",2016,10,0.0342936970567976,0.0354011107938851,19
"CA",2016,3,0.0328624321036543,0.0335950184779753,20
"CA",2016,4,0.0344061068936939,0.0352438072597223,20
"CA",2016,5,0.0361174084946,0.0371535393119061,20
"CA",2016,6,0.0346323036877758,0.0354309544502583,20
"CA",2016,7,0.0305877108822466,0.0314750122984405,20
"CA",2016,8,0.0320085131669721,0.0329691898508497,20
"CA",2016,9,0.0326605583639482,0.0336564880022449,20
"CA",2016,10,0.0328398352421296,0.0340587987474922,20
"CA",2016,3,0.0312262632350568,0.0317126128869705,21
"CA",2016,4,0.0344041401069573,0.0355150986974813,21
"CA",2016,5,0.0314758430108304,0.0322760304901985,21
"CA",2016,6,0.0310879412085457,0.0320735105069857,21
"CA",2016,7,0.0271140760587618,0.0279523945212715,21
"CA",2016,8,0.0311625040229915,0.032215589912583,21
"CA",2016,9,0.0310996674326234,0.0322459628631482,21
"CA",2016,10,0.0322012106711117,0.0333079811540495,21
"CA",2016,3,0.0325490989819846,0.0333001446674228,22
"CA",2016,4,0.02925780552913,0.0302493443582795,22
"CA",2016,5,0.0287097933396392,0.0296900430851054,22
"CA",2016,6,0.0325651565126368,0.0335574732582493,22
"CA",2016,7,0.027034158373068,0.0278531919516163,22
"CA",2016,8,0.0365493913221456,0.037636612312954,22
"CA",2016,9,0.0304747902147241,0.0314743748022976,22
"CA",2016,10,0.0361514901771946,0.0372581715367491,22
"CA",2016,3,0.029605058765759,0.0308967711086925,23
"CA",2016,4,0.033179777075047,0.0340654045272901,23
"CA",2016,5,0.0327551151526338,0.0336686776691522,23
"CA",2016,6,0.0303373012654447,0.0312754233585762,23
"CA",2016,7,0.0328835064605818,0.0338113584804316,23
"CA",2016,8,0.0347131619906569,0.0363159653301792,23
"CA",2016,9,0.0284321521259382,0.0293758864663032,23
"CA",2016,10,0.0333783667159238,0.034590013719258,23
"CA",2016,3,0.0362888053867855,0.0370053707187225,24
"CA",2016,4,0.0324539383722328,0.0334125624998517,24
"CA",2016,5,0.0293354989091252,0.0301533930101612,24
"CA",2016,6,0.0361359816258614,0.0372468627430432,24
"CA",2016,7,0.0304937541048942,0.031582657713973,24
"CA",2016,8,0.0330861006330176,0.034286681579139,24
"CA",2016,9,0.0317804459459287,0.0328419600136449,24
"CA",2016,10,0.0314178271562662,0.0324766362661657,24
"CA",2016,3,0.0343383541465376,0.0352919086719699,25
"CA",2016,4,0.0306240858237503,0.0314432216441734,25
"CA",2016,5,0.0307502893706669,0.0316275317021074,25
"CA",2016,6,0.0368710524716652,0.0380932224540507,25
"CA",2016,7,0.0324784585455811,0.0333280717711528,25
"CA",2016,8,0.0321306340231372,0.0334878321738268,25
"CA",2016,9,0.0320209690532195,0.0328688740500327,25
"CA",2016,10,0.0359706820661547,0.0371587546918489,25
"CA",2016,3,0.0358257290823749,0.036794645559138,26
"CA",2016,4,0.0320541525331257,0.0328358509068512,26
"CA",2016,5,0.0326306540315462,0.0337618158073254,26
"CA",2016,6,0.0340302345037536,0.0352534415858346,26
"CA",2016,7,0.0300738277874925,0.0309547930899539,26
"CA",2016,8,0.0331392977418659,0.0340764358625204,26
"CA",2016,9,0.0317292465983183,0.0325678841625068,26
"CA",2016,10,0.0332139618296385,0.0341878179935033,26
"CA",2016,3,0.0328700897309041,0.0339930545220481,27
"CA",2016,4,0.028736038370091,0.0296976624600566,27
"CA",2016,5,0.0314696564287095,0.0322698242153281,27
"CA",2016,6,0.0320299452990297,0.0330164666904575,27
"CA",2016,7,0.0302603593676255,0.0313894899260435,27
"CA",2016,8,0.0308732534828299,0.0319317606089029,27
"CA",2016,9,0.0309020898056591,0.0316836718292546,27
"CA",2016,10,0.0306545855992971,0.0317135160368545,27
"CA",2016,3,0.0356978546901391,0.0369897469834664,28
"CA",2016,4,0.0326170912657861,0.033805204296368,28
"CA",2016,5,0.0301981593277395,0.0308548320030051,28
"CA",2016,6,0.0316482192471814,0.0329333590342478,28
"CA",2016,7,0.0309848520223147,0.031731556650729,28
"CA",2016,8,0.0344777593733829,0.0355596818402592,28
"CA",2016,9,0.0317167194664084,0.0329937607129023,28
"CA",2016,10,0.0328200824943211,0.0343199413033918,28
"CA",2016,3,0.0358161702023509,0.0369329926496783,29
"CA",2016,4,0.0311068125788521,0.03193539210873,29
"CA",2016,5,0.0337519361034883,0.03449132946986,29
"CA",2016,6,0.0344231294521963,0.0356485848179548,29
"CA",2016,7,0.0288341004831692,0.0297200238625614,29
"CA",2016,8,0.0313557679783267,0.0325819491507386,29
"CA",2016,9,0.0314482483070941,0.0324415371405423,29
"CA",2016,10,0.0288531155539677,0.0297263810374035,29
"CA",2016,3,0.0332498015339102,0.0337397222772059,30
"CA",2016,4,0.0340658236071877,0.0351552396124325,30
"CA",2016,5,0.0298661551476729,0.0309623814992891,30
"CA",2016,6,0.0328259796748085,0.0337973876103156,30
"CA",2016,7,0.0307835187151783,0.031790225307679,30
"CA",2016,8,0.0319595974113652,0.0330025555284165,30
"CA",2016,9,0.0367025358746192,0.037582696680208,30
"CA",2016,10,0.0305281500141111,0.0315770918744835,30
"CA",2016,3,0.0371658461780272,0.0381143043787578,31
"CA",2016,4,0.0329161183017582,0.0338068581569055,31
"CA",2016,5,0.0342333074535013,0.0353408694295891,31
"CA",2016,6,0.0276244943587555,0.0282499913148463,31
"CA",2016,7,0.034757536281518,0.0359594125278307,31
"CA",2016,8,0.0328941082666561,0.0339611126179168,31
"CA",2016,9,0.0305062266552463,0.0315282016756239,31
"CA",2016,10,0.0304241235682975,0.0317749994525622,31
"CA",2016,3,0.0306353953708079,0.0311119814241061,32
"CA",2016,4,0.0347202468794997,0.0355609029995538,32
"CA",2016,5,0.0359782274718307,0.036893026408965,32
"CA",2016,6,0.0320794846929682,0.0332843125681005,32
"CA",2016,7,0.0341065726284533,0.0352892738779949,32
"CA",2016,8,0.0309841271243728,0.0321006894800105,32
"CA",2016,9,0.0321977020244966,0.0331045973469038,32
"CA",2016,10,0.032087519773474,0.0333856249496079,32
"CA",2016,3,0.0320396536780982,0.0330000537549758,33
"CA",2016,4,0.0305354452057071,0.0313717219963241,33
"CA",2016,5,0.0334028042501782,0.0345928765968073,33
"CA",2016,6,0.0325030534720537,0.0333539323922327,33
"CA",2016,7,0.0321943759305039,0.0329881209101634,33
"CA",2016,8,0.0316919278427632,0.0327626449466303,33
