state_id,ban_year,sample_size,att_pop,att_waste,attempt
CA,2014,7,0.015467076,0.014942128,1
CA,2014,8,0.016162036,0.015623332,1
CA,2014,9,0.01843203,0.018208569,1
CA,2014,10,0.019793504,0.01936031,1
CA,2014,3,0.02000561,0.019669928,2
CA,2014,4,0.025553053,0.025188772,2
CA,2014,5,0.022714939,0.022092041,2
CA,2014,6,0.019409988,0.018962666,2
CA,2014,7,0.020322449,0.019526859,2
CA,2014,8,0.016902974,0.016430421,2
CA,2014,9,0.019843243,0.019191049,2
CA,2014,10,0.016635919,0.015974137,2
CA,2014,3,0.022055155,0.021720432,3
CA,2014,4,0.02638811,0.025822968,3
CA,2014,5,0.022001027,0.021336359,3
CA,2014,6,0.024453892,0.024083386,3
CA,2014,7,0.023425565,0.022939799,3
CA,2014,8,0.020310753,0.019828394,3
CA,2014,9,0.020469872,0.019953998,3
CA,2014,10,0.018058688,0.01753124,3
CA,2014,3,0.021540421,0.021090117,4
CA,2014,4,0.024789881,0.024075548,4
CA,2014,5,0.024274768,0.02384787,4
CA,2014,6,0.022134454,0.02161046,4
CA,2014,7,0.02294722,0.022363666,4
CA,2014,8,0.021977874,0.02154919,4
CA,2014,9,0.01802775,0.017268828,4
CA,2014,10,0.018226477,0.017716654,4
CA,2014,3,0.018773775,0.018310346,5
CA,2014,4,0.021304048,0.020746536,5
CA,2014,5,0.022305434,0.021630183,5
CA,2014,6,0.023820418,0.023411018,5
CA,2014,7,0.01859558,0.018165654,5
CA,2014,8,0.022193595,0.021441635,5
CA,2014,9,0.02244261,0.022001639,5
CA,2014,10,0.018894825,0.018636197,5
CA,2014,3,0.021060838,0.020224161,6
CA,2014,4,0.025848018,0.02560154,6
CA,2014,5,0.022931153,0.022154869,6
CA,2014,6,0.022527355,0.022056712,6
CA,2014,7,0.020063101,0.019579206,6
CA,2014,8,0.019296082,0.01846942,6
CA,2014,9,0.018052084,0.017435559,6
CA,2014,10,0.017554654,0.017522743,6
CA,2014,3,0.023914319,0.024093628,7
CA,2014,4,0.02419137,0.023459914,7
CA,2014,5,0.022041987,0.021422326,7
CA,2014,6,0.026358854,0.026022209,7
CA,2014,7,0.019832932,0.019402456,7
CA,2014,8,0.019239485,0.018868047,7
CA,2014,9,0.01855523,0.017781725,7
CA,2014,10,0.017399451,0.017059635,7
CA,2014,3,0.020207538,0.020080982,8
CA,2014,4,0.022773267,0.022190858,8
CA,2014,5,0.024250992,0.02374078,8
CA,2014,6,0.02471234,0.024060782,8
CA,2014,7,0.02538853,0.024878868,8
CA,2014,8,0.022598499,0.022174188,8
CA,2014,9,0.018984456,0.018364467,8
CA,2014,10,0.017108121,0.016745238,8
CA,2014,3,0.019682348,0.01936537,9
CA,2014,4,0.026019578,0.025909978,9
CA,2014,5,0.022687733,0.022478537,9
CA,2014,6,0.023269747,0.02257257,9
CA,2014,7,0.020798149,0.020407972,9
CA,2014,8,0.01982424,0.019348853,9
CA,2014,9,0.020291771,0.019925027,9
CA,2014,10,0.017342416,0.016962322,9
