sample_size,ban_year,county_id,n,att,attempt
3,2014,RI,21,0.051232729,39
4,2014,RI,39,0.055484905,39
5,2014,RI,48,0.065870817,39
6,2014,RI,49,0.069774276,39
7,2014,RI,50,0.070835061,39
8,2014,RI,50,0.075966398,39
9,2014,RI,50,0.075119223,39
10,2014,RI,50,0.083974258,39
3,2014,RI,22,0.051232729,40
4,2014,RI,43,0.056454861,40
5,2014,RI,48,0.069174013,40
6,2014,RI,47,0.070586827,40
7,2014,RI,50,0.073223476,40
8,2014,RI,49,0.075096742,40
9,2014,RI,50,0.078599495,40
10,2014,RI,49,0.079361847,40
3,2014,RI,22,0.047182126,41
4,2014,RI,42,0.05683227,41
5,2014,RI,49,0.068265014,41
6,2014,RI,49,0.067772084,41
7,2014,RI,50,0.075686797,41
8,2014,RI,50,0.075153921,41
9,2014,RI,50,0.076054608,41
10,2014,RI,50,0.080310532,41
3,2014,RI,24,0.051949049,42
4,2014,RI,40,0.058345246,42
5,2014,RI,49,0.067259848,42
6,2014,RI,48,0.068889651,42
7,2014,RI,50,0.071495842,42
8,2014,RI,50,0.074198823,42
9,2014,RI,50,0.075528774,42
10,2014,RI,50,0.081148496,42
3,2014,RI,19,0.046240039,43
4,2014,RI,40,0.059265653,43
5,2014,RI,47,0.062153093,43
6,2014,RI,50,0.072340316,43
7,2014,RI,49,0.074036905,43
8,2014,RI,50,0.078851214,43
9,2014,RI,50,0.079296715,43
10,2014,RI,50,0.082383961,43
3,2014,RI,18,0.046240039,44
4,2014,RI,41,0.058541305,44
5,2014,RI,48,0.066902315,44
6,2014,RI,48,0.069136157,44
7,2014,RI,48,0.072208278,44
8,2014,RI,50,0.075207507,44
9,2014,RI,50,0.078147819,44
10,2014,RI,50,0.08139203,44
3,2014,RI,23,0.044822896,45
4,2014,RI,45,0.057375503,45
5,2014,RI,47,0.064940622,45
6,2014,RI,48,0.068428228,45
7,2014,RI,50,0.071891836,45
8,2014,RI,50,0.075102088,45
9,2014,RI,50,0.078513526,45
10,2014,RI,50,0.080895911,45
3,2014,RI,20,0.050516408,46
4,2014,RI,43,0.061914569,46
5,2014,RI,46,0.067176391,46
6,2014,RI,50,0.069110239,46
7,2014,RI,49,0.071413165,46
8,2014,RI,50,0.075499233,46
9,2014,RI,50,0.074590499,46
10,2014,RI,50,0.080593633,46
3,2014,RI,23,0.050516408,47
4,2014,RI,41,0.057899153,47
5,2014,RI,50,0.06610305,47
6,2014,RI,49,0.0715978,47
7,2014,RI,49,0.072667207,47
8,2014,RI,49,0.073221774,47
9,2014,RI,50,0.077020961,47
10,2014,RI,50,0.079667584,47
3,2014,RI,20,0.050516408,48
4,2014,RI,38,0.058514682,48
5,2014,RI,45,0.063442358,48
6,2014,RI,50,0.069079276,48
7,2014,RI,50,0.069897824,48
8,2014,RI,50,0.074156236,48
9,2014,RI,50,0.07707257,48
10,2014,RI,50,0.080516576,48
3,2014,RI,21,0.051232729,49
4,2014,RI,43,0.061410885,49
5,2014,RI,46,0.063597369,49
6,2014,RI,48,0.068812591,49
7,2014,RI,50,0.077175911,49
8,2014,RI,50,0.075698737,49
9,2014,RI,50,0.075157012,49
10,2014,RI,49,0.081228282,49
3,2014,RI,26,0.050312472,50
4,2014,RI,42,0.06214051,50
5,2014,RI,47,0.068762002,50
6,2014,RI,50,0.068023586,50
7,2014,RI,48,0.072700481,50
8,2014,RI,50,0.073448905,50
9,2014,RI,50,0.079099964,50
10,2014,RI,50,0.079496949,50
3,2011,CT,21,0.043974918,1
4,2011,CT,46,0.046046642,1
5,2011,CT,49,0.040355328,1
6,2011,CT,50,0.04745515,1
7,2011,CT,50,0.045439038,1
8,2011,CT,50,0.044910519,1
9,2011,CT,50,0.04967127,1
10,2011,CT,50,0.048890351,1
3,2011,CT,20,0.04411483,2
4,2011,CT,40,0.046798239,2
5,2011,CT,47,0.041653035,2
6,2011,CT,50,0.041758992,2
7,2011,CT,49,0.043292086,2
8,2011,CT,50,0.046343786,2
9,2011,CT,50,0.048765641,2
10,2011,CT,50,0.049938547,2
3,2011,CT,23,0.042373468,3
4,2011,CT,42,0.042096205,3
5,2011,CT,49,0.039781699,3
6,2011,CT,50,0.04444779,3
7,2011,CT,49,0.045570492,3
8,2011,CT,50,0.046221439,3
9,2011,CT,50,0.050448938,3
10,2011,CT,50,0.050602297,3
3,2011,CT,20,0.046109578,4
4,2011,CT,37,0.046317039,4
5,2011,CT,45,0.044262767,4
6,2011,CT,49,0.048267775,4
7,2011,CT,50,0.04418871,4
8,2011,CT,50,0.046545016,4
9,2011,CT,50,0.046749426,4
10,2011,CT,50,0.047241669,4
3,2011,CT,19,0.03995547,5
4,2011,CT,42,0.04365305,5
5,2011,CT,48,0.043465236,5
6,2011,CT,50,0.043768786,5
7,2011,CT,49,0.040555326,5
8,2011,CT,50,0.04738406,5
9,2011,CT,50,0.048797544,5
10,2011,CT,50,0.051535393,5
3,2011,CT,23,0.042373468,6
4,2011,CT,43,0.044289415,6
5,2011,CT,47,0.0467036,6
6,2011,CT,50,0.044002319,6
7,2011,CT,50,0.044786228,6
8,2011,CT,49,0.046989748,6
9,2011,CT,49,0.052180632,6
10,2011,CT,50,0.047126659,6
3,2011,CT,19,0.039910513,7
4,2011,CT,45,0.044368373,7
5,2011,CT,48,0.043115952,7
6,2011,CT,50,0.045247693,7
7,2011,CT,49,0.041125593,7
8,2011,CT,50,0.049986042,7
9,2011,CT,50,0.047637299,7
10,2011,CT,50,0.049731148,7
3,2011,CT,24,0.04411483,8
4,2011,CT,41,0.044206175,8
5,2011,CT,47,0.040969893,8
6,2011,CT,50,0.04124083,8
7,2011,CT,49,0.045617598,8
8,2011,CT,50,0.043570277,8
9,2011,CT,49,0.047599047,8
10,2011,CT,49,0.051492322,8
3,2011,CT,19,0.04411483,9
4,2011,CT,38,0.04121498,9
5,2011,CT,48,0.041317943,9
6,2011,CT,50,0.046904717,9
7,2011,CT,50,0.047540568,9
8,2011,CT,50,0.044084128,9
9,2011,CT,50,0.04761042,9
10,2011,CT,49,0.048977816,9
3,2011,CT,19,0.04411483,10
4,2011,CT,38,0.040344672,10
5,2011,CT,46,0.043047687,10
6,2011,CT,49,0.040966913,10
7,2011,CT,49,0.042054934,10
8,2011,CT,50,0.051376773,10
9,2011,CT,50,0.048276565,10
10,2011,CT,50,0.051069011,10
3,2011,CT,20,0.043974918,11
4,2011,CT,40,0.047847399,11
5,2011,CT,48,0.043802411,11
6,2011,CT,49,0.044689952,11
7,2011,CT,50,0.044973814,11
8,2011,CT,50,0.044509531,11
9,2011,CT,49,0.049056104,11
10,2011,CT,50,0.049853714,11
3,2011,CT,23,0.041164469,12
4,2011,CT,40,0.043705483,12
5,2011,CT,48,0.041781647,12
6,2011,CT,50,0.04271162,12
7,2011,CT,49,0.044725129,12
8,2011,CT,50,0.044782757,12
9,2011,CT,50,0.052307139,12
10,2011,CT,48,0.050504117,12
3,2011,CT,26,0.044053079,13
4,2011,CT,46,0.040345479,13
5,2011,CT,46,0.041048333,13
6,2011,CT,50,0.045101354,13
7,2011,CT,50,0.040672453,13
8,2011,CT,50,0.044920829,13
9,2011,CT,50,0.049444687,13
10,2011,CT,50,0.050808386,13
3,2011,CT,27,0.046800082,14
4,2011,CT,42,0.047426978,14
5,2011,CT,47,0.046800605,14
6,2011,CT,49,0.042784699,14
7,2011,CT,49,0.045824827,14
8,2011,CT,50,0.045656964,14
9,2011,CT,50,0.052905102,14
10,2011,CT,49,0.053943374,14
3,2011,CT,22,0.03995547,15
4,2011,CT,41,0.045749256,15
5,2011,CT,50,0.041896174,15
6,2011,CT,49,0.040985899,15
7,2011,CT,49,0.045658978,15
8,2011,CT,50,0.046493859,15
9,2011,CT,50,0.04558092,15
10,2011,CT,50,0.051746945,15
3,2011,CT,29,0.042373468,16
4,2011,CT,38,0.045254278,16
5,2011,CT,45,0.039074556,16
6,2011,CT,49,0.04479104,16
7,2011,CT,50,0.041164221,16
8,2011,CT,50,0.047857721,16
9,2011,CT,50,0.047493535,16
10,2011,CT,49,0.050908756,16
3,2011,CT,22,0.046800082,17
4,2011,CT,39,0.03809289,17
5,2011,CT,48,0.041805894,17
6,2011,CT,49,0.036444907,17
7,2011,CT,50,0.041245509,17
8,2011,CT,50,0.047265232,17
9,2011,CT,50,0.044519898,17
10,2011,CT,50,0.052484262,17
3,2011,CT,21,0.046800082,18
4,2011,CT,46,0.044206175,18
5,2011,CT,48,0.038215873,18
6,2011,CT,49,0.047715376,18
7,2011,CT,50,0.045101762,18
8,2011,CT,49,0.043168152,18
9,2011,CT,50,0.049524844,18
10,2011,CT,50,0.049307231,18
3,2011,CT,24,0.045533614,19
4,2011,CT,40,0.043052646,19
5,2011,CT,45,0.040776111,19
6,2011,CT,49,0.044774221,19
7,2011,CT,48,0.048521329,19
8,2011,CT,50,0.049758311,19
9,2011,CT,50,0.044095986,19
10,2011,CT,50,0.048177741,19
3,2011,CT,22,0.044044874,20
4,2011,CT,44,0.043217922,20
5,2011,CT,45,0.042427865,20
6,2011,CT,50,0.042987078,20
7,2011,CT,49,0.039186164,20
8,2011,CT,50,0.04006505,20
9,2011,CT,50,0.051470894,20
10,2011,CT,50,0.045024507,20
3,2011,CT,23,0.039910513,21
4,2011,CT,41,0.045017345,21
5,2011,CT,47,0.046851862,21
6,2011,CT,49,0.043981326,21
7,2011,CT,49,0.043466481,21
8,2011,CT,50,0.041534296,21
9,2011,CT,50,0.050392454,21
10,2011,CT,50,0.044483956,21
3,2011,CT,24,0.04411483,22
4,2011,CT,39,0.04043653,22
5,2011,CT,45,0.044592778,22
6,2011,CT,50,0.043626678,22
7,2011,CT,50,0.045112291,22
8,2011,CT,50,0.043567871,22
9,2011,CT,50,0.049570672,22
10,2011,CT,50,0.049848017,22
3,2011,CT,22,0.044044874,23
4,2011,CT,40,0.049925192,23
5,2011,CT,49,0.04101414,23
6,2011,CT,49,0.043619756,23
7,2011,CT,49,0.043125963,23
8,2011,CT,49,0.046354214,23
9,2011,CT,50,0.050172999,23
10,2011,CT,49,0.049280648,23
3,2011,CT,21,0.042373468,24
4,2011,CT,44,0.043757915,24
5,2011,CT,45,0.040980618,24
6,2011,CT,47,0.04345842,24
7,2011,CT,50,0.045032186,24
8,2011,CT,49,0.045073392,24
9,2011,CT,50,0.047600104,24
10,2011,CT,50,0.04739904,24
3,2011,CT,22,0.041832479,25
4,2011,CT,41,0.044974934,25
5,2011,CT,46,0.041869095,25
6,2011,CT,50,0.042644089,25
7,2011,CT,50,0.041115961,25
8,2011,CT,50,0.046235133,25
9,2011,CT,50,0.046393746,25
10,2011,CT,50,0.047532475,25
3,2011,CT,20,0.03995547,26
4,2011,CT,42,0.043739453,26
5,2011,CT,44,0.040498678,26
6,2011,CT,48,0.040406351,26
7,2011,CT,48,0.041768837,26
8,2011,CT,48,0.044120878,26
9,2011,CT,50,0.045284115,26
10,2011,CT,50,0.049206234,26
3,2011,CT,22,0.042373468,27
4,2011,CT,42,0.046957676,27
5,2011,CT,49,0.038336729,27
6,2011,CT,49,0.042701829,27
7,2011,CT,50,0.044087818,27
8,2011,CT,50,0.048249368,27
9,2011,CT,50,0.042689529,27
10,2011,CT,50,0.049271203,27
3,2011,CT,20,0.043974918,28
4,2011,CT,42,0.042046333,28
5,2011,CT,48,0.044897521,28
6,2011,CT,49,0.047808888,28
7,2011,CT,48,0.045540241,28
8,2011,CT,49,0.049177623,28
9,2011,CT,50,0.046692338,28
10,2011,CT,50,0.049247192,28
3,2011,CT,26,0.043974918,29
4,2011,CT,41,0.041716484,29
5,2011,CT,50,0.0468428,29
6,2011,CT,50,0.044591702,29
7,2011,CT,50,0.045646571,29
8,2011,CT,50,0.043934527,29
9,2011,CT,50,0.048127816,29
10,2011,CT,49,0.050805929,29
3,2011,CT,27,0.046800082,30
4,2011,CT,43,0.045146364,30
5,2011,CT,48,0.04236139,30
6,2011,CT,48,0.045457194,30
7,2011,CT,49,0.042613984,30
8,2011,CT,48,0.048610056,30
9,2011,CT,50,0.050401885,30
10,2011,CT,50,0.051792164,30
3,2011,CT,20,0.043174193,31
4,2011,CT,46,0.041716484,31
5,2011,CT,46,0.048095723,31
6,2011,CT,50,0.036817488,31
7,2011,CT,50,0.043620821,31
8,2011,CT,50,0.044225434,31
9,2011,CT,50,0.046644857,31
10,2011,CT,50,0.049908425,31
3,2011,CT,23,0.042373468,32
4,2011,CT,44,0.044820914,32
5,2011,CT,48,0.047624349,32
6,2011,CT,50,0.04241559,32
7,2011,CT,50,0.040493823,32
8,2011,CT,50,0.044556912,32
9,2011,CT,50,0.048235494,32
10,2011,CT,48,0.049951686,32
3,2011,CT,24,0.0468912,33
4,2011,CT,37,0.043870844,33
5,2011,CT,48,0.041456007,33
6,2011,CT,49,0.041143313,33
7,2011,CT,50,0.048419089,33
8,2011,CT,49,0.048831193,33
9,2011,CT,50,0.04364586,33
10,2011,CT,50,0.049799485,33
3,2011,CT,28,0.044824222,34
4,2011,CT,43,0.041139008,34
5,2011,CT,45,0.045704271,34
6,2011,CT,50,0.043707258,34
7,2011,CT,50,0.042166056,34
8,2011,CT,50,0.047375615,34
9,2011,CT,50,0.049848737,34
10,2011,CT,50,0.048288375,34
3,2011,CT,21,0.046800082,35
4,2011,CT,43,0.042722796,35
5,2011,CT,49,0.042454527,35
6,2011,CT,48,0.044628942,35
7,2011,CT,50,0.044239383,35
8,2011,CT,50,0.046747578,35
9,2011,CT,49,0.045938029,35
10,2011,CT,50,0.052933625,35
3,2011,CT,22,0.039865555,36
4,2011,CT,40,0.046046642,36
5,2011,CT,45,0.043701452,36
6,2011,CT,48,0.043746097,36
7,2011,CT,50,0.044320671,36
8,2011,CT,49,0.044509074,36
9,2011,CT,50,0.04626828,36
10,2011,CT,50,0.047642588,36
3,2011,CT,20,0.043174193,37
4,2011,CT,45,0.045668734,37
5,2011,CT,49,0.04353,37
6,2011,CT,49,0.045452181,37
7,2011,CT,50,0.043997328,37
8,2011,CT,50,0.043034924,37
9,2011,CT,49,0.042069778,37
10,2011,CT,49,0.051138034,37
3,2011,CT,24,0.04062348,38
4,2011,CT,43,0.043138964,38
5,2011,CT,47,0.040331485,38
6,2011,CT,49,0.04419726,38
7,2011,CT,49,0.043648219,38
8,2011,CT,49,0.040458257,38
9,2011,CT,50,0.047583365,38
10,2011,CT,50,0.051950426,38
3,2011,CT,19,0.042373468,39
4,2011,CT,37,0.045017345,39
5,2011,CT,48,0.041504457,39
6,2011,CT,49,0.048936553,39
7,2011,CT,49,0.044712668,39
8,2011,CT,50,0.046131089,39
9,2011,CT,50,0.050829177,39
10,2011,CT,50,0.045329533,39
3,2011,CT,23,0.041832479,40
4,2011,CT,41,0.040637417,40
5,2011,CT,49,0.044399661,40
6,2011,CT,48,0.0422055,40
7,2011,CT,50,0.043495537,40
8,2011,CT,50,0.044151912,40
9,2011,CT,50,0.047994864,40
10,2011,CT,50,0.048837165,40
3,2011,CT,20,0.041291491,41
4,2011,CT,39,0.043756726,41
5,2011,CT,47,0.046443919,41
6,2011,CT,48,0.043026755,41
7,2011,CT,50,0.040559854,41
8,2011,CT,50,0.043500581,41
9,2011,CT,50,0.048438516,41
10,2011,CT,50,0.049554819,41
3,2011,CT,21,0.048174836,42
4,2011,CT,37,0.045975558,42
5,2011,CT,43,0.045999456,42
6,2011,CT,49,0.042221233,42
7,2011,CT,50,0.043840093,42
8,2011,CT,50,0.046583207,42
9,2011,CT,49,0.046614211,42
10,2011,CT,50,0.049103028,42
3,2011,CT,23,0.048174836,43
4,2011,CT,38,0.046017845,43
5,2011,CT,48,0.046570041,43
6,2011,CT,48,0.043564987,43
7,2011,CT,49,0.047518424,43
8,2011,CT,50,0.042365048,43
9,2011,CT,50,0.047550696,43
10,2011,CT,50,0.04872284,43
3,2011,CT,23,0.04411483,44
4,2011,CT,39,0.04485462,44
5,2011,CT,49,0.037219959,44
6,2011,CT,48,0.038696431,44
7,2011,CT,50,0.046483833,44
8,2011,CT,50,0.046810582,44
9,2011,CT,50,0.047422855,44
10,2011,CT,50,0.049595291,44
3,2011,CT,24,0.04411483,45
4,2011,CT,39,0.043275921,45
5,2011,CT,45,0.043047687,45
6,2011,CT,50,0.043157692,45
7,2011,CT,50,0.042494607,45
8,2011,CT,50,0.045485494,45
9,2011,CT,50,0.047033308,45
10,2011,CT,50,0.049894215,45
3,2011,CT,24,0.042373468,46
4,2011,CT,38,0.04485462,46
5,2011,CT,48,0.044924744,46
6,2011,CT,50,0.039906282,46
7,2011,CT,50,0.043229116,46
8,2011,CT,49,0.044495937,46
9,2011,CT,50,0.052231188,46
10,2011,CT,50,0.046720243,46
3,2011,CT,28,0.044824222,47
4,2011,CT,40,0.047017759,47
5,2011,CT,47,0.039035708,47
6,2011,CT,49,0.04548413,47
7,2011,CT,48,0.042292272,47
8,2011,CT,50,0.046796994,47
9,2011,CT,49,0.044119778,47
10,2011,CT,50,0.04788352,47
3,2011,CT,24,0.043174193,48
4,2011,CT,43,0.046843783,48
5,2011,CT,48,0.041449809,48
6,2011,CT,49,0.041516635,48
7,2011,CT,50,0.042010806,48
8,2011,CT,50,0.046452166,48
9,2011,CT,50,0.046291939,48
10,2011,CT,50,0.050196263,48
3,2011,CT,25,0.045457456,49
4,2011,CT,40,0.045616177,49
5,2011,CT,47,0.04423474,49
6,2011,CT,49,0.040303745,49
7,2011,CT,50,0.044593614,49
8,2011,CT,50,0.042864538,49
9,2011,CT,50,0.048795063,49
10,2011,CT,50,0.047654613,49
3,2011,CT,22,0.046800082,50
4,2011,CT,35,0.046889327,50
5,2011,CT,43,0.042802511,50
6,2011,CT,49,0.042095471,50
7,2011,CT,49,0.046235834,50
8,2011,CT,50,0.046564844,50
9,2011,CT,50,0.046984746,50
10,2011,CT,50,0.047510169,50
