sample_size,ban_year,county_id,n,att,attempt
9,2016,CA,50,0.000882366,86
10,2016,CA,50,0.01909202,86
3,2016,CA,15,-0.013357765,87
4,2016,CA,38,0.031765411,87
5,2016,CA,44,-0.01293494,87
6,2016,CA,47,0.027127812,87
7,2016,CA,49,-0.012992667,87
8,2016,CA,50,-0.000694132,87
9,2016,CA,50,0.009956457,87
10,2016,CA,50,0.007081351,87
3,2016,CA,16,-0.013357765,88
4,2016,CA,33,-0.018814817,88
5,2016,CA,47,0.014912674,88
6,2016,CA,50,0.006954722,88
7,2016,CA,50,-0.007545832,88
8,2016,CA,50,-0.008873044,88
9,2016,CA,50,0.011742553,88
10,2016,CA,50,0.018036455,88
3,2016,CA,16,-0.013357765,89
4,2016,CA,41,0.031765411,89
5,2016,CA,46,-0.000951776,89
6,2016,CA,48,-8.09E-05,89
7,2016,CA,50,-0.007613944,89
8,2016,CA,50,-0.004581566,89
9,2016,CA,49,0.011502267,89
10,2016,CA,49,0.011606948,89
3,2016,CA,19,-0.013357765,90
4,2016,CA,37,0.031765411,90
5,2016,CA,48,-0.00074583,90
6,2016,CA,48,0.017371071,90
7,2016,CA,50,0.018344132,90
8,2016,CA,49,0.001772942,90
9,2016,CA,50,0.005111297,90
10,2016,CA,50,0.018036455,90
3,2016,CA,18,-0.013357765,91
4,2016,CA,38,0.031765411,91
5,2016,CA,44,-0.001054432,91
6,2016,CA,49,0.002933596,91
7,2016,CA,50,0.027283953,91
8,2016,CA,50,-0.001983523,91
9,2016,CA,50,-0.004196657,91
10,2016,CA,50,0.022035955,91
3,2016,CA,17,-0.013357765,92
4,2016,CA,40,0.031765411,92
5,2016,CA,48,0.014265885,92
6,2016,CA,47,0.002933596,92
7,2016,CA,50,-0.017425866,92
8,2016,CA,49,0.006864063,92
9,2016,CA,50,0.003216144,92
10,2016,CA,50,0.004260411,92
3,2016,CA,17,-0.001959775,93
4,2016,CA,35,0.031765411,93
5,2016,CA,48,-0.001054432,93
6,2016,CA,46,-0.008726271,93
7,2016,CA,49,0.007981215,93
8,2016,CA,50,0.006929242,93
9,2016,CA,50,0.01168406,93
10,2016,CA,50,-0.000734882,93
3,2016,CA,18,-0.013357765,94
4,2016,CA,35,0.012029452,94
5,2016,CA,46,0.019124627,94
6,2016,CA,47,-0.004323773,94
7,2016,CA,50,-0.015108412,94
8,2016,CA,50,-0.015326209,94
9,2016,CA,50,0.003288326,94
10,2016,CA,50,0.011745035,94
3,2016,CA,15,-0.013357765,95
4,2016,CA,37,0.031765411,95
5,2016,CA,46,-0.007502557,95
6,2016,CA,49,0.009315354,95
7,2016,CA,50,-0.000340331,95
8,2016,CA,50,-0.00366737,95
9,2016,CA,50,0.003100479,95
10,2016,CA,50,0.014252154,95
3,2016,CA,14,-0.013357765,96
4,2016,CA,39,0.031765411,96
5,2016,CA,46,0.016585849,96
6,2016,CA,50,0.023221449,96
7,2016,CA,50,0.01011189,96
8,2016,CA,50,-0.004863878,96
9,2016,CA,50,0.013478333,96
10,2016,CA,49,0.007722844,96
3,2016,CA,15,-0.013357765,97
4,2016,CA,35,0.031765411,97
5,2016,CA,49,0.014912674,97
6,2016,CA,50,0.004493927,97
7,2016,CA,49,-0.006886603,97
8,2016,CA,50,0.006967397,97
9,2016,CA,50,0.011739115,97
10,2016,CA,49,0.017523411,97
3,2016,CA,16,-0.013357765,98
4,2016,CA,34,0.008143404,98
5,2016,CA,49,-0.001054432,98
6,2016,CA,48,0.011348628,98
7,2016,CA,49,-0.005179823,98
8,2016,CA,50,-0.002482073,98
9,2016,CA,50,0.01598958,98
10,2016,CA,50,0.0143273,98
3,2016,CA,15,-0.013357765,99
4,2016,CA,37,0.031765411,99
5,2016,CA,43,-0.001054432,99
6,2016,CA,47,0.014004089,99
7,2016,CA,50,-0.007541579,99
8,2016,CA,50,-0.002870066,99
9,2016,CA,49,-0.001121095,99
10,2016,CA,50,0.011044553,99
3,2016,CA,12,-0.013357765,100
4,2016,CA,38,0.031765411,100
5,2016,CA,45,0.014265885,100
6,2016,CA,50,0.011880884,100
7,2016,CA,49,-0.001371979,100
8,2016,CA,49,0.004896265,100
9,2016,CA,50,0.009403064,100
10,2016,CA,50,0.012074001,100
3,2014,VT,17,-0.0253574,1
4,2014,VT,34,0.018417607,1
5,2014,VT,45,0.004841182,1
6,2014,VT,50,0.031974355,1
7,2014,VT,50,0.013820726,1
8,2014,VT,49,0.025993091,1
9,2014,VT,37,0.021673717,1
10,2014,VT,23,0.027243713,1
3,2014,VT,11,-0.0253574,2
4,2014,VT,35,0.018417607,2
5,2014,VT,45,0.019623993,2
6,2014,VT,49,0.022238054,2
7,2014,VT,48,0.030896775,2
8,2014,VT,50,0.033375972,2
9,2014,VT,38,0.025684726,2
10,2014,VT,16,0.020782619,2
3,2014,VT,16,0.040975769,3
4,2014,VT,34,0.012054321,3
5,2014,VT,46,0.01207927,3
6,2014,VT,48,0.026557178,3
7,2014,VT,48,0.012367067,3
8,2014,VT,50,0.017970262,3
9,2014,VT,47,0.035567478,3
10,2014,VT,19,0.020153801,3
3,2014,VT,13,-0.0253574,4
4,2014,VT,35,0.018417607,4
5,2014,VT,47,0.010579102,4
6,2014,VT,47,0.03232227,4
7,2014,VT,50,0.013136932,4
8,2014,VT,50,0.025627209,4
9,2014,VT,50,0.023962795,4
10,2014,VT,27,0.011252558,4
3,2014,VT,15,0.040975769,5
4,2014,VT,38,0.018417607,5
5,2014,VT,47,0.010579102,5
6,2014,VT,48,0.005962757,5
7,2014,VT,49,0.004127923,5
8,2014,VT,50,0.019180601,5
9,2014,VT,40,0.025817736,5
10,2014,VT,15,0.021192479,5
3,2014,VT,14,-0.0253574,6
4,2014,VT,37,0.033641407,6
5,2014,VT,42,0.021791189,6
6,2014,VT,48,0.017724825,6
7,2014,VT,50,0.012584816,6
8,2014,VT,50,0.030741058,6
9,2014,VT,48,0.003904512,6
10,2014,VT,14,0.024700803,6
3,2014,VT,17,-0.0253574,7
4,2014,VT,37,0.014592819,7
5,2014,VT,44,-0.003448469,7
6,2014,VT,48,0.018375578,7
7,2014,VT,49,0.025251017,7
8,2014,VT,50,0.039108668,7
9,2014,VT,41,0.022334795,7
10,2014,VT,16,0.025563189,7
3,2014,VT,16,-0.0253574,8
4,2014,VT,34,0.018417607,8
5,2014,VT,45,-0.008665307,8
6,2014,VT,49,0.027809902,8
7,2014,VT,49,-0.005301711,8
8,2014,VT,47,0.014778829,8
9,2014,VT,37,0.019609527,8
10,2014,VT,17,0.008046752,8
3,2014,VT,15,-0.0253574,9
4,2014,VT,36,0.018417607,9
5,2014,VT,48,0.004841182,9
6,2014,VT,49,-0.003291111,9
7,2014,VT,50,0.008732105,9
8,2014,VT,49,0.027501009,9
9,2014,VT,39,0.017544114,9
10,2014,VT,17,0.038311223,9
3,2014,VT,16,-0.0253574,10
4,2014,VT,35,0.018417607,10
5,2014,VT,45,0.01207927,10
6,2014,VT,48,0.021807793,10
7,2014,VT,49,0.016411823,10
8,2014,VT,49,0.001411835,10
9,2014,VT,38,0.02373361,10
10,2014,VT,17,0.008046752,10
3,2014,VT,13,0.040975769,11
4,2014,VT,35,0.018417607,11
5,2014,VT,46,-0.008665307,11
6,2014,VT,46,0.028473619,11
7,2014,VT,50,0.013764619,11
8,2014,VT,50,0.037161019,11
9,2014,VT,38,0.008228349,11
10,2014,VT,17,0.036719151,11
3,2014,VT,17,-0.0253574,12
4,2014,VT,32,0.018417607,12
5,2014,VT,48,0.016149798,12
6,2014,VT,50,0.015079751,12
7,2014,VT,50,0.007945478,12
8,2014,VT,50,0.024048467,12
9,2014,VT,42,0.013252801,12
10,2014,VT,15,0.02253115,12
3,2014,VT,18,0.040975769,13
4,2014,VT,34,0.018417607,13
5,2014,VT,44,-0.003448469,13
6,2014,VT,48,0.012261495,13
7,2014,VT,49,-0.001798848,13
8,2014,VT,49,0.013262701,13
9,2014,VT,46,0.028780372,13
10,2014,VT,17,0.028921565,13
3,2014,VT,17,-0.0253574,14
4,2014,VT,37,0.012054321,14
5,2014,VT,47,0.027724891,14
6,2014,VT,48,0.014124883,14
7,2014,VT,50,0.004127923,14
8,2014,VT,47,0.021546992,14
9,2014,VT,50,0.013938996,14
10,2014,VT,19,0.027291686,14
3,2014,VT,13,-0.0253574,15
4,2014,VT,34,0.012054321,15
5,2014,VT,45,0.009853023,15
6,2014,VT,49,0.017724825,15
7,2014,VT,50,0.009280026,15
8,2014,VT,50,0.008574653,15
9,2014,VT,39,0.016637126,15
10,2014,VT,25,0.03168727,15
3,2014,VT,18,-0.0253574,16
4,2014,VT,33,0.012054321,16
5,2014,VT,47,0.01207927,16
6,2014,VT,48,0.017724825,16
7,2014,VT,49,-0.000246163,16
8,2014,VT,49,0.034984115,16
9,2014,VT,40,0.003904512,16
10,2014,VT,21,0.03435984,16
3,2014,VT,16,-0.0253574,17
4,2014,VT,34,4.90E-05,17
5,2014,VT,40,0.015648489,17
6,2014,VT,50,0.00109977,17
7,2014,VT,49,0.026259672,17
8,2014,VT,50,0.028124593,17
9,2014,VT,41,0.035127406,17
10,2014,VT,12,0.03420078,17
3,2014,VT,14,-0.0253574,18
4,2014,VT,31,0.018417607,18
5,2014,VT,45,0.01207927,18
6,2014,VT,48,0.018375578,18
7,2014,VT,49,0.005000949,18
8,2014,VT,50,0.005892642,18
9,2014,VT,50,0.030590148,18
10,2014,VT,12,0.011675894,18
3,2014,VT,14,-0.0253574,19
4,2014,VT,37,4.90E-05,19
5,2014,VT,45,0.009853023,19
6,2014,VT,50,0.012261495,19
7,2014,VT,49,0.016047197,19
8,2014,VT,50,0.005272649,19
9,2014,VT,33,0.016256559,19
10,2014,VT,17,0.014204353,19
3,2014,VT,14,-0.0253574,20
4,2014,VT,36,4.90E-05,20
5,2014,VT,44,-0.003448469,20
6,2014,VT,49,0.026557178,20
7,2014,VT,49,0.026259672,20
8,2014,VT,50,0.020596675,20
9,2014,VT,44,0.014066104,20
10,2014,VT,14,0.027743349,20
3,2014,VT,17,-0.0253574,21
4,2014,VT,38,0.012054321,21
5,2014,VT,46,0.01207927,21
6,2014,VT,48,0.026557178,21
7,2014,VT,50,-0.001798848,21
8,2014,VT,49,0.030240992,21
9,2014,VT,45,0.026573575,21
10,2014,VT,27,0.041984812,21
3,2014,VT,14,-0.0253574,22
4,2014,VT,34,0.018417607,22
5,2014,VT,44,-0.008665307,22
6,2014,VT,49,0.010435733,22
7,2014,VT,50,0.016411823,22
8,2014,VT,49,0.029320679,22
9,2014,VT,28,0.018532623,22
10,2014,VT,18,0.031724436,22
3,2014,VT,16,-0.0253574,23
4,2014,VT,40,0.012054321,23
5,2014,VT,45,-0.003448469,23
6,2014,VT,48,0.00109977,23
7,2014,VT,49,0.012053415,23
8,2014,VT,50,0.013262701,23
9,2014,VT,32,0.020869125,23
10,2014,VT,20,0.032412499,23
3,2014,VT,10,-0.0253574,24
4,2014,VT,32,0.018417607,24
5,2014,VT,42,-0.003448469,24
6,2014,VT,50,0.023706526,24
7,2014,VT,49,0.016411823,24
8,2014,VT,50,0.005272649,24
9,2014,VT,41,0.026205499,24
10,2014,VT,11,0.008046752,24
3,2014,VT,10,-0.0253574,25
4,2014,VT,36,0.012054321,25
5,2014,VT,45,0.009853023,25
6,2014,VT,48,0.015079751,25
7,2014,VT,50,0.002537479,25
8,2014,VT,50,0.014056372,25
9,2014,VT,34,0.032011229,25
10,2014,VT,21,0.03223047,25
3,2014,VT,15,-0.0253574,26
4,2014,VT,33,0.014592819,26
5,2014,VT,45,0.004841182,26
6,2014,VT,50,0.026557178,26
7,2014,VT,50,0.021129608,26
8,2014,VT,49,0.034984115,26
9,2014,VT,50,0.031071697,26
10,2014,VT,15,0.028190552,26
3,2014,VT,13,-0.0253574,27
4,2014,VT,37,0.012054321,27
5,2014,VT,48,0.009853023,27
6,2014,VT,50,0.015079751,27
7,2014,VT,50,0.012584816,27
8,2014,VT,49,0.01719221,27
9,2014,VT,30,0.032359793,27
10,2014,VT,24,0.014346957,27
3,2014,VT,15,-0.0253574,28
4,2014,VT,43,0.012054321,28
5,2014,VT,45,-0.003448469,28
6,2014,VT,49,0.022238054,28
7,2014,VT,50,0.008980459,28
8,2014,VT,49,0.008401892,28
9,2014,VT,44,0.028749783,28
10,2014,VT,29,0.031984371,28
3,2014,VT,12,-0.0253574,29
4,2014,VT,35,0.018417607,29
5,2014,VT,48,0.016149798,29
6,2014,VT,48,0.012261495,29
7,2014,VT,50,0.006342927,29
8,2014,VT,50,0.014294128,29
9,2014,VT,37,0.017524956,29
10,2014,VT,19,0.029025433,29
3,2014,VT,13,-0.0253574,30
4,2014,VT,41,0.018417607,30
5,2014,VT,44,0.004841182,30
6,2014,VT,48,0.021807793,30
7,2014,VT,50,0.016411823,30
8,2014,VT,50,0.025886005,30
9,2014,VT,46,0.013233613,30
10,2014,VT,23,0.030566432,30
3,2014,VT,12,-0.0253574,31
4,2014,VT,39,0.018417607,31
5,2014,VT,45,0.024260267,31
6,2014,VT,49,0.005241754,31
7,2014,VT,49,0.030528178,31
8,2014,VT,50,0.025627209,31
9,2014,VT,36,0.034513916,31
10,2014,VT,24,0.025683631,31
3,2014,VT,18,-0.0253574,32
4,2014,VT,36,0.018417607,32
5,2014,VT,44,0.01207927,32
6,2014,VT,49,0.017109532,32
7,2014,VT,50,0.012418193,32
8,2014,VT,49,0.029145103,32
9,2014,VT,33,0.020740307,32
10,2014,VT,16,0.035234393,32
3,2014,VT,15,-0.0253574,33
4,2014,VT,41,0.018417607,33
5,2014,VT,45,0.024260267,33
6,2014,VT,48,0.017724825,33
7,2014,VT,49,-0.000783792,33
8,2014,VT,50,0.01632505,33
9,2014,VT,41,0.014496732,33
10,2014,VT,10,0.022936209,33
3,2014,VT,11,-0.0253574,34
4,2014,VT,37,0.018417607,34
5,2014,VT,44,0.004841182,34
6,2014,VT,49,-0.003291111,34
7,2014,VT,48,-0.001798848,34
8,2014,VT,50,0.041120579,34
9,2014,VT,18,0.028624466,34
10,2014,VT,25,0.017203073,34
3,2014,VT,16,-0.0253574,35
4,2014,VT,41,0.018417607,35
5,2014,VT,46,0.004841182,35
6,2014,VT,47,0.028473619,35
7,2014,VT,49,0.004127923,35
8,2014,VT,49,0.021716047,35
9,2014,VT,46,0.037754511,35
10,2014,VT,20,0.03420078,35
3,2014,VT,15,-0.0253574,36
4,2014,VT,32,0.012054321,36
5,2014,VT,43,-0.003448469,36
6,2014,VT,48,0.012261495,36
7,2014,VT,49,0.01252999,36
8,2014,VT,50,0.019745567,36
9,2014,VT,44,0.023133547,36
10,2014,VT,12,0.008429714,36
3,2014,VT,19,-0.0253574,37
4,2014,VT,35,0.012054321,37
5,2014,VT,47,0.021791189,37
6,2014,VT,48,0.00109977,37
7,2014,VT,48,0.01252999,37
8,2014,VT,50,0.028408802,37
9,2014,VT,37,0.026017489,37
10,2014,VT,14,0.028013585,37
3,2014,VT,14,-0.0253574,38
4,2014,VT,36,0.018417607,38
5,2014,VT,48,0.027077405,38
6,2014,VT,50,0.00109977,38
7,2014,VT,49,0.01252999,38
8,2014,VT,50,0.011866892,38
9,2014,VT,46,0.023393894,38
10,2014,VT,19,0.024441358,38
3,2014,VT,15,-0.0253574,39
4,2014,VT,39,4.90E-05,39
5,2014,VT,47,0.024260267,39
6,2014,VT,48,0.006442964,39
7,2014,VT,49,0.023618188,39
8,2014,VT,50,0.031359266,39
9,2014,VT,43,0.010163195,39
10,2014,VT,20,0.028808509,39
3,2014,VT,16,-0.0253574,40
4,2014,VT,34,0.018417607,40
5,2014,VT,48,0.009853023,40
6,2014,VT,50,0.012261495,40
7,2014,VT,50,0.034734693,40
8,2014,VT,50,0.022965706,40
9,2014,VT,43,0.022938423,40
10,2014,VT,14,0.031986309,40
3,2014,VT,16,-0.0253574,41
4,2014,VT,36,0.012054321,41
5,2014,VT,47,0.016149798,41
6,2014,VT,50,0.001826507,41
7,2014,VT,50,0.016411823,41
8,2014,VT,50,0.025516357,41
9,2014,VT,39,0.019666164,41
10,2014,VT,22,0.018521512,41
3,2014,VT,15,-0.0253574,42
4,2014,VT,36,0.018417607,42
5,2014,VT,45,0.021791189,42
6,2014,VT,49,0.012261495,42
7,2014,VT,48,0.031642,42
8,2014,VT,50,0.038148072,42
9,2014,VT,34,0.020828694,42
10,2014,VT,15,0.015159498,42
3,2014,VT,12,-0.0253574,43
4,2014,VT,41,4.90E-05,43
5,2014,VT,48,0.008071388,43
6,2014,VT,49,0.026557178,43
7,2014,VT,49,0.016159798,43
8,2014,VT,49,0.018015493,43
9,2014,VT,40,0.039995459,43
10,2014,VT,27,0.023558503,43
3,2014,VT,15,-0.0253574,44
4,2014,VT,38,0.018417607,44
5,2014,VT,46,-0.003448469,44
6,2014,VT,47,0.026557178,44
7,2014,VT,50,0.012418193,44
8,2014,VT,50,0.034654334,44
9,2014,VT,38,0.021654633,44
10,2014,VT,20,0.018777967,44
3,2014,VT,14,-0.0253574,45
4,2014,VT,35,0.018417607,45
5,2014,VT,47,-0.003448469,45
6,2014,VT,49,0.012261495,45
7,2014,VT,50,0.0177689,45
8,2014,VT,50,0.030240992,45
9,2014,VT,39,0.012257454,45
10,2014,VT,15,0.016496272,45
3,2014,VT,15,-0.0253574,46
4,2014,VT,35,4.90E-05,46
5,2014,VT,45,0.009853023,46
6,2014,VT,50,0.018375578,46
7,2014,VT,49,0.034659707,46
8,2014,VT,50,0.017970262,46
9,2014,VT,40,0.01889309,46
10,2014,VT,16,0.01803912,46
3,2014,VT,14,-0.0253574,47
4,2014,VT,43,0.012054321,47
5,2014,VT,46,0.002612812,47
6,2014,VT,48,0.008798465,47
7,2014,VT,48,0.023453149,47
8,2014,VT,50,0.037161019,47
9,2014,VT,44,0.02223689,47
10,2014,VT,29,0.01803912,47
3,2014,VT,14,-0.0253574,48
4,2014,VT,35,0.018417607,48
5,2014,VT,47,0.021791189,48
6,2014,VT,48,0.00109977,48
7,2014,VT,48,0.004127923,48
8,2014,VT,50,0.01719221,48
9,2014,VT,30,0.034573829,48
10,2014,VT,19,0.016633296,48
3,2014,VT,14,-0.0253574,49
4,2014,VT,39,0.018417607,49
5,2014,VT,47,0.016149798,49
6,2014,VT,50,0.014124883,49
7,2014,VT,49,0.024650773,49
8,2014,VT,50,0.018503758,49
9,2014,VT,29,0.02007174,49
10,2014,VT,27,0.028468866,49
3,2014,VT,16,-0.0253574,50
4,2014,VT,40,0.018417607,50
5,2014,VT,47,-0.003448469,50
6,2014,VT,46,0.007079364,50
7,2014,VT,47,0.023618188,50
8,2014,VT,50,0.018952067,50
9,2014,VT,42,0.017889386,50
10,2014,VT,21,0.011559461,50
3,2014,VT,13,-0.0253574,51
4,2014,VT,35,0.018417607,51
5,2014,VT,48,-0.003448469,51
6,2014,VT,46,-0.010097528,51
7,2014,VT,50,0.026259672,51
8,2014,VT,50,0.03087686,51
9,2014,VT,50,0.036884523,51
10,2014,VT,17,0.015829254,51
3,2014,VT,14,-0.0253574,52
4,2014,VT,34,0.018417607,52
5,2014,VT,46,0.002612812,52
6,2014,VT,48,0.019608401,52
7,2014,VT,50,0.012584816,52
8,2014,VT,50,0.022038651,52
9,2014,VT,35,0.014369517,52
10,2014,VT,31,0.027982574,52
3,2014,VT,14,-0.0253574,53
4,2014,VT,37,0.012054321,53
5,2014,VT,45,0.016554615,53
6,2014,VT,48,-0.003291111,53
7,2014,VT,49,0.020069566,53
8,2014,VT,48,0.009788151,53
9,2014,VT,34,0.018991735,53
10,2014,VT,19,0.015159498,53
3,2014,VT,13,-0.0253574,54
4,2014,VT,29,0.018417607,54
5,2014,VT,45,0.016554615,54
6,2014,VT,50,-0.000744096,54
7,2014,VT,49,0.016047197,54
8,2014,VT,49,0.031545913,54
9,2014,VT,26,0.015029027,54
10,2014,VT,30,0.023558503,54
3,2014,VT,11,-0.0253574,55
4,2014,VT,33,0.018417607,55
5,2014,VT,45,-0.003448469,55
6,2014,VT,48,0.030557373,55
7,2014,VT,49,0.031069537,55
8,2014,VT,50,0.021815674,55
9,2014,VT,30,0.017889386,55
10,2014,VT,17,0.034963281,55
3,2014,VT,13,-0.0253574,56
4,2014,VT,34,0.018417607,56
5,2014,VT,45,0.004841182,56
6,2014,VT,48,0.00109977,56
7,2014,VT,49,0.016411823,56
8,2014,VT,50,0.024595069,56
9,2014,VT,37,0.011705654,56
10,2014,VT,20,0.025683631,56
3,2014,VT,15,-0.0253574,57
4,2014,VT,39,0.014592819,57
5,2014,VT,49,0.016149798,57
6,2014,VT,50,0.010435733,57
7,2014,VT,49,0.020142452,57
8,2014,VT,49,0.022038651,57
9,2014,VT,43,0.027551908,57
10,2014,VT,14,0.032412499,57
3,2014,VT,17,-0.0253574,58
4,2014,VT,35,0.012054321,58
5,2014,VT,47,0.031795687,58
6,2014,VT,50,0.017528458,58
7,2014,VT,50,-0.005301711,58
8,2014,VT,50,0.037640795,58
9,2014,VT,34,0.018967054,58
10,2014,VT,28,0.023416153,58
3,2014,VT,19,-0.0253574,59
4,2014,VT,36,0.012054321,59
5,2014,VT,46,-0.003448469,59
6,2014,VT,50,0.026557178,59
7,2014,VT,50,0.020069566,59
8,2014,VT,49,0.041968223,59
9,2014,VT,46,0.013938996,59
10,2014,VT,24,0.015231322,59
3,2014,VT,16,-0.0253574,60
4,2014,VT,39,4.90E-05,60
5,2014,VT,45,0.003077172,60
6,2014,VT,48,0.027809902,60
7,2014,VT,49,0.007945478,60
8,2014,VT,50,0.025516357,60
9,2014,VT,49,0.027501189,60
10,2014,VT,19,0.040434898,60
3,2014,VT,14,-0.0253574,61
4,2014,VT,38,0.018417607,61
5,2014,VT,46,-0.003448469,61
6,2014,VT,46,0.00109977,61
7,2014,VT,46,0.012584816,61
8,2014,VT,50,0.009743648,61
9,2014,VT,42,0.018020382,61
10,2014,VT,21,0.03420078,61
3,2014,VT,16,-0.0253574,62
4,2014,VT,41,4.90E-05,62
5,2014,VT,44,0.01207927,62
6,2014,VT,48,0.018375578,62
7,2014,VT,49,-0.005301711,62
8,2014,VT,50,0.006606085,62
9,2014,VT,38,0.02284967,62
10,2014,VT,21,0.008703586,62
3,2014,VT,16,-0.0253574,63
4,2014,VT,34,0.018417607,63
5,2014,VT,45,0.011089675,63
6,2014,VT,48,0.005241754,63
7,2014,VT,50,0.012418193,63
8,2014,VT,50,0.005892642,63
9,2014,VT,34,0.022022223,63
10,2014,VT,24,0.024235714,63
3,2014,VT,15,-0.0253574,64
4,2014,VT,32,0.018417607,64
5,2014,VT,45,0.004841182,64
6,2014,VT,46,0.026557178,64
7,2014,VT,50,0.008980459,64
8,2014,VT,49,0.028408802,64
9,2014,VT,38,0.022938423,64
10,2014,VT,19,0.021090627,64
3,2014,VT,13,-0.0253574,65
4,2014,VT,38,0.018417607,65
5,2014,VT,49,0.01207927,65
6,2014,VT,50,0.01347955,65
7,2014,VT,50,0.019242933,65
8,2014,VT,49,0.014540846,65
9,2014,VT,40,0.006677526,65
10,2014,VT,19,0.018367285,65
3,2014,VT,15,-0.0253574,66
4,2014,VT,37,0.008277092,66
5,2014,VT,45,-0.003448469,66
6,2014,VT,48,0.01347955,66
7,2014,VT,50,0.002782792,66
8,2014,VT,50,0.034506792,66
9,2014,VT,27,0.014496732,66
10,2014,VT,22,0.015508902,66
3,2014,VT,16,-0.0253574,67
4,2014,VT,36,0.018417607,67
5,2014,VT,44,-0.008665307,67
6,2014,VT,48,0.022238054,67
7,2014,VT,49,0.03632798,67
8,2014,VT,49,0.030741058,67
9,2014,VT,37,0.017544114,67
10,2014,VT,20,0.031724436,67
3,2014,VT,15,-0.0253574,68
4,2014,VT,36,0.018417607,68
5,2014,VT,45,-0.008665307,68
6,2014,VT,48,0.010565656,68
7,2014,VT,49,0.008980459,68
8,2014,VT,50,0.025273312,68
9,2014,VT,47,0.017864824,68
10,2014,VT,23,0.037413894,68
3,2014,VT,14,-0.0253574,69
4,2014,VT,33,0.001565366,69
5,2014,VT,47,0.01207927,69
6,2014,VT,48,0.022238054,69
7,2014,VT,50,0.005699116,69
8,2014,VT,50,0.006482384,69
9,2014,VT,37,0.019766522,69
10,2014,VT,20,0.026897142,69
3,2014,VT,13,-0.0253574,70
4,2014,VT,36,0.018417607,70
5,2014,VT,50,0.002612812,70
6,2014,VT,49,0.021807793,70
7,2014,VT,50,0.016411823,70
8,2014,VT,49,0.008716141,70
9,2014,VT,40,0.013233613,70
10,2014,VT,20,0.023808025,70
3,2014,VT,21,-0.0253574,71
4,2014,VT,37,0.012054321,71
5,2014,VT,48,0.016149798,71
6,2014,VT,48,0.022238054,71
7,2014,VT,49,0.021691084,71
8,2014,VT,50,0.014778829,71
9,2014,VT,33,0.022560056,71
10,2014,VT,23,0.022016029,71
3,2014,VT,18,-0.0253574,72
4,2014,VT,37,0.001565366,72
5,2014,VT,46,-0.008665307,72
6,2014,VT,50,0.000814544,72
7,2014,VT,49,0.020705876,72
8,2014,VT,50,0.015665417,72
9,2014,VT,33,0.020041726,72
10,2014,VT,19,0.025603323,72
3,2014,VT,14,-0.0253574,73
4,2014,VT,37,0.018417607,73
5,2014,VT,48,-0.008665307,73
6,2014,VT,48,0.021807793,73
7,2014,VT,49,0.027900946,73
8,2014,VT,49,0.032209228,73
9,2014,VT,40,0.027501189,73
10,2014,VT,23,0.024235714,73
3,2014,VT,17,-0.0253574,74
4,2014,VT,35,0.018417607,74
5,2014,VT,46,-0.008665307,74
6,2014,VT,48,0.031974355,74
7,2014,VT,50,0.03632798,74
8,2014,VT,48,0.013262701,74
9,2014,VT,36,0.020828694,74
10,2014,VT,18,0.031984371,74
3,2014,VT,15,-0.0253574,75
4,2014,VT,41,0.018417607,75
5,2014,VT,47,0.016554615,75
6,2014,VT,45,0.015079751,75
7,2014,VT,49,0.031642,75
8,2014,VT,49,0.018015493,75
9,2014,VT,44,0.011992775,75
10,2014,VT,13,0.024182863,75
3,2014,VT,20,-0.0253574,76
4,2014,VT,40,0.018417607,76
5,2014,VT,43,0.003077172,76
6,2014,VT,49,0.010435733,76
7,2014,VT,49,0.016879197,76
8,2014,VT,50,0.033661764,76
9,2014,VT,32,0.009804085,76
10,2014,VT,19,0.008849227,76
3,2014,VT,18,-0.0253574,77
4,2014,VT,41,0.018417607,77
5,2014,VT,47,0.011308088,77
6,2014,VT,50,0.005962757,77
7,2014,VT,48,0.016411823,77
8,2014,VT,50,0.021815674,77
9,2014,VT,35,0.009459966,77
10,2014,VT,15,0.024182863,77
3,2014,VT,16,-0.0253574,78
4,2014,VT,35,0.014592819,78
5,2014,VT,44,0.006065582,78
6,2014,VT,48,0.018375578,78
7,2014,VT,49,-0.005301711,78
8,2014,VT,49,0.011499315,78
9,2014,VT,43,0.017889386,78
10,2014,VT,18,0.016504805,78
3,2014,VT,16,-0.0253574,79
4,2014,VT,36,0.018417607,79
5,2014,VT,47,0.01207927,79
6,2014,VT,50,0.00109977,79
7,2014,VT,50,0.026234365,79
8,2014,VT,50,0.0181144,79
9,2014,VT,49,0.019609527,79
10,2014,VT,28,0.029792555,79
3,2014,VT,17,-0.0253574,80
4,2014,VT,37,0.012054321,80
5,2014,VT,44,0.002612812,80
6,2014,VT,49,0.021807793,80
7,2014,VT,49,0.024944753,80
8,2014,VT,49,0.022646461,80
9,2014,VT,39,0.011248864,80
10,2014,VT,22,0.031252951,80
3,2014,VT,16,-0.0253574,81
4,2014,VT,39,0.018417607,81
5,2014,VT,43,0.019623993,81
6,2014,VT,49,0.000814544,81
7,2014,VT,50,0.007945478,81
8,2014,VT,50,0.008716141,81
9,2014,VT,45,0.034513916,81
10,2014,VT,24,0.03154265,81
3,2014,VT,14,-0.0253574,82
4,2014,VT,38,4.90E-05,82
5,2014,VT,46,0.004841182,82
6,2014,VT,50,0.005241754,82
7,2014,VT,49,0.023453149,82
