"ban_year","type","att","mape","r_sq","i"
2015,"Constraint",-0.775711913346547,0.590636172807281,0.327376644842588,123
2015,"No Constraint",-0.0210664814950443,0.0958672166224012,0.876940950617392,123
2016,"Constraint",-0.440224051908895,0.331141439805475,0.683222925272344,123
2016,"No Constraint",-0.144146636691253,0.0607054426884554,0.95767449104767,123
2014,"Constraint",-0.141336650165185,0.220660287342,0.493340159211544,124
2014,"No Constraint",-0.0071909143523802,0.0362150697435985,0.747040668810185,124
2015,"Constraint",-0.63334229200695,0.595115425251574,0.229126745478222,124
2015,"No Constraint",-0.0181369667124366,0.0701517734092216,0.999055122644634,124
2016,"Constraint",-0.638902052022564,0.58878928313279,0.163886212303181,124
2016,"No Constraint",-0.036568423852544,0.0417728856948789,0.990430467319307,124
2014,"Constraint",-0.276822556667491,0.258351473314517,0.187870620799875,125
2014,"No Constraint",-0.0430094499356459,0.0569009672051787,0.681310785035806,125
2015,"Constraint",-0.372937154021092,0.338363338838725,0.657916341733253,125
2015,"No Constraint",-0.0533561559255968,0.0359998530466452,0.960500158273209,125
2016,"Constraint",-0.0446442791706994,0.0561176624717239,0.920823233222473,125
2016,"No Constraint",-0.0515560187969474,0.0554789408952785,0.994266513714455,125
2014,"Constraint",-0.288631417926434,0.23828440474031,0.67781633182938,126
2014,"No Constraint",-0.0869576080032732,0.0892054609357143,0.928081256332583,126
2015,"Constraint",-0.255211302330096,0.246151380967016,0.3328333434183,126
2015,"No Constraint",-0.0352343048091671,0.111853744609329,0.582597973384554,126
2016,"Constraint",-0.453201924702026,0.379810054947393,0.408610933530402,126
2016,"No Constraint",-0.0185245420695578,0.126899582940181,0.939391218291227,126
2014,"Constraint",-0.0211585773831811,0.0957471716573602,0.444467327139142,127
2014,"No Constraint",-0.0212953517014396,0.0980686002080097,0.448165072770025,127
2015,"Constraint",-0.077116591521065,0.195968822581258,0.26620270737753,127
2015,"No Constraint",0.00688015744870911,0.0916005487645053,0.515968972946877,127
2016,"Constraint",0.0237390438306516,0.09569323664296,0.410160102114019,127
2016,"No Constraint",0.0187289892106998,0.0941364571040938,0.440561838755886,127
2014,"Constraint",0.00400909556904769,0.016888544808576,0.378895659701867,128
2014,"No Constraint",0.00400909556904769,0.016888544808576,0.378895659701867,128
2015,"Constraint",-0.191475778095262,0.219158993858889,0.204697723494697,128
2015,"No Constraint",0.0224163234123492,0.03572083110313,0.454454198997576,128
2016,"Constraint",0.0317624111254573,0.0379987198165278,0.535366060134158,128
2016,"No Constraint",0.032408459870337,0.0377455010250449,0.575346831043163,128
2014,"Constraint",-0.288219458515242,0.403617964830993,0.223030223151588,129
2014,"No Constraint",0.11109841902979,0.107152446352057,0.749293628733065,129
2015,"Constraint",-0.232505012477138,0.284470376077233,0.725557055148114,129
2015,"No Constraint",0.0351935334391563,0.0684021599675235,0.975673745760103,129
2016,"Constraint",-0.0955699378944639,0.182113434307491,0.553037280308728,129
2016,"No Constraint",0.0570545954070943,0.102802025336101,0.858667573877879,129
2014,"Constraint",-0.238001762924269,0.3035861132347,0.40398659175302,130
2014,"No Constraint",0.0545829610943809,0.109698031998212,0.65375269070898,130
2015,"Constraint",-0.477092288884577,0.547000379057061,0.241864495245247,130
2015,"No Constraint",0.048286488411175,0.0942359031880931,0.995755202577864,130
2016,"Constraint",-0.35245978981467,0.412032802750863,0.429558839953511,130
2016,"No Constraint",0.0308552386195677,0.0933170482748032,0.948530616398249,130
2014,"Constraint",-0.148232482657267,0.348637933726112,0.190597605066613,131
2014,"No Constraint",0.078620628969649,0.101607509351613,0.596787824441877,131
2015,"Constraint",-0.340045157848929,0.4930002726348,0.233028629155032,131
2015,"No Constraint",0.020002968536473,0.122943939372691,0.740179732970567,131
2016,"Constraint",-0.182004264046973,0.349217562682562,0.431098134641634,131
2016,"No Constraint",0.0314707455219517,0.127931155215084,0.689174782050824,131
2014,"Constraint",-0.0735267262851958,0.0562050775293734,0.532823050812448,132
2014,"No Constraint",-0.0685723353954605,0.0670474817288877,0.551526901418201,132
2015,"Constraint",-0.430436939381903,0.394599464230625,0.0891503511947698,132
2015,"No Constraint",-0.0789399387171486,0.04726703707448,0.579695673499345,132
2016,"Constraint",-0.0969359871495056,0.0520891556860852,0.404623195122762,132
2016,"No Constraint",-0.0969359871495056,0.0520891556860852,0.404623195122762,132
2014,"Constraint",-0.119279309499372,0.203351938854758,0.247369550001239,133
2014,"No Constraint",0.0390470678900934,0.0587852003952786,0.499531295424951,133
2015,"Constraint",-0.101557497353853,0.207324334808207,0.582876547392533,133
2015,"No Constraint",0.0669031504089813,0.065996828230524,0.829022913325453,133
2016,"Constraint",-0.0647229984959204,0.153505388251372,0.458793389421452,133
2016,"No Constraint",0.0860561388522851,0.0841550973826427,0.748185712316863,133
2014,"Constraint",-0.647493998639804,0.749352925947105,0.167450154542077,134
2014,"No Constraint",0.147569427170423,0.126203827487277,0.982416468563831,134
2015,"Constraint",-0.25913386311986,0.580774205254307,0.234105644089943,134
2015,"No Constraint",0.192461537658632,0.220807857322415,0.733638124410311,134
2016,"Constraint",-0.301443546659037,0.545081571411027,0.219199677938102,134
2016,"No Constraint",0.151445125601921,0.224503963610747,0.745290916512604,134
2014,"Constraint",-0.0847728437658701,0.255160875702305,0.428716301229285,135
2014,"No Constraint",0.0937996535752107,0.0650657810004993,0.678970230092922,135
2015,"Constraint",0.0979655468657883,0.0715930853803478,0.59014235218617,135
2015,"No Constraint",0.0942754772687059,0.066450920483066,0.596621578031508,135
2016,"Constraint",-0.0939101937851594,0.263458710627205,0.408768893936677,135
2016,"No Constraint",0.11368975221157,0.0981306646822728,0.683340192226136,135
2014,"Constraint",-0.50482376602288,0.514612605092667,0.249461158821003,136
2014,"No Constraint",-0.0164286621804817,0.0563685432954312,0.999055941762457,136
2015,"Constraint",-0.420638285484682,0.386719079373889,0.463396122713741,136
2015,"No Constraint",-0.0132295732454055,0.0197325236821492,0.993011025345638,136
2016,"Constraint",-0.542346903943178,0.508555221636313,0.240280063861664,136
2016,"No Constraint",-0.0118317413205586,0.0456769573964665,0.991217142498951,136
2014,"Constraint",-0.61915606339475,0.562252409749467,0,137
2014,"No Constraint",0.0290036317718249,0.0398557309168879,0.995098982379427,137
2015,"Constraint",-0.195714428664544,0.274348034635313,0.39071609028704,137
2015,"No Constraint",0.0811608593433992,0.0880361279079294,0.954199155500916,137
2016,"Constraint",-0.429666807302429,0.374554682251893,0.0175231488828127,137
2016,"No Constraint",0.0560592596868648,0.119836439262797,0.759504380771105,137
2014,"Constraint",0.0631191184673473,0.0760456050349265,0.4327471567486,138
2014,"No Constraint",0.0810758308751287,0.0784487530383842,0.499531039987149,138
2015,"Constraint",-0.247480196251481,0.276898161091799,0.246103958709201,138
2015,"No Constraint",0.0661707333738001,0.0472029652517016,0.749299038328729,138
2016,"Constraint",-0.430795380676558,0.443546527618276,0.0934817333517799,138
2016,"No Constraint",0.0940492854708734,0.0684600608811567,0.842789919184821,138
2014,"Constraint",0.0991861461254318,0.0724372942251166,0.493806052450845,139
2014,"No Constraint",0.111965465515157,0.0809754555457749,0.498590439272144,139
2015,"Constraint",-0.0207162488881197,0.160102966669714,0.238370676011472,139
2015,"No Constraint",0.0824500440170824,0.063917133525639,0.499539060178036,139
2016,"Constraint",-0.21035455078171,0.318147587090094,0.0934817333517799,139
2016,"No Constraint",0.0566428188494837,0.0864249010111223,0.593009653907386,139
2014,"Constraint",-0.176755122529658,0.220983603507771,0.187418545108997,140
2014,"No Constraint",-0.0161577350938488,0.0901324111885067,0.437185104449523,140
2015,"Constraint",-0.248966356530554,0.301458684601898,0.0872614643638312,140
2015,"No Constraint",0.0228626847319182,0.0792896417539158,0.586794586611117,140
2016,"Constraint",-0.265012401618078,0.324387833911298,0.197703287375323,140
2016,"No Constraint",0.0197613987012389,0.0927648001541487,0.697231712830977,140
2014,"Constraint",-0.30815130670308,0.238786999376166,0.309174594841127,141
2014,"No Constraint",-0.113873041937205,0.0379031920277405,0.556998041480957,141
2015,"Constraint",-0.19766616869923,0.173917959174515,0.238075657564762,141
2015,"No Constraint",-0.0766835372289318,0.0540337734158306,0.491531886257847,141
2016,"Constraint",-0.0816822849731355,0.0333897044209115,0.471036540987036,141
2016,"No Constraint",-0.0813107249435947,0.0334116807149139,0.472184102974863,141
2014,"Constraint",0.0780545296851976,0.0403935305983548,0.568295281694199,142
2014,"No Constraint",0.107896395691297,0.050898781586539,0.575764111862863,142
2015,"Constraint",-0.428051652479579,0.438923203100903,0.379472339948738,142
2015,"No Constraint",0.0567945368423491,0.0284488333250265,0.878998027733931,142
2016,"Constraint",-0.541725366615305,0.558036931169373,0.245462246408507,142
2016,"No Constraint",0.0527239277682822,0.0543852128460898,0.991168305817985,142
2014,"Constraint",-0.162055334347409,0.168992109535494,0.471231155439358,143
2014,"No Constraint",0.054939173891098,0.055079622430609,0.720997573996355,143
2015,"Constraint",-0.465991618174946,0.387079784187767,0.164591926645434,143
2015,"No Constraint",-0.0596939003438637,0.0904511509501792,0.657226269297018,143
2016,"Constraint",-0.286900652420581,0.259440407008121,0.251349700632768,143
2016,"No Constraint",0.00859115213177267,0.0980312188517044,0.568098867803645,143
2014,"Constraint",-0.168047221075596,0.164393562948851,0.496024548631162,144
2014,"No Constraint",-0.0554696549857825,0.0417221259577598,0.73229987306143,144
2015,"Constraint",-0.207009336704997,0.189072193197167,0.569175666903174,144
2015,"No Constraint",-0.0602223225795374,0.0426607837001466,0.825422838907613,144
2016,"Constraint",-0.176872355409615,0.174639202442164,0.684441265027972,144
2016,"No Constraint",-0.0409577579816685,0.0477306609087,0.983310063840138,144
2014,"Constraint",-0.22520986123292,0.389304577737974,0.553081366550505,145
2014,"No Constraint",0.0674080701894557,0.195708045186888,0.80334795886414,145
2015,"Constraint",-0.377352571588663,0.410676047828451,0.338602258491567,145
2015,"No Constraint",0.132754655287405,0.184016043713864,0.592979253992746,145
2016,"Constraint",-0.653401213288357,0.594521088045559,0.348471030121581,145
2016,"No Constraint",0.169650153291835,0.14865522740308,0.870454171874938,145
2014,"Constraint",-0.119332773007184,0.19818476143866,0.626479052981461,146
2014,"No Constraint",0.0332358518491033,0.0573506643293647,0.877515063144495,146
2015,"Constraint",-0.322120820186779,0.375090429405409,0.474454989658524,146
2015,"No Constraint",0.0295277317191194,0.0695267114939952,0.97700986528233,146
2016,"Constraint",-0.340251430861512,0.37521365234429,0.427417742019687,146
2016,"No Constraint",0.00350867327023482,0.0430624623477816,0.984828671061197,146
2014,"Constraint",-0.20365054854886,0.237039150899902,0.566057447486375,147
2014,"No Constraint",-0.0810054517761663,0.0823157439537215,0.824444444587508,147
2015,"Constraint",-0.102820261677731,0.0701319819391835,0.687679188940941,147
2015,"No Constraint",-0.110191051417768,0.0827856019506921,0.810122793505747,147
2016,"Constraint",-0.114738602376504,0.0627795870372013,0.818199239589412,147
2016,"No Constraint",-0.113619851862695,0.0656367762659466,0.832324407259316,147
2014,"Constraint",-0.175121707971694,0.162771504492065,0.428633787162987,148
2014,"No Constraint",-0.0221837543982697,0.0529830998750118,0.684027924796187,148
2015,"Constraint",-0.229029683821641,0.173563876647591,0.565668598501046,148
2015,"No Constraint",-0.0806892996464415,0.0393672418072257,0.813967637071148,148
2016,"Constraint",-0.363817701990662,0.296046540467795,0.385182040001995,148
2016,"No Constraint",-0.0980500601620431,0.0496524180088829,0.869408960990772,148
2014,"Constraint",-0.102249039696264,0.0586932156158484,0.514755318328114,149
2014,"No Constraint",-0.104424066001337,0.0559611188595548,0.536784852919043,149
2015,"Constraint",-0.212469067801561,0.168013910039658,0.198397859536085,149
2015,"No Constraint",-0.107654156844842,0.0548081955459594,0.499534896102055,149
2016,"Constraint",-0.120840449513572,0.0857528260244445,0.225427995512261,149
2016,"No Constraint",-0.121048893603524,0.0790058594865695,0.249763688840453,149
2014,"Constraint",-0.380468862698999,0.392507174830438,0.489172486058145,150
2014,"No Constraint",-0.0225583735520786,0.0490406352441361,0.985230991948167,150
2015,"Constraint",-0.37526147158443,0.332240829823527,0.442149637761874,150
2015,"No Constraint",-0.0293980264069169,0.056167489621144,0.944429050845142,150
2016,"Constraint",-0.602175989474055,0.543825090713511,0.242365804510386,150
2016,"No Constraint",-0.00590019371287835,0.0579306481515239,0.998964437635821,150
2014,"Constraint",-0.334215831886183,0.340741930697853,0.459308783657514,151
2014,"No Constraint",0.0535178857627624,0.0637752123662036,0.957069685071434,151
2015,"Constraint",0.0379830815998064,0.0969160283990279,0.665366988387696,151
2015,"No Constraint",0.03658702243631,0.0932212378878116,0.676938844943249,151
2016,"Constraint",-0.237110010761014,0.224127184627168,0.584194328336195,151
2016,"No Constraint",0.0288073773231643,0.0766025529080225,0.828473845478262,151
2014,"Constraint",-0.461269362477887,0.499984671938186,0.245826816764545,152
2014,"No Constraint",0.0880582318489898,0.0772518500114942,0.99639267046097,152
2015,"Constraint",-0.573823080718811,0.535322205614009,1.60987473331276e-16,152
2015,"No Constraint",0.0112590839159607,0.0471547074488917,0.748734461800465,152
2016,"Constraint",-0.594580847430923,0.544786486329588,0.130482229864825,152
2016,"No Constraint",-0.00789647143000275,0.041883722905927,0.876008367927125,152
2014,"Constraint",-0.23671083737892,0.156714991012516,0.570988905063081,153
2014,"No Constraint",-0.129094078190514,0.109731977603785,0.864068756402647,153
2015,"Constraint",-0.476694378493369,0.37312568625798,0.334091064826271,153
2015,"No Constraint",-0.180045605826409,0.137899732599841,0.833617766346953,153
2016,"Constraint",-0.337345368970956,0.292828536130619,0.249098000159715,153
2016,"No Constraint",-0.0601667841445333,0.0385020364962934,0.742548630157008,153
2014,"Constraint",-0.668603471925563,0.579743561666243,0.219690866763883,154
2014,"No Constraint",-0.0414567252130176,0.115202363468394,0.921601968933159,154
2015,"Constraint",-0.440347778016682,0.449574381869489,0.478299077764189,154
2015,"No Constraint",-0.0173429155923969,0.157810190335643,0.972666565379086,154
2016,"Constraint",-0.0393816525807571,0.103087456446903,0.892502305303372,154
2016,"No Constraint",-0.0414936041678898,0.086113015731802,0.916683353823783,154
2014,"Constraint",0.0382128306903709,0.0517353282705727,0.255389455021635,155
2014,"No Constraint",0.0382128306903709,0.0517353282705727,0.255389455021635,155
2015,"Constraint",-0.159907349324024,0.205375320540936,0.231356776634513,155
2015,"No Constraint",0.0257666046666324,0.0604333768459197,0.481121593303098,155
2016,"Constraint",0.0252099688078839,0.075501516403075,0.425379441714964,155
2016,"No Constraint",0.0272620625523404,0.076690612369445,0.471567479234629,155
2014,"Constraint",0.0748923363889747,0.103322981014689,0.451094211917611,156
2014,"No Constraint",0.0748923363889747,0.103322981014689,0.451094211917611,156
2015,"Constraint",-0.234239108151257,0.297864092481507,0.260930684577819,156
2015,"No Constraint",0.0598700802248751,0.0657281750039132,0.505895644699641,156
2016,"Constraint",-0.10311689781814,0.219464080534721,0.443302262137637,156
2016,"No Constraint",0.0561660515379757,0.112368746163924,0.740066245153003,156
2014,"Constraint",-0.290031265566254,0.228679714898405,0.239769843802283,157
2014,"No Constraint",-0.0589857486425058,0.0945090699270113,0.489520517066851,157
2015,"Constraint",-0.0196155689106178,0.112203229031107,0.689706694778197,157
2015,"No Constraint",-0.0160945071296424,0.115452547004382,0.696819203584375,157
2016,"Constraint",-0.0232603268309416,0.0933412002277226,0.47569893536312,157
2016,"No Constraint",-0.0292307676612681,0.0783950461125265,0.49950434569502,157
2014,"Constraint",0.0633045946268082,0.0581375988650393,0.667745716684125,158
2014,"No Constraint",0.0288640991118275,0.0348985979704311,0.678103406622374,158
2015,"Constraint",0.0178796150209305,0.0438690347958344,0.679587179548167,158
2015,"No Constraint",0.00828737720922742,0.0350616454232514,0.693210522000809,158
2016,"Constraint",0.0245577891075051,0.0605683237098579,0.697533537472223,158
2016,"No Constraint",0.0363495434911817,0.0532356452791666,0.785819152343215,158
2014,"Constraint",-0.439256574968411,0.466513837898281,0.244480263054405,159
2014,"No Constraint",-0.00311505173809044,0.0473253199328941,0.748587144439139,159
2015,"Constraint",-0.340003936994558,0.343972177151102,0.470015550137951,159
2015,"No Constraint",0.0180025302496532,0.0323521019500562,0.980369329898371,159
2016,"Constraint",0.0528455984830512,0.0422951690902534,0.756267027892082,159
2016,"No Constraint",0.0554253344987434,0.0372077705379995,0.976585210334101,159
2014,"Constraint",-0.213737351500093,0.265631649065834,0.677864652451191,160
2014,"No Constraint",-0.00693273726510382,0.0711234909177789,0.934707961992573,160
2015,"Constraint",-0.219304884125303,0.209150527302526,0.45203115500076,160
2015,"No Constraint",-0.024196595494871,0.0731647698835332,0.709418803478638,160
2016,"Constraint",-0.407036411729464,0.365061050697533,0.26245261117284,160
2016,"No Constraint",-0.0231045225180785,0.0833689787122216,0.76680850292369,160
2014,"Constraint",-0.145422739702965,0.294725018179606,0.335233248901548,161
2014,"No Constraint",0.0805130941588439,0.124639287472922,0.590124807696827,161
2015,"Constraint",-0.738713877145047,0.669221706123589,0,161
2015,"No Constraint",-0.00798433328638525,0.0487735716709951,0.999062449273365,161
2016,"Constraint",-0.529601965293199,0.515609962703167,0.202815152603759,161
2016,"No Constraint",0.0588103959454781,0.0589308583573445,0.99854550675719,161
2014,"Constraint",0.0602122730619448,0.0860331623810857,0.662745238324358,162
2014,"No Constraint",0.060329963834316,0.0862215484333239,0.663796285632875,162
2015,"Constraint",-0.155207474952289,0.357894098591407,0.341674556923497,162
2015,"No Constraint",0.135653991453253,0.113352499027421,0.591438868831015,162
2016,"Constraint",-0.192407954378808,0.361124084788676,0.428249074370689,162
2016,"No Constraint",0.097947200803392,0.114753665357148,0.685422764663315,162
2014,"Constraint",-0.180986045262655,0.278856440236391,0.486943498713315,163
2014,"No Constraint",-0.0189870158104074,0.11371039479884,0.736727107426332,163
2015,"Constraint",-0.406792431636444,0.394310438437888,0.193680586789648,163
2015,"No Constraint",-0.0508821802771706,0.101668709596378,0.693223881446232,163
2016,"Constraint",-0.235850225305781,0.244747339942931,0.68455121148877,163
2016,"No Constraint",-0.0251069449532097,0.105569939987575,0.953108135682502,163
2014,"Constraint",-0.292728042504964,0.345117899461586,0.496091752616388,164
2014,"No Constraint",-0.0348697569408424,0.0861440119124755,0.749300694017894,164
2015,"Constraint",0.12162192296674,0.0972589975412603,0.703466317215476,164
2015,"No Constraint",0.117950016409099,0.0909635103183071,0.704027569198038,164
2016,"Constraint",-0.458796382183724,0.459076142886116,0.209567521378366,164
2016,"No Constraint",0.00481329557200912,0.0844939611523661,0.723660658183459,164
2014,"Constraint",-0.293777421856862,0.306618552479465,0.489698025770899,165
2014,"No Constraint",-0.0592603945926616,0.0664266922498398,0.999059263749681,165
2015,"Constraint",-0.272062626590171,0.294250056445489,0.431324419417088,165
2015,"No Constraint",0.0281423932327459,0.0415216328683787,0.943892653909853,165
2016,"Constraint",-0.142454770159957,0.170754497746867,0.689346471187,165
2016,"No Constraint",0.00180322921224374,0.0459213045784782,0.975665759453966,165
2014,"Constraint",-0.291056970033952,0.35259198297901,0.732900088225538,166
2014,"No Constraint",0.110931224036259,0.206172615766863,0.998438206380304,166
2015,"Constraint",-0.469010292688958,0.441677398483541,0.458306473112493,166
2015,"No Constraint",0.0901124457458811,0.0909910578575935,0.995765564248257,166
2016,"Constraint",-0.22939451641694,0.203843094684967,0.68844513989595,166
2016,"No Constraint",-0.0579326652683685,0.0561458728897036,0.966131499651903,166
2014,"Constraint",-0.259840634238188,0.31344596220527,0.471487185574675,167
2014,"No Constraint",-0.0105724206591686,0.0485958492239589,0.978801249370795,167
2015,"Constraint",-0.329623644009392,0.291591288100395,0.426867353247609,167
2015,"No Constraint",-0.0620563936964486,0.0435790034998488,0.973265277965631,167
2016,"Constraint",-0.336607212119063,0.312019838306558,0.463686269824511,167
2016,"No Constraint",-0.0330918003334315,0.0483960510359498,0.993673321248597,167
2014,"Constraint",0.167048387573226,0.203875764264114,0.619383732546022,168
2014,"No Constraint",0.169703065843032,0.202620591891173,0.621552811179628,168
2015,"Constraint",-0.697759116747041,0.591888308291275,0.129972516059438,168
2015,"No Constraint",0.11065751565641,0.125711684679962,0.62949855080152,168
2016,"Constraint",-0.832400907272419,0.776265343533713,0.0954651703182887,168
2016,"No Constraint",0.216787761030287,0.133858855733535,0.830280431437082,168
2014,"Constraint",-0.141539030902571,0.261837430183678,0.499870828251737,169
2014,"No Constraint",0.0758887104969679,0.0825674557315317,0.747870557273696,169
2015,"Constraint",-0.165713608265671,0.298846026958247,0.503416204064662,169
2015,"No Constraint",0.0286396377563283,0.121138317803448,0.753172685804712,169
2016,"Constraint",0.0696017484960114,0.0894997526055732,0.653291677768755,169
2016,"No Constraint",0.0176140557487104,0.0453065014492706,0.728194669396695,169
2014,"Constraint",-0.249841429158073,0.286536544933976,0.38941754319187,170
2014,"No Constraint",-0.0477349309562028,0.0572570228942647,0.713229381165359,170
2015,"Constraint",-0.470754510444287,0.41843722445743,0.389728863763169,170
2015,"No Constraint",-0.110250293844573,0.0587423413812322,0.892494131393619,170
2016,"Constraint",-0.327426303887191,0.229087763781145,0.477042786856931,170
2016,"No Constraint",-0.0672781570277421,0.0383184180562869,0.827819481595597,170
2014,"Constraint",-0.613089850579645,0.607162195419614,1.07786867477894e-16,171
2014,"No Constraint",-0.111867718947668,0.124673714294923,0.749297164841991,171
2015,"Constraint",-0.367027415497311,0.376647092952456,0.287121363457928,171
2015,"No Constraint",-0.0638941959102636,0.0665876538564706,0.793768576503375,171
2016,"Constraint",-0.380432041184299,0.400832085468298,0.240280063861664,171
2016,"No Constraint",-0.0547324142184694,0.102861090337965,0.741442718721906,171
2014,"Constraint",-0.467641618034103,0.401427639940762,0.240278770894351,172
2014,"No Constraint",0.0148421039234506,0.0502713676227933,0.749293382380646,172
2015,"Constraint",-0.077312976169821,0.185640070783703,0.488240497440894,172
2015,"No Constraint",0.0422109247253072,0.0763610532484728,0.746015540954101,172
2016,"Constraint",-0.364191780299784,0.363087650586991,0.225487127713131,172
2016,"No Constraint",0.00611178017277633,0.0672067531402122,0.743911276660547,172
2014,"Constraint",-0.275601801313942,0.226870741480792,0.474848701243679,173
2014,"No Constraint",-0.117143454851034,0.0411936279770777,0.738846811188099,173
2015,"Constraint",-0.285626767979362,0.199311561296416,0.452907485050944,173
2015,"No Constraint",-0.093051652646277,0.0655843082554882,0.736670158418845,173
2016,"Constraint",-0.114781025996948,0.0800904053726434,0.715770958403319,173
2016,"No Constraint",-0.109533134972498,0.0687358573606115,0.749090138005726,173
2014,"Constraint",-0.21437280478974,0.156733383249399,0.317477553153171,174
2014,"No Constraint",-0.117023924398049,0.0637621007507016,0.576126549271705,174
2015,"Constraint",-0.610542080546727,0.560400295206641,0.24375662183167,174
2015,"No Constraint",-0.0699986985219702,0.0622848495720239,0.983678410331389,174
2016,"Constraint",-0.728676730424426,0.608300359674331,0.240145508799813,174
2016,"No Constraint",-0.0849829759521994,0.049848192249065,0.999048577584243,174
2014,"Constraint",0.022700895594492,0.116005266940828,0.21102865545845,175
2014,"No Constraint",0.022700895594492,0.116005266940828,0.21102865545845,175
2015,"Constraint",-0.595566039944432,0.574080160149503,0,175
2015,"No Constraint",-0.00159238506610295,0.0716253874339911,0.737135339856418,175
2016,"Constraint",-0.160208055715287,0.177899190714944,0.384325186646155,175
2016,"No Constraint",0.0225900514189227,0.0886096485973564,0.650539007386631,175
2014,"Constraint",-0.249035173674834,0.239107656969181,0.1055130909148,176
2014,"No Constraint",-0.147729774278231,0.132823751203045,0.355279052113747,176
2015,"Constraint",-0.457010586655494,0.422842503756477,0.173358824840213,176
2015,"No Constraint",-0.0724260803644657,0.107630380352905,0.742704533828465,176
2016,"Constraint",-0.223223806982239,0.188762310969282,0.239705702634285,176
2016,"No Constraint",-0.114763742596768,0.106244249960744,0.499531271983194,176
2014,"Constraint",-0.300823810591842,0.51254230041563,0.240201001843054,177
2014,"No Constraint",0.156627185647049,0.135483184966564,0.719477583015837,177
2015,"Constraint",-0.283322617915413,0.586457432491928,0.456208740850635,177
2015,"No Constraint",0.12834533893033,0.225468783915234,0.958524754546676,177
2016,"Constraint",0.229192120247337,0.15276954519614,0.902776084607152,177
2016,"No Constraint",0.20090746628703,0.163324932760632,0.938180468357053,177
2014,"Constraint",-0.0156132676025677,0.0911251266786832,0.524430104274974,178
2014,"No Constraint",-0.0156132676025677,0.0911251266786832,0.524430104274974,178
2015,"Constraint",-0.010121493010709,0.0937387878968235,0.508811433318425,178
2015,"No Constraint",-0.010121493010709,0.0937387878968235,0.508811433318425,178
2016,"Constraint",-0.0175694368388292,0.118767138240854,0.562203862812597,178
2016,"No Constraint",-0.0147278558519934,0.120585074524346,0.570376656438646,178
2014,"Constraint",-0.148240121348772,0.178393466085268,0.609129791875887,179
2014,"No Constraint",-0.0127929650844039,0.101786462089435,0.849546421625668,179
2015,"Constraint",-0.290615288343183,0.249769756630506,0.260980867031787,179
2015,"No Constraint",-0.0039726053550392,0.0480786535903266,0.769499356262389,179
2016,"Constraint",-0.374340441836507,0.333017488558328,0.229116473462407,179
2016,"No Constraint",-0.0156388123641887,0.0556711788336469,0.749243047974219,179
2014,"Constraint",-0.189894657976005,0.16224933190456,0.529910985333367,180
2014,"No Constraint",-0.0656860503915929,0.0438246253761803,0.857983679707021,180
2015,"Constraint",-0.19795539627674,0.221929836494646,0.688323949153832,180
2015,"No Constraint",-0.0474783125541972,0.0806605918949076,0.938091895312933,180
2016,"Constraint",-0.46657701885604,0.429413751683796,0.454742760212591,180
2016,"No Constraint",-0.0119298688325339,0.0891889016190503,0.96168009779758,180
2014,"Constraint",-0.099808258110576,0.0941805437675803,0.679954487630937,181
2014,"No Constraint",-0.109133503599456,0.103244121189243,0.703796639742242,181
2015,"Constraint",-0.274286646179462,0.300922581626061,0.350975870289989,181
2015,"No Constraint",-0.0697513808192538,0.105344307925391,0.608085808373611,181
2016,"Constraint",-0.19282564306558,0.261479284082849,0.475965583129367,181
2016,"No Constraint",-0.0748233425708251,0.148857393329369,0.726570472866642,181
2014,"Constraint",-0.179484669412038,0.0616533085804749,0.307736738120215,182
2014,"No Constraint",-0.179669130852168,0.0610228230266052,0.30855277142277,182
2015,"Constraint",-0.331914146925754,0.208833422997385,0.380614882169081,182
2015,"No Constraint",-0.194622565522519,0.0719821670361489,0.630374943998109,182
2016,"Constraint",-0.524650764464374,0.431719857200849,1.57038841827475e-16,182
2016,"No Constraint",-0.201465277731018,0.112430260845639,0.495939236761033,182
2014,"Constraint",-0.20094244858265,0.250483933872411,0.241191128104367,183
2014,"No Constraint",-0.0111968400790032,0.0684765327485608,0.49244444880559,183
2015,"Constraint",-0.227561098649502,0.234399935340568,0.192823896677541,183
2015,"No Constraint",-0.0182796269895713,0.0612870127394276,0.442581395495713,183
2016,"Constraint",-0.0517828375902392,0.048132865954047,0.657392563348763,183
2016,"No Constraint",-0.0214749995064665,0.0467232510833199,0.691221152945642,183
2014,"Constraint",-0.120509044939219,0.124065593191975,0.787912850848843,184
2014,"No Constraint",-0.129127059854553,0.112695111755338,0.794328967609246,184
2015,"Constraint",-0.264451472874654,0.281169266950614,0.537016282628109,184
2015,"No Constraint",-0.129530183432209,0.140808322307033,0.800491508373529,184
2016,"Constraint",-0.521547931667764,0.560711036836363,0.345889375607163,184
2016,"No Constraint",0.000619376393241722,0.15117114002273,0.988026178909119,184
2014,"Constraint",-0.239992420347389,0.172072768522035,0.192993954803741,185
2014,"No Constraint",-0.0760933593995634,0.0412152802336144,0.442758432713316,185
2015,"Constraint",-0.415502994972044,0.297824589473565,0.019495236809254,185
2015,"No Constraint",-0.0792562633532917,0.0721229252578844,0.519019578946707,185
2016,"Constraint",-0.129165430109819,0.061520296958439,0.433694553686849,185
2016,"No Constraint",-0.128191235943366,0.0599901740800355,0.450670190102921,185
2014,"Constraint",-0.263059118421163,0.256347892728694,0.270420297344427,186
