"sample_size","ban_year","county_id","n","att","attempt"
8,2014,"CT",22,-0.014164194060491,13
9,2014,"CT",19,-0.0088039495782682,13
10,2014,"CT",11,-0.00590416233427537,13
3,2014,"CT",4,-0.0116646582026408,14
4,2014,"CT",8,-0.0171979884630152,14
5,2014,"CT",21,-0.0132820528576505,14
6,2014,"CT",21,-0.00818623051537392,14
7,2014,"CT",30,-0.0117038913243006,14
8,2014,"CT",26,-0.0162095335586923,14
9,2014,"CT",23,-0.0107492921810722,14
10,2014,"CT",10,-0.00590416233427537,14
3,2014,"CT",5,-0.0116646582026408,15
4,2014,"CT",10,-0.0194583491897871,15
5,2014,"CT",17,-0.00814803399494541,15
6,2014,"CT",28,-0.0145142073736242,15
7,2014,"CT",30,-0.012057427327959,15
8,2014,"CT",26,-0.0121188545622897,15
9,2014,"CT",21,-0.0120187747951356,15
10,2014,"CT",12,-0.00727273740655183,15
3,2014,"CT",4,0.00726127985901814,16
4,2014,"CT",10,-0.0239619070856622,16
5,2014,"CT",21,-0.0147293159415553,16
6,2014,"CT",25,-0.0120773979059311,16
7,2014,"CT",27,-0.012057427327959,16
8,2014,"CT",26,-0.0105666485128644,16
9,2014,"CT",20,-0.00971722407266029,16
10,2014,"CT",9,-0.00590416233427537,16
3,2014,"CT",4,0.00726127985901814,17
4,2014,"CT",10,-0.0217187099165591,17
5,2014,"CT",18,-0.0200618826149565,17
6,2014,"CT",24,-0.00757988478776411,17
7,2014,"CT",30,-0.0125438901609911,17
8,2014,"CT",23,-0.0106076350300342,17
9,2014,"CT",18,-0.0158505483367651,17
10,2014,"CT",10,-0.00590416233427537,17
3,2014,"CT",4,0.00726127985901814,18
4,2014,"CT",12,-0.0106379561025337,18
5,2014,"CT",17,-0.00814803399494541,18
6,2014,"CT",23,-0.0153394924552235,18
7,2014,"CT",25,-0.00733992310284617,18
8,2014,"CT",26,-0.0169899777221614,18
9,2014,"CT",20,-0.0101953629875962,18
10,2014,"CT",13,-0.00590416233427537,18
3,2014,"CT",4,0.00726127985901814,19
4,2014,"CT",11,-0.0171979884630152,19
5,2014,"CT",23,-0.0173803674368317,19
6,2014,"CT",21,-0.00879257624298374,19
7,2014,"CT",23,-0.0108541623525279,19
8,2014,"CT",26,-0.0167167872713874,19
9,2014,"CT",18,-0.0120187747951356,19
10,2014,"CT",9,-0.00590416233427537,19
3,2014,"CT",4,0.00726127985901814,20
4,2014,"CT",9,-0.0262051042547653,20
5,2014,"CT",16,-0.0118347897737457,20
6,2014,"CT",21,-0.00879257624298374,20
7,2014,"CT",34,-0.0108098191364314,20
8,2014,"CT",21,-0.0167167872713874,20
9,2014,"CT",17,-0.012734328215723,20
10,2014,"CT",13,-0.00590416233427537,20
3,2014,"CT",4,0.00726127985901814,21
4,2014,"CT",9,-0.0171979884630152,21
5,2014,"CT",15,-0.0147293159415553,21
6,2014,"CT",28,-0.0128567985209017,21
7,2014,"CT",29,-0.00585516321019638,21
8,2014,"CT",22,-0.0169105370445203,21
9,2014,"CT",21,-0.00789067508387611,21
10,2014,"CT",12,-0.00544245345552787,21
3,2014,"CT",4,-0.00220168917181132,22
4,2014,"CT",8,-0.0351768081683563,22
5,2014,"CT",20,-0.0147293159415553,22
6,2014,"CT",24,-0.0128567985209017,22
7,2014,"CT",24,-0.0125438901609911,22
8,2014,"CT",27,-0.0106076350300342,22
9,2014,"CT",18,-0.0158505483367651,22
10,2014,"CT",9,-0.0119396293728155,22
3,2014,"CT",4,-0.0116646582026408,23
4,2014,"CT",10,-0.0194583491897871,23
5,2014,"CT",23,-0.0147293159415553,23
6,2014,"CT",26,-0.0100125932056304,23
7,2014,"CT",25,-0.00733992310284617,23
8,2014,"CT",25,-0.0168136621579539,23
9,2014,"CT",21,-0.00971722407266029,23
10,2014,"CT",11,-0.00590416233427537,23
3,2014,"CT",4,0.00726127985901814,24
4,2014,"CT",11,-0.0194583491897871,24
5,2014,"CT",20,-0.00371309627639136,24
6,2014,"CT",25,-0.0120773979059311,24
7,2014,"CT",30,-0.0110800872285368,24
8,2014,"CT",27,-0.0168136621579539,24
9,2014,"CT",18,-0.00904301903573616,24
10,2014,"CT",8,-0.0148439376659461,24
3,2014,"CT",5,-0.0116646582026408,25
4,2014,"CT",9,-0.0171979884630152,25
5,2014,"CT",22,-0.0200314189321082,25
6,2014,"CT",26,-0.00964468948806483,25
7,2014,"CT",25,-0.0117038913243006,25
8,2014,"CT",23,-0.0168136621579539,25
9,2014,"CT",24,-0.0116179177146115,25
10,2014,"CT",12,-0.00498074457678036,25
3,2014,"CT",4,0.00726127985901814,26
4,2014,"CT",10,-0.0171979884630152,26
5,2014,"CT",14,-0.0200923462978048,26
6,2014,"CT",21,-0.0100125932056304,26
7,2014,"CT",28,-0.00599716548197218,26
8,2014,"CT",25,-0.014164194060491,26
9,2014,"CT",17,-0.0142924382762441,26
10,2014,"CT",10,-0.00498074457678036,26
3,2014,"CT",4,0.00726127985901814,27
4,2014,"CT",11,-0.0139179722827744,27
5,2014,"CT",22,-0.0173803674368317,27
6,2014,"CT",28,-0.0128567985209017,27
7,2014,"CT",28,-0.0132621706816357,27
8,2014,"CT",19,-0.0169105370445203,27
9,2014,"CT",19,-0.012734328215723,27
10,2014,"CT",12,-0.0119396293728155,27
3,2014,"CT",3,0.00726127985901814,28
4,2014,"CT",11,-0.0194583491897871,28
5,2014,"CT",17,-0.015933104352927,28
6,2014,"CT",27,-0.0145142073736242,28
7,2014,"CT",25,-0.0125438901609911,28
8,2014,"CT",23,-0.0170868526087279,28
9,2014,"CT",22,-0.00789067508387611,28
10,2014,"CT",11,-0.00590416233427537,28
3,2014,"CT",4,0.00726127985901814,29
4,2014,"CT",12,-0.0171979884630152,29
5,2014,"CT",16,-0.0147293159415553,29
6,2014,"CT",18,-0.0157601193289416,29
7,2014,"CT",28,-0.0134939883692481,29
8,2014,"CT",24,-0.0104685110669628,29
9,2014,"CT",18,-0.0120187747951356,29
10,2014,"CT",10,-0.0119396293728155,29
3,2014,"CT",5,-0.0116646582026408,30
4,2014,"CT",9,-0.0217187099165591,30
5,2014,"CT",19,-0.0132820528576505,30
6,2014,"CT",26,-0.0128567985209017,30
7,2014,"CT",25,-0.0125438901609911,30
8,2014,"CT",24,-0.0162095335586923,30
9,2014,"CT",21,-0.0107492921810722,30
10,2014,"CT",7,-0.0148439376659461,30
3,2014,"CT",4,-0.0116646582026408,31
4,2014,"CT",8,-0.0106379561025337,31
5,2014,"CT",20,-0.0200923462978048,31
6,2014,"CT",28,-0.00955428638530748,31
7,2014,"CT",31,-0.012057427327959,31
8,2014,"CT",22,-0.0113632447961619,31
9,2014,"CT",18,-0.0113032213745482,31
10,2014,"CT",11,-0.0119396293728155,31
3,2014,"CT",5,0.00726127985901814,32
4,2014,"CT",9,-0.0306909562115608,32
5,2014,"CT",17,-0.0118347897737457,32
6,2014,"CT",25,-0.0166941168184386,32
7,2014,"CT",33,-0.0134939883692481,32
8,2014,"CT",22,-0.0121188545622897,32
9,2014,"CT",16,-0.0158505483367651,32
10,2014,"CT",9,-0.0119396293728155,32
3,2014,"CT",3,0.00726127985901814,33
4,2014,"CT",12,-0.0106379561025337,33
5,2014,"CT",18,-0.0200618826149565,33
6,2014,"CT",20,-0.0124453016234967,33
7,2014,"CT",28,-0.0107851675997079,33
8,2014,"CT",24,-0.0104685110669628,33
9,2014,"CT",18,-0.0120187747951356,33
10,2014,"CT",12,-0.0148439376659461,33
3,2014,"CT",4,-0.00220168917181132,34
4,2014,"CT",9,-0.0262051042547653,34
5,2014,"CT",20,-0.00814803399494541,34
6,2014,"CT",23,-0.0124453016234967,34
7,2014,"CT",27,-0.0130303529940232,34
8,2014,"CT",30,-0.0139944966716314,34
9,2014,"CT",20,-0.0113032213745482,34
10,2014,"CT",10,-0.0119396293728155,34
3,2014,"CT",3,0.00726127985901814,35
4,2014,"CT",9,-0.0239619070856622,35
5,2014,"CT",23,-0.00999141188434555,35
6,2014,"CT",24,-0.0117094941883656,35
7,2014,"CT",28,-0.0117038913243006,35
8,2014,"CT",25,-0.0167167872713874,35
9,2014,"CT",17,-0.0120187747951356,35
10,2014,"CT",10,-0.0119396293728155,35
3,2014,"CT",4,0.00726127985901814,36
4,2014,"CT",8,-0.0171979884630152,36
5,2014,"CT",19,-0.0118347897737457,36
6,2014,"CT",28,-0.00955428638530748,36
7,2014,"CT",33,-0.0108098191364314,36
8,2014,"CT",24,-0.00828442952746094,36
9,2014,"CT",20,-0.0113032213745482,36
10,2014,"CT",11,-0.0119396293728155,36
3,2014,"CT",4,0.00726127985901814,37
4,2014,"CT",9,-0.0217187099165591,37
5,2014,"CT",19,-0.0200618826149565,37
6,2014,"CT",28,-0.0106318902868365,37
7,2014,"CT",30,-0.00842767030031797,37
8,2014,"CT",23,-0.0113632447961619,37
9,2014,"CT",20,-0.0072046990744095,37
10,2014,"CT",11,-0.0148439376659461,37
3,2014,"CT",4,-0.00220168917181132,38
4,2014,"CT",10,-0.0171979884630152,38
5,2014,"CT",16,-0.00814803399494541,38
6,2014,"CT",26,-0.013682083602501,38
7,2014,"CT",27,-0.012057427327959,38
8,2014,"CT",27,-0.0113632447961619,38
9,2014,"CT",15,-0.0158861327070843,38
10,2014,"CT",9,-0.0119396293728155,38
3,2014,"CT",4,0.00726127985901814,39
4,2014,"CT",13,-0.0171979884630152,39
5,2014,"CT",19,-0.0200314189321082,39
6,2014,"CT",25,-0.0132682954183068,39
7,2014,"CT",24,-0.0107851675997079,39
8,2014,"CT",21,-0.014164194060491,39
9,2014,"CT",18,-0.012734328215723,39
10,2014,"CT",10,-0.0119396293728155,39
3,2014,"CT",4,0.00726127985901814,40
4,2014,"CT",10,-0.0217187099165591,40
5,2014,"CT",17,-0.0200314189321082,40
6,2014,"CT",25,-0.0124453016234967,40
7,2014,"CT",26,-0.011102258836585,40
8,2014,"CT",19,-0.0121188545622897,40
9,2014,"CT",19,-0.0107492921810722,40
10,2014,"CT",10,-0.0119396293728155,40
3,2014,"CT",4,0.00726127985901814,41
4,2014,"CT",9,-0.0217187099165591,41
5,2014,"CT",18,-0.0147293159415553,41
6,2014,"CT",24,-0.0157601193289416,41
7,2014,"CT",28,-0.0146499646496962,41
8,2014,"CT",27,-0.0121188545622897,41
9,2014,"CT",24,-0.0116179177146115,41
10,2014,"CT",12,-0.00590416233427537,41
3,2014,"CT",4,-0.00220168917181132,42
4,2014,"CT",13,-0.0121166412344712,42
5,2014,"CT",16,-0.00999141188434555,42
6,2014,"CT",22,-0.00292553835735304,42
7,2014,"CT",24,-0.0132621706816357,42
8,2014,"CT",28,-0.0104685110669628,42
9,2014,"CT",19,-0.0172416348598631,42
10,2014,"CT",12,-0.0119396293728155,42
3,2014,"CT",5,-0.0116646582026408,43
4,2014,"CT",10,-0.0262051042547653,43
5,2014,"CT",20,-0.0200314189321082,43
6,2014,"CT",27,-0.0124453016234967,43
7,2014,"CT",32,-0.00902804797486706,43
8,2014,"CT",24,-0.0121188545622897,43
9,2014,"CT",19,-0.0088039495782682,43
10,2014,"CT",10,-0.0119396293728155,43
3,2014,"CT",4,0.00726127985901814,44
4,2014,"CT",11,-0.0194583491897871,44
5,2014,"CT",21,-0.0200618826149565,44
6,2014,"CT",21,-0.0053550516991737,44
7,2014,"CT",28,-0.012057427327959,44
8,2014,"CT",27,-0.0106076350300342,44
9,2014,"CT",18,-0.0158505483367651,44
10,2014,"CT",11,-0.0148439376659461,44
3,2014,"CT",6,-0.0116646582026408,45
4,2014,"CT",11,-0.0217187099165591,45
5,2014,"CT",14,-0.0200618826149565,45
6,2014,"CT",27,-0.0124453016234967,45
7,2014,"CT",26,-0.00613916775374798,45
8,2014,"CT",25,-0.0144178209168386,45
9,2014,"CT",16,-0.0142924382762441,45
10,2014,"CT",10,-0.00892189585354545,45
3,2014,"CT",4,0.00726127985901814,46
4,2014,"CT",13,-0.0171979884630152,46
5,2014,"CT",17,-0.0147293159415553,46
6,2014,"CT",23,-0.0166941168184386,46
7,2014,"CT",26,-0.012057427327959,46
8,2014,"CT",26,-0.0106076350300342,46
9,2014,"CT",20,-0.0101953629875962,46
10,2014,"CT",10,-0.0119396293728155,46
3,2014,"CT",4,0.00726127985901814,47
4,2014,"CT",13,-0.0139179722827744,47
5,2014,"CT",16,-0.0147293159415553,47
6,2014,"CT",23,-0.0124453016234967,47
7,2014,"CT",26,-0.0130303529940232,47
8,2014,"CT",22,-0.0162095335586923,47
9,2014,"CT",17,-0.0142924382762441,47
10,2014,"CT",11,-0.0119396293728155,47
3,2014,"CT",4,0.00726127985901814,48
4,2014,"CT",10,-0.0217187099165591,48
5,2014,"CT",20,-0.0147293159415553,48
6,2014,"CT",25,-0.0124453016234967,48
7,2014,"CT",24,-0.0125438901609911,48
8,2014,"CT",24,-0.0113632447961619,48
9,2014,"CT",22,-0.00553772025224371,48
10,2014,"CT",13,-0.0102904709258219,48
3,2014,"CT",4,0.00726127985901814,49
4,2014,"CT",9,-0.0171979884630152,49
5,2014,"CT",19,-0.0118347897737457,49
6,2014,"CT",20,-0.0128567985209017,49
7,2014,"CT",26,-0.0114557948402435,49
8,2014,"CT",28,-0.0103293871038914,49
9,2014,"CT",19,-0.0107492921810722,49
10,2014,"CT",9,-0.0119396293728155,49
3,2014,"CT",3,0.00726127985901814,50
4,2014,"CT",11,-0.0171979884630152,50
5,2014,"CT",20,-0.0173803674368317,50
6,2014,"CT",32,-0.0124453016234967,50
7,2014,"CT",28,-0.012057427327959,50
8,2014,"CT",25,-0.0164631604150399,50
9,2014,"CT",20,-0.0101953629875962,50
10,2014,"CT",11,-0.0160827747647896,50
