"year","county_id","intercept2","intercept","ban_year","attempt","tons_pc","y","y_0","effect_size","treated_state","y_0_effect"
2008,"RI",-0.0850442407177399,-0.114978779050768,2014,12,0.63416044816094,0.7639725891742,0.67892834845646,NA,"RI",NA
2008,"RI",-0.0850442407177399,-0.114978779050768,2014,13,0.63416044816094,0.7639725891742,0.67892834845646,NA,"RI",NA
2008,"RI",-0.0850442407177399,-0.114978779050768,2014,14,0.63416044816094,0.7639725891742,0.67892834845646,NA,"RI",NA
2008,"RI",-0.0850442407177399,-0.114978779050768,2014,15,0.63416044816094,0.7639725891742,0.67892834845646,NA,"RI",NA
2008,"RI",-0.0850442407177399,-0.114978779050768,2014,16,0.63416044816094,0.7639725891742,0.67892834845646,NA,"RI",NA
2008,"RI",-0.0800849683475824,-0.109224671896061,2014,6,0.63416044816094,0.769806767239058,0.689721798891476,NA,"RI",NA
2008,"RI",-0.0800849683475824,-0.109224671896061,2014,7,0.63416044816094,0.769806767239058,0.689721798891476,NA,"RI",NA
2008,"RI",-0.0800849683475824,-0.109224671896061,2014,8,0.63416044816094,0.769806767239058,0.689721798891476,NA,"RI",NA
2008,"RI",-0.0800849683475824,-0.109224671896061,2014,9,0.63416044816094,0.769806767239058,0.689721798891476,NA,"RI",NA
2008,"RI",-0.0800849683475824,-0.109224671896061,2014,10,0.63416044816094,0.769806767239058,0.689721798891476,NA,"RI",NA
2008,"RI",-0.0800849683475824,-0.109224671896061,2014,11,0.63416044816094,0.769806767239058,0.689721798891476,NA,"RI",NA
2008,"RI",-0.058067559602789,-0.0896802955467096,2014,36,0.63416044816094,0.758301665224546,0.700234105621757,NA,"RI",NA
2008,"RI",-0.058067559602789,-0.0896802955467096,2014,37,0.63416044816094,0.758301665224546,0.700234105621757,NA,"RI",NA
2008,"RI",-0.0251982296472655,-0.0564025864682433,2014,29,0.63416044816094,0.714120354384648,0.688922124737383,NA,"RI",NA
2008,"RI",-0.0251982296472655,-0.0564025864682433,2014,30,0.63416044816094,0.714120354384648,0.688922124737383,NA,"RI",NA
2008,"RI",-0.0251982296472655,-0.0564025864682433,2014,31,0.63416044816094,0.714120354384648,0.688922124737383,NA,"RI",NA
2008,"RI",-0.0251982296472655,-0.0564025864682433,2014,32,0.63416044816094,0.714120354384648,0.688922124737383,NA,"RI",NA
2008,"RI",-0.0251982296472655,-0.0564025864682433,2014,33,0.63416044816094,0.714120354384648,0.688922124737383,NA,"RI",NA
2008,"RI",-0.020238957277108,-0.050648479313536,2014,20,0.63416044816094,0.719954532449507,0.699715575172399,NA,"RI",NA
2008,"RI",-0.020238957277108,-0.050648479313536,2014,21,0.63416044816094,0.719954532449507,0.699715575172399,NA,"RI",NA
2008,"RI",0.00984821912346372,-0.0219898957700371,2014,46,0.63416044816094,0.678680943610555,0.688529162734018,NA,"RI",NA
2008,"RI",0.00984821912346372,-0.0219898957700371,2014,47,0.63416044816094,0.678680943610555,0.688529162734018,NA,"RI",NA
2009,"RI",-0.217424390374677,-0.249241713273006,2014,42,0.603395993686498,0.876666705297104,0.659242314922427,NA,"RI",NA
2009,"RI",-0.217424390374677,-0.249241713273006,2014,43,0.603395993686498,0.876666705297104,0.659242314922427,NA,"RI",NA
2009,"RI",-0.217424390374677,-0.249241713273006,2014,44,0.603395993686498,0.876666705297104,0.659242314922427,NA,"RI",NA
2009,"RI",-0.217424390374677,-0.249241713273006,2014,45,0.603395993686498,0.876666705297104,0.659242314922427,NA,"RI",NA
2009,"RI",-0.155149327054394,-0.185530560337231,2014,17,0.603395993686498,0.797379262344602,0.642229935290207,NA,"RI",NA
2009,"RI",-0.155149327054394,-0.185530560337231,2014,18,0.603395993686498,0.797379262344602,0.642229935290207,NA,"RI",NA
2009,"RI",-0.155149327054394,-0.185530560337231,2014,19,0.603395993686498,0.797379262344602,0.642229935290207,NA,"RI",NA
2009,"RI",-0.147319304038023,-0.178689931986544,2014,34,0.603395993686498,0.790553150320174,0.643233846282151,NA,"RI",NA
