"attempt","att2","treated_location","treated_state_2"
6,-0.0356409409008538,"OR","RI"
7,-0.0167869911490417,"OR","RI"
8,0.0671806181406387,"OR","RI"
9,0.0320652337895928,"OR","RI"
10,0.141891854299559,"OR","RI"
11,0.152580454833993,"OR","RI"
12,0.0858875601433384,"OR","RI"
13,0.195124524847433,"OR","RI"
14,0.000360016330876703,"OR","RI"
15,0.000360016330876703,"OR","RI"
16,0.156553721494968,"OR","RI"
17,0.238301366149102,"OR","RI"
18,0.0997025588158969,"OR","RI"
19,0.14460341935673,"OR","RI"
20,0.0137245369222265,"OR","RI"
21,0.0346705422037896,"OR","RI"
22,-0.000640039531371511,"OR","RI"
23,0.0126861206586953,"OR","RI"
24,0.254954643707893,"OR","RI"
25,0.018033923934834,"OR","RI"
26,0.200820175397106,"OR","RI"
27,-0.0547547598513859,"OR","RI"
28,0.135761366678534,"OR","RI"
29,0.152026297020354,"OR","RI"
30,0.110723602128217,"OR","RI"
31,0.109932674658594,"OR","RI"
32,0.0715439966213865,"OR","RI"
33,0.0507211827230166,"OR","RI"
34,0.160085472283665,"OR","RI"
35,0.117745422667307,"OR","RI"
36,0.0486634340008291,"OR","RI"
37,0.165396909426572,"OR","RI"
38,0.119538304891496,"OR","RI"
39,0.109566225404745,"OR","RI"
40,0.194099115767299,"OR","RI"
41,0.0936029283791416,"OR","RI"
42,-0.0619613201594309,"OR","RI"
43,0.157222800157188,"OR","RI"
44,0.104927528800626,"OR","RI"
45,0.147190961589936,"OR","RI"
46,0.0036666398545752,"OR","RI"
47,0.0257714213178234,"OR","RI"
48,0.0244428762463436,"OR","RI"
49,0.16110601503358,"OR","RI"
50,0.242249460428773,"OR","RI"
1,0.0145419294578455,"SC","RI"
2,0.205962995231723,"SC","RI"
3,0.0155961339237162,"SC","RI"
4,0.0549870440169836,"SC","RI"
5,-0.0115359893999232,"SC","RI"
6,0.0329553499763955,"SC","RI"
7,0.155163806740507,"SC","RI"
8,0.116502161531586,"SC","RI"
9,0.116502161531586,"SC","RI"
10,0.123845854315751,"SC","RI"
11,0.134366649160065,"SC","RI"
12,0.047599164995668,"SC","RI"
13,0.0185667110470264,"SC","RI"
14,0.193912981736157,"SC","RI"
15,-0.0372871544988911,"SC","RI"
16,0.115084062064982,"SC","RI"
17,0.146928249388683,"SC","RI"
18,0.0944686839596134,"SC","RI"
19,0.000307141417722258,"SC","RI"
20,0.152586370482822,"SC","RI"
21,0.126370611896441,"SC","RI"
22,0.0860406579613441,"SC","RI"
23,0.0320417186880718,"SC","RI"
24,0.0729125530364315,"SC","RI"
25,0.0385831052414558,"SC","RI"
26,0.108139121007845,"SC","RI"
27,0.0768686936406114,"SC","RI"
28,0.0157574731131382,"SC","RI"
29,0.0402400508589908,"SC","RI"
30,0.046498954376373,"SC","RI"
31,0.0664366892636684,"SC","RI"
32,0.0927708645362831,"SC","RI"
33,0.219666093275189,"SC","RI"
34,0.101917271860771,"SC","RI"
35,0.0327822814717635,"SC","RI"
36,0.121708793633249,"SC","RI"
37,0.0759003308035092,"SC","RI"
38,0.126362721134122,"SC","RI"
39,0.038857631474697,"SC","RI"
40,0.0742581866609138,"SC","RI"
41,0.0865002509973749,"SC","RI"
42,0.179956926187629,"SC","RI"
43,0.0664145915671828,"SC","RI"
44,0.102720448158351,"SC","RI"
45,0.145926716094414,"SC","RI"
46,0.110715344659669,"SC","RI"
47,0.17480076725289,"SC","RI"
48,0.0667214257316578,"SC","RI"
49,0.00715234775892985,"SC","RI"
50,0.184305526283557,"SC","RI"
1,-0.097296577831732,"TN","RI"
2,-0.044956947574591,"TN","RI"
3,-0.077576490916651,"TN","RI"
4,-0.0903980046763658,"TN","RI"
5,-0.0954229880461037,"TN","RI"
6,-0.105971251820448,"TN","RI"
7,-0.0784236062621374,"TN","RI"
8,-0.144043673618272,"TN","RI"
9,-0.0858977098371784,"TN","RI"
10,-0.120305628015101,"TN","RI"
11,-0.103152286807319,"TN","RI"
12,-0.0681980765134246,"TN","RI"
13,-0.121227055069042,"TN","RI"
14,-0.0339560380151841,"TN","RI"
15,-0.0798537431086023,"TN","RI"
16,-0.0865770755929604,"TN","RI"
17,-0.0940701430169871,"TN","RI"
18,-0.0955487573858974,"TN","RI"
19,-0.147349184428128,"TN","RI"
20,-0.025561961148073,"TN","RI"
21,-0.025561961148073,"TN","RI"
22,-0.0534486019567824,"TN","RI"
23,-0.067615976787632,"TN","RI"
24,-0.0927854837836559,"TN","RI"
25,-0.0547838845039432,"TN","RI"
26,-0.0675630103013699,"TN","RI"
27,-0.0537650220920278,"TN","RI"
28,-0.111178870154896,"TN","RI"
29,-0.0673139914663558,"TN","RI"
30,-0.123989754212527,"TN","RI"
31,-0.0975847900325517,"TN","RI"
32,-0.13326446838996,"TN","RI"
33,-0.0565334016564208,"TN","RI"
34,-0.055911528426931,"TN","RI"
35,-0.165042710108129,"TN","RI"
36,-0.157329899773416,"TN","RI"
37,-0.114147741675115,"TN","RI"
38,-0.090912333121084,"TN","RI"
39,-0.0715327905031862,"TN","RI"
40,-0.08013420443244,"TN","RI"
41,-0.114464774655048,"TN","RI"
42,-0.0728849819837043,"TN","RI"
43,-0.0728849819837043,"TN","RI"
44,-0.0345204593367778,"TN","RI"
45,-0.114719954250639,"TN","RI"
46,-0.0215138064248218,"TN","RI"
47,-0.0783471694166572,"TN","RI"
48,-0.0696587399988849,"TN","RI"
49,-0.135958764892704,"TN","RI"
50,-0.135958764892704,"TN","RI"
1,0.0858558132910901,"TX","RI"
2,0.0858558132910901,"TX","RI"
3,0.100049466561889,"TX","RI"
4,-0.0278283382567807,"TX","RI"
5,0.0312131382379844,"TX","RI"
6,0.0618742404520537,"TX","RI"
7,0.11144854956832,"TX","RI"
8,-0.0170280439210083,"TX","RI"
9,0.063234933523856,"TX","RI"
10,0.063234933523856,"TX","RI"
11,-0.0505158665578672,"TX","RI"
12,0.0651500310781822,"TX","RI"
13,0.00295623695542141,"TX","RI"
14,0.0147297091925358,"TX","RI"
15,0.0318005581878399,"TX","RI"
16,-0.0299671130348509,"TX","RI"
17,-0.0100095437511512,"TX","RI"
18,0.102881955494962,"TX","RI"
19,0.0409353670273001,"TX","RI"
20,0.0031037358423744,"TX","RI"
21,0.028775454121474,"TX","RI"
22,0.0552276540861296,"TX","RI"
23,0.0328418084996715,"TX","RI"
24,0.0386833232706426,"TX","RI"
25,-0.0319571593257813,"TX","RI"
26,0.0271474889766918,"TX","RI"
27,0.100026737592451,"TX","RI"
28,-0.00185768092140796,"TX","RI"
29,0.112847505179222,"TX","RI"
30,-0.0249981487182224,"TX","RI"
31,-0.00420965946290596,"TX","RI"
32,0.0270643027877109,"TX","RI"
33,0.0855065772845848,"TX","RI"
34,0.0138770127333781,"TX","RI"
35,0.0107345220805263,"TX","RI"
36,0.0525483446321125,"TX","RI"
37,0.0680963286236864,"TX","RI"
38,0.102825177786723,"TX","RI"
39,0.0581250106172529,"TX","RI"
40,0.0770307727040025,"TX","RI"
41,0.0515436760372991,"TX","RI"
42,-0.0034685256513044,"TX","RI"
43,0.0120517287483035,"TX","RI"
44,0.0120517287483035,"TX","RI"
45,0.000406988541988615,"TX","RI"
46,-0.0056572335086285,"TX","RI"
47,0.0287953340064904,"TX","RI"
48,-0.00934320289603158,"TX","RI"
49,0.0663551689206491,"TX","RI"
50,0.00628447212019122,"TX","RI"
1,0.0841342297163087,"UT","RI"
2,0.193357465394936,"UT","RI"
3,0.120581133228349,"UT","RI"
4,0.0512134784395947,"UT","RI"
5,0.177743290081832,"UT","RI"
6,0.20780281152413,"UT","RI"
7,0.178829980142041,"UT","RI"
8,0.131513096657223,"UT","RI"
9,0.104692800185415,"UT","RI"
10,0.165621962141109,"UT","RI"
11,0.162206171183507,"UT","RI"
12,0.0963152641310932,"UT","RI"
13,0.101359862530973,"UT","RI"
14,0.236596314531712,"UT","RI"
15,0.0797646209087511,"UT","RI"
16,0.145492923073356,"UT","RI"
17,0.125619110865612,"UT","RI"
18,0.0858663846196462,"UT","RI"
19,0.128782978478944,"UT","RI"
20,0.34369961832148,"UT","RI"
21,0.052458089924613,"UT","RI"
22,0.152788783696353,"UT","RI"
23,0.285571994729983,"UT","RI"
24,0.0942405307415441,"UT","RI"
25,0.143668737832728,"UT","RI"
26,0.0371209069618724,"UT","RI"
27,0.234089147883104,"UT","RI"
28,0.152826905630803,"UT","RI"
29,0.0800626876456554,"UT","RI"
30,0.0934314738327212,"UT","RI"
31,0.166504698314143,"UT","RI"
32,0.0994532549339393,"UT","RI"
33,0.291534907346785,"UT","RI"
34,0.179345114815357,"UT","RI"
35,0.0499816499325377,"UT","RI"
36,0.197537778589026,"UT","RI"
37,0.146394486382464,"UT","RI"
38,0.17965984233764,"UT","RI"
39,0.198378189733575,"UT","RI"
40,0.0593945580477896,"UT","RI"
41,0.228248756599574,"UT","RI"
42,0.155759142836553,"UT","RI"
43,0.11029471871798,"UT","RI"
44,0.148935144859129,"UT","RI"
45,0.144813824863363,"UT","RI"
46,0.0792231318160388,"UT","RI"
47,0.169537477526545,"UT","RI"
48,0.203828609034236,"UT","RI"
49,0.196380464648433,"UT","RI"
50,0.118095308348376,"UT","RI"
1,0.0722161706239158,"AL","VT"
2,0.102921170767767,"AL","VT"
3,0.151537516530095,"AL","VT"
4,0.139733099335698,"AL","VT"
5,0.107134646555651,"AL","VT"
6,0.135643099900391,"AL","VT"
7,0.11305021639486,"AL","VT"
8,0.0856013795622399,"AL","VT"
9,0.134611246298525,"AL","VT"
10,0.119045215187414,"AL","VT"
11,0.10015198899068,"AL","VT"
12,0.145888694424897,"AL","VT"
13,0.100512610724748,"AL","VT"
14,0.131587564098217,"AL","VT"
15,0.131800345951123,"AL","VT"
16,0.0984485060097925,"AL","VT"
17,0.117546643048152,"AL","VT"
18,0.114431487148117,"AL","VT"
19,0.10513089791251,"AL","VT"
20,0.0898584102799913,"AL","VT"
21,0.0857420799655162,"AL","VT"
22,0.0975962127273628,"AL","VT"
23,0.131432598759315,"AL","VT"
24,0.128153538783601,"AL","VT"
25,0.0960191932622746,"AL","VT"
26,0.112228822019343,"AL","VT"
27,0.0901875247360332,"AL","VT"
28,0.133370025517493,"AL","VT"
29,0.149675889339571,"AL","VT"
30,0.10309593435888,"AL","VT"
31,0.0883156190077828,"AL","VT"
32,0.100303627710092,"AL","VT"
33,0.0666419837947045,"AL","VT"
34,0.096017407061958,"AL","VT"
35,0.154872574779962,"AL","VT"
36,0.0628515170154864,"AL","VT"
37,0.126615111885246,"AL","VT"
38,0.0824051464803136,"AL","VT"
39,0.0770877774690168,"AL","VT"
40,0.10214123896529,"AL","VT"
41,0.128170431844776,"AL","VT"
42,0.101412642461347,"AL","VT"
43,0.0969634124636695,"AL","VT"
44,0.0865422736848463,"AL","VT"
45,0.0915993851720676,"AL","VT"
46,0.0852612133912337,"AL","VT"
47,0.0852612133912337,"AL","VT"
48,0.0791488678627691,"AL","VT"
49,0.088672321953303,"AL","VT"
50,0.0906437958141007,"AL","VT"
1,0.130901597850329,"AZ","VT"
2,0.109307175496977,"AZ","VT"
3,0.177106419227574,"AZ","VT"
4,0.0645306321392686,"AZ","VT"
5,0.139521418987347,"AZ","VT"
6,0.0294261048435858,"AZ","VT"
7,0.0347465611777456,"AZ","VT"
8,0.0132665846459763,"AZ","VT"
9,0.0663546916740112,"AZ","VT"
10,0.101476136246131,"AZ","VT"
11,0.1625705256969,"AZ","VT"
12,0.104063722399121,"AZ","VT"
13,0.0609663948575434,"AZ","VT"
14,0.100542136304884,"AZ","VT"
15,0.0595165835730878,"AZ","VT"
16,0.0476587885789505,"AZ","VT"
17,0.163683141105856,"AZ","VT"
18,0.0593782022654453,"AZ","VT"
19,0.129709622559427,"AZ","VT"
20,0.149041233716358,"AZ","VT"
21,0.0787504878748075,"AZ","VT"
22,0.0161811473558208,"AZ","VT"
23,0.028746453533654,"AZ","VT"
24,0.0848314943826322,"AZ","VT"
25,0.0207930168420821,"AZ","VT"
26,0.0541964803947908,"AZ","VT"
27,0.12362726244022,"AZ","VT"
28,-0.00959311124509959,"AZ","VT"
29,0.0407766902073663,"AZ","VT"
30,0.154992458929994,"AZ","VT"
31,0.157465009714477,"AZ","VT"
32,0.153894922111809,"AZ","VT"
33,0.0708643839739985,"AZ","VT"
34,0.126600376451538,"AZ","VT"
35,0.197555314061079,"AZ","VT"
36,0.16886692534781,"AZ","VT"
37,0.108102935075667,"AZ","VT"
38,0.0255634347310709,"AZ","VT"
39,0.115682020297416,"AZ","VT"
40,0.157847695769643,"AZ","VT"
41,0.188482789404237,"AZ","VT"
42,0.0423407728903261,"AZ","VT"
43,0.0055325357072291,"AZ","VT"
44,0.0677190685229698,"AZ","VT"
45,0.120705618372581,"AZ","VT"
46,-0.00231434527047064,"AZ","VT"
47,0.0441708514017992,"AZ","VT"
48,0.0755434774865014,"AZ","VT"
49,0.178603870112046,"AZ","VT"
50,0.109486709533346,"AZ","VT"
1,-0.218257174736388,"CO","VT"
2,-0.232586587260086,"CO","VT"
3,-0.240028743952766,"CO","VT"
4,-0.254145130007094,"CO","VT"
5,-0.152753165007019,"CO","VT"
6,-0.272366171007875,"CO","VT"
7,-0.187220553739516,"CO","VT"
8,-0.178682510457484,"CO","VT"
9,-0.185987367722052,"CO","VT"
10,-0.227862811047638,"CO","VT"
11,-0.22991746624481,"CO","VT"
12,-0.245573655794717,"CO","VT"
13,-0.131165667724835,"CO","VT"
14,-0.273576443622378,"CO","VT"
15,-0.163357960568123,"CO","VT"
16,-0.237920274636254,"CO","VT"
17,-0.25473646984491,"CO","VT"
18,-0.219772653426056,"CO","VT"
19,-0.231609353463429,"CO","VT"
20,-0.222366877491659,"CO","VT"
21,-0.218489412696132,"CO","VT"
22,-0.253222063844786,"CO","VT"
23,-0.225911379727924,"CO","VT"
24,-0.194974356636465,"CO","VT"
25,-0.188180068952305,"CO","VT"
26,-0.221904578446766,"CO","VT"
27,-0.189306292307947,"CO","VT"
28,-0.227517773420767,"CO","VT"
29,-0.248775561140493,"CO","VT"
30,-0.250830402689659,"CO","VT"
31,-0.226212399251568,"CO","VT"
32,-0.18685436973819,"CO","VT"
33,-0.212321851472171,"CO","VT"
34,-0.218628756478923,"CO","VT"
35,-0.159050397756018,"CO","VT"
36,-0.198753115226427,"CO","VT"
37,-0.231850150866206,"CO","VT"
38,-0.117787306320243,"CO","VT"
39,-0.194132971499856,"CO","VT"
40,-0.221626096944522,"CO","VT"
41,-0.20041735497897,"CO","VT"
42,-0.230297399402679,"CO","VT"
43,-0.258376684230087,"CO","VT"
44,-0.219623705316153,"CO","VT"
45,-0.219428427631825,"CO","VT"
46,-0.192753467446308,"CO","VT"
47,-0.229143385980787,"CO","VT"
48,-0.193842499851041,"CO","VT"
49,-0.240581623214386,"CO","VT"
50,-0.213094208235984,"CO","VT"
1,0.104489148347609,"FL","VT"
2,0.117242115952549,"FL","VT"
3,0.187233336181216,"FL","VT"
4,0.141417965671243,"FL","VT"
5,0.154957204425761,"FL","VT"
6,0.110973391698253,"FL","VT"
7,0.146804180251221,"FL","VT"
8,0.14104315582746,"FL","VT"
9,0.156890956871242,"FL","VT"
10,0.131394268351332,"FL","VT"
11,0.117949513050438,"FL","VT"
12,0.180577387861332,"FL","VT"
13,0.118629743208609,"FL","VT"
14,0.110357472603008,"FL","VT"
15,0.155690195217712,"FL","VT"
16,0.147341584429777,"FL","VT"
17,0.129779828141885,"FL","VT"
18,0.175856709339532,"FL","VT"
19,0.104516708302594,"FL","VT"
20,0.159228733468788,"FL","VT"
21,0.146924051145116,"FL","VT"
22,0.0727689121786792,"FL","VT"
23,0.16544273876301,"FL","VT"
24,0.183065661514793,"FL","VT"
25,0.100113643997204,"FL","VT"
26,0.135366762565473,"FL","VT"
27,0.122747331093107,"FL","VT"
28,0.120567917987998,"FL","VT"
29,0.184503807092662,"FL","VT"
30,0.11911274222077,"FL","VT"
31,0.194397417706555,"FL","VT"
32,0.134509968120595,"FL","VT"
33,0.198701246459807,"FL","VT"
34,0.160271823055526,"FL","VT"
35,0.159552657411208,"FL","VT"
36,0.159552657411208,"FL","VT"
37,0.159781360782849,"FL","VT"
38,0.159781360782849,"FL","VT"
39,0.12088958935976,"FL","VT"
40,0.109196402412671,"FL","VT"
41,0.0929090235116645,"FL","VT"
42,0.149265112967346,"FL","VT"
43,0.125192904170449,"FL","VT"
44,0.139313979695453,"FL","VT"
45,0.174922212027251,"FL","VT"
46,0.159932133774046,"FL","VT"
47,0.174865440481975,"FL","VT"
48,0.125695172074945,"FL","VT"
49,0.130841838225446,"FL","VT"
50,0.15832765773172,"FL","VT"
1,-0.0395226506388953,"GA","VT"
2,-0.00853775531138682,"GA","VT"
3,0.00713413177372051,"GA","VT"
4,-0.00632998993531653,"GA","VT"
5,-0.0260167641273946,"GA","VT"
6,0.00565315893981296,"GA","VT"
7,-0.00949100012713201,"GA","VT"
8,-0.0197558140489172,"GA","VT"
9,-0.0375129730403219,"GA","VT"
10,-0.0429075689707944,"GA","VT"
11,-0.0158676483295838,"GA","VT"
12,0.0250277715248067,"GA","VT"
13,-0.0371400740590094,"GA","VT"
14,-0.026204547445691,"GA","VT"
15,-0.064041323184336,"GA","VT"
16,0.0279686425411173,"GA","VT"
17,0.000290775833025968,"GA","VT"
18,-0.00329237027504955,"GA","VT"
19,-0.0354168995260973,"GA","VT"
20,0.0247356893922887,"GA","VT"
21,-0.0325685700747489,"GA","VT"
22,0.0139211781351406,"GA","VT"
23,0.00593615380182666,"GA","VT"
24,-0.0381925074808346,"GA","VT"
25,-0.0101693432186957,"GA","VT"
26,0.0160781874838347,"GA","VT"
27,-0.016976962530893,"GA","VT"
28,0.0375574308384406,"GA","VT"
29,-0.027235696186106,"GA","VT"
30,-0.027235696186106,"GA","VT"
31,0.00800870158608448,"GA","VT"
32,-0.00452430653654649,"GA","VT"
33,-0.0571827996863523,"GA","VT"
34,0.034251966944887,"GA","VT"
35,0.0144417319555419,"GA","VT"
36,-0.0200160384975545,"GA","VT"
37,0.0169992655647006,"GA","VT"
38,0.0112417905783479,"GA","VT"
39,0.0179596859973394,"GA","VT"
40,-0.00623941284084448,"GA","VT"
41,-0.0208402425590259,"GA","VT"
42,-0.0467716976603897,"GA","VT"
43,-0.00343917111937234,"GA","VT"
44,-0.00343917111937234,"GA","VT"
45,0.0116828038391616,"GA","VT"
46,0.023108341314715,"GA","VT"
47,0.0299461499871118,"GA","VT"
48,-0.00594006051263564,"GA","VT"
49,0.0247415853753499,"GA","VT"
50,-0.00579588280956326,"GA","VT"
1,0.00673744041649068,"IA","VT"
2,0.00736485921191155,"IA","VT"
3,0.0238719054946438,"IA","VT"
4,0.00883469682185804,"IA","VT"
5,0.0583825566363416,"IA","VT"
6,0.0629758195071843,"IA","VT"
7,0.0341546121622227,"IA","VT"
8,0.0242991717712393,"IA","VT"
9,0.0178072879388198,"IA","VT"
10,0.0678789306518251,"IA","VT"
11,0.00850472780482486,"IA","VT"
12,-0.0134469547900125,"IA","VT"
13,0.0227556324928606,"IA","VT"
14,0.0127237713638303,"IA","VT"
15,0.00592027783395108,"IA","VT"
16,0.0310226434954788,"IA","VT"
17,-0.0269629534214816,"IA","VT"
18,0.0312468428847715,"IA","VT"
19,0.0557823465537715,"IA","VT"
20,-0.00205597740298953,"IA","VT"
21,-0.0215930731420467,"IA","VT"
22,-0.00990854919641555,"IA","VT"
23,0.020542206209101,"IA","VT"
24,0.0418045694454434,"IA","VT"
25,0.0310443444937088,"IA","VT"
26,0.0283585618814659,"IA","VT"
27,-0.00639610624155339,"IA","VT"
28,0.00553302349817491,"IA","VT"
29,0.0108140248246854,"IA","VT"
30,0.000109202342374304,"IA","VT"
31,0.0114782745856094,"IA","VT"
32,0.0165308111972345,"IA","VT"
33,0.0660125700474386,"IA","VT"
34,0.0311839746337508,"IA","VT"
35,0.0499614702735121,"IA","VT"
36,0.00724245124026837,"IA","VT"
37,0.0555134606151334,"IA","VT"
38,-0.020065622454915,"IA","VT"
39,0.0580802214268816,"IA","VT"
40,0.0549491933294597,"IA","VT"
41,0.0198500298104686,"IA","VT"
42,0.0305647887261483,"IA","VT"
43,-0.00318823275994076,"IA","VT"
44,0.0260234154294639,"IA","VT"
45,0.0412747132756826,"IA","VT"
46,0.0635435497206095,"IA","VT"
47,0.0325921521261608,"IA","VT"
48,0.023096275597288,"IA","VT"
49,0.0786019147519445,"IA","VT"
50,0.0488919821385698,"IA","VT"
1,0.0215815855955572,"IL","VT"
2,0.0687927477648776,"IL","VT"
3,0.11704094534372,"IL","VT"
4,-0.0869362807038154,"IL","VT"
5,-0.0733431355891476,"IL","VT"
6,-0.0797452773553319,"IL","VT"
7,0.117213788214873,"IL","VT"
8,0.0708036652472354,"IL","VT"
9,0.0652898501667643,"IL","VT"
10,0.105216016018737,"IL","VT"
11,0.150124151926102,"IL","VT"
12,0.141398495619701,"IL","VT"
13,-0.0183757112190564,"IL","VT"
14,-0.0217012813746143,"IL","VT"
15,-0.0217012813746143,"IL","VT"
16,-0.0774090273883915,"IL","VT"
17,0.00838424857460209,"IL","VT"
18,0.079452074774928,"IL","VT"
19,-0.0155989933001389,"IL","VT"
20,-0.0516069911014846,"IL","VT"
21,-0.0120561340783415,"IL","VT"
22,0.0224389032575703,"IL","VT"
23,0.00785216404730973,"IL","VT"
24,-0.0370212819676386,"IL","VT"
25,0.0203323616478676,"IL","VT"
26,-0.0233985704156745,"IL","VT"
27,-0.0393264417235391,"IL","VT"
28,0.0279424317663882,"IL","VT"
29,0.0365165729755922,"IL","VT"
30,0.027479331550574,"IL","VT"
31,0.0641034927368374,"IL","VT"
32,0.0433214398816445,"IL","VT"
33,-0.0851523924121178,"IL","VT"
34,-0.0851523924121178,"IL","VT"
35,-0.0707498029843332,"IL","VT"
36,-0.038777823558447,"IL","VT"
37,-0.057070536541726,"IL","VT"
38,0.167787775932071,"IL","VT"
39,-0.0572370619128184,"IL","VT"
40,-0.00744808777253852,"IL","VT"
41,0.129381212145171,"IL","VT"
42,0.142817308972715,"IL","VT"
43,0.0452938782940341,"IL","VT"
44,-0.00947880325300725,"IL","VT"
45,-0.0935484236958732,"IL","VT"
46,-0.0743016242083101,"IL","VT"
47,0.124865079237787,"IL","VT"
48,0.0615698664986074,"IL","VT"
49,-0.0454416654637931,"IL","VT"
50,0.024211338283891,"IL","VT"
1,-0.228842658853172,"IN","VT"
2,-0.210989508984271,"IN","VT"
3,-0.254951770033913,"IN","VT"
4,-0.219470816158543,"IN","VT"
5,-0.233971226281779,"IN","VT"
6,-0.188915708154291,"IN","VT"
7,-0.22349916546444,"IN","VT"
8,-0.225783002124037,"IN","VT"
9,-0.221234904207731,"IN","VT"
10,-0.213050049865701,"IN","VT"
11,-0.21240227082306,"IN","VT"
12,-0.256689310671531,"IN","VT"
13,-0.201028333669884,"IN","VT"
14,-0.199044524881213,"IN","VT"
15,-0.223838167096874,"IN","VT"
16,-0.210452045324913,"IN","VT"
17,-0.195052099302198,"IN","VT"
18,-0.195052099302198,"IN","VT"
19,-0.208890584605182,"IN","VT"
20,-0.211124723135881,"IN","VT"
21,-0.216281653439173,"IN","VT"
22,-0.194445052029266,"IN","VT"
23,-0.167747201615715,"IN","VT"
24,-0.238247492941233,"IN","VT"
25,-0.22077823334349,"IN","VT"
26,-0.22077823334349,"IN","VT"
27,-0.203676690428379,"IN","VT"
28,-0.252554571064162,"IN","VT"
29,-0.153413937867333,"IN","VT"
30,-0.173732363076045,"IN","VT"
31,-0.163913153519368,"IN","VT"
32,-0.210434416071782,"IN","VT"
33,-0.198101683232224,"IN","VT"
34,-0.249241521437917,"IN","VT"
35,-0.225170506370565,"IN","VT"
36,-0.178479521157623,"IN","VT"
37,-0.206383594552028,"IN","VT"
38,-0.18476574055808,"IN","VT"
39,-0.223869646691083,"IN","VT"
40,-0.185654274498497,"IN","VT"
41,-0.233656221814448,"IN","VT"
42,-0.190247484935126,"IN","VT"
43,-0.239971489994424,"IN","VT"
44,-0.175569218512614,"IN","VT"
45,-0.218114458246732,"IN","VT"
46,-0.22681040031249,"IN","VT"
47,-0.217990452192304,"IN","VT"
48,-0.191152178254473,"IN","VT"
49,-0.163300567633559,"IN","VT"
50,-0.234252259749656,"IN","VT"
1,0.2447873949389,"KY","VT"
2,0.135703455272308,"KY","VT"
3,0.130835784403961,"KY","VT"
4,0.235985090499707,"KY","VT"
5,0.221861190442339,"KY","VT"
6,0.176380946317581,"KY","VT"
7,0.16830762470808,"KY","VT"
8,0.134440440122898,"KY","VT"
9,0.203639249208481,"KY","VT"
10,0.322411213390274,"KY","VT"
11,0.234646806249526,"KY","VT"
12,0.285407600048047,"KY","VT"
13,0.236673193349452,"KY","VT"
14,0.177481504272539,"KY","VT"
15,0.194998274578742,"KY","VT"
16,0.176377388453139,"KY","VT"
17,0.225778322609112,"KY","VT"
18,0.230653551133397,"KY","VT"
19,0.199513663710637,"KY","VT"
20,0.184213621694457,"KY","VT"
21,0.200552100176859,"KY","VT"
22,0.130748756989514,"KY","VT"
23,0.258292934391512,"KY","VT"
24,0.17947176579743,"KY","VT"
25,0.152930220841237,"KY","VT"
26,0.128299199239568,"KY","VT"
27,0.240192523221653,"KY","VT"
28,0.212314302638544,"KY","VT"
29,0.166438677526323,"KY","VT"
30,0.198433247699845,"KY","VT"
31,0.227388187785723,"KY","VT"
32,0.279896083539217,"KY","VT"
33,0.181357566834841,"KY","VT"
34,0.243958775224419,"KY","VT"
35,0.128173302128589,"KY","VT"
36,0.220422727042575,"KY","VT"
37,0.201788156536905,"KY","VT"
38,0.24948193776739,"KY","VT"
39,0.135393982022429,"KY","VT"
40,0.263510954493245,"KY","VT"
41,0.25963454628304,"KY","VT"
42,0.211375195179372,"KY","VT"
43,0.182199999679064,"KY","VT"
44,0.189392029909636,"KY","VT"
45,0.269145743571185,"KY","VT"
46,0.198080640921886,"KY","VT"
47,0.262655048977828,"KY","VT"
48,0.242928578258779,"KY","VT"
49,0.191562269834628,"KY","VT"
50,0.217204483141478,"KY","VT"
1,-0.230605499883184,"MD","VT"
2,-0.244874480922436,"MD","VT"
3,-0.243523381785031,"MD","VT"
4,-0.244277645536701,"MD","VT"
5,-0.250282219190658,"MD","VT"
6,-0.262141428577747,"MD","VT"
7,-0.270364266007515,"MD","VT"
8,-0.271903063532555,"MD","VT"
9,-0.246786151732734,"MD","VT"
10,-0.265509959589331,"MD","VT"
11,-0.271318794368932,"MD","VT"
12,-0.264027274290647,"MD","VT"
13,-0.268559217053974,"MD","VT"
14,-0.245462539104087,"MD","VT"
15,-0.225504051835397,"MD","VT"
16,-0.264183238630457,"MD","VT"
17,-0.252561995688978,"MD","VT"
18,-0.245684911056695,"MD","VT"
19,-0.243755794396395,"MD","VT"
20,-0.274850626437562,"MD","VT"
21,-0.242253117251884,"MD","VT"
22,-0.272229107746296,"MD","VT"
23,-0.213466373947508,"MD","VT"
24,-0.269033227661102,"MD","VT"
25,-0.272840262519063,"MD","VT"
26,-0.25081919765595,"MD","VT"
27,-0.261122988987965,"MD","VT"
28,-0.292645456275234,"MD","VT"
29,-0.260327267002172,"MD","VT"
30,-0.260327267002172,"MD","VT"
31,-0.265581752678054,"MD","VT"
32,-0.227726892172073,"MD","VT"
33,-0.231243458343887,"MD","VT"
34,-0.258541726331327,"MD","VT"
35,-0.263885096362634,"MD","VT"
36,-0.259864774195098,"MD","VT"
37,-0.226412586545287,"MD","VT"
38,-0.23594618513848,"MD","VT"
39,-0.245571368147739,"MD","VT"
40,-0.267185759552996,"MD","VT"
41,-0.276951377577108,"MD","VT"
42,-0.246877540673577,"MD","VT"
43,-0.239235274358704,"MD","VT"
44,-0.254359752467568,"MD","VT"
45,-0.244653360463419,"MD","VT"
46,-0.243420110306205,"MD","VT"
