"state_id","ban_year","sample_size","att","r_sq","mape","i"
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328462,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328462,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328462,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328462,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328462,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328462,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.436400136959779,0.977167325847066,0.0338262617328463,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
