"county_id","actual_treatment_effect","seed"
"VT",-1.32520181371912,29
"All",-3.18674794311611,29
"CA",2.67021706387268,30
"CT",-4.97747559564714,30
"MA",-9.97463677462807,30
"RI",-1.71807558917259,30
"VT",-1.97346837856087,30
"All",-3.36584016611668,30
"CA",2.63700373153026,31
"CT",-4.97747559564714,31
"MA",-9.97463677462807,31
"RI",-2.88326497326197,31
"VT",-2.36552907604226,31
"All",-3.1258949976143,31
"CA",2.36296355638175,32
"CT",-4.97747559564714,32
"MA",-9.85396580267732,32
"RI",-2.5057646925772,32
"VT",-3.23795439385516,32
"All",-2.5555689290465,32
"CA",2.67021706387268,33
"CT",-4.97747559564714,33
"MA",-9.97072173201442,33
"RI",-2.45130868814034,33
"VT",-2.21623330123717,33
"All",-2.70918428916308,33
"CA",2.43269945609123,34
"CT",-4.97747559564714,34
"MA",-9.97463677462807,34
"RI",-2.88326497326197,34
"VT",-2.2872726534992,34
"All",-2.80315769186813,34
"CA",2.55351983986408,35
"CT",-4.97747559564714,35
"MA",-10.5082247561558,35
"RI",-1.59487844303995,35
"VT",-1.39754124437969,35
"All",-3.23881926409764,35
"CA",2.67021706387268,36
"CT",-4.97747559564714,36
"MA",-10.8560118664163,36
"RI",-2.15653535848628,36
"VT",-3.23795439385516,36
"All",-2.9772816717678,36
"CA",2.32994868475464,37
"CT",-4.97747559564714,37
"MA",-10.9729420563475,37
"RI",-2.51228292805232,37
"VT",-2.28727265349921,37
"All",-2.44275106596292,37
"CA",1.9305429392786,38
"CT",-4.97747559564714,38
"MA",-9.97463677462807,38
"RI",-2.15653535848629,38
"VT",-2.2872726534992,38
"All",-2.91163432319087,38
"CA",1.9305429392786,39
"CT",-4.97747559564714,39
"MA",-9.97072173201442,39
"RI",-2.45130868814035,39
"VT",-1.97346837856087,39
"All",-2.5705856578479,39
"CA",2.86294093066303,40
"CT",-4.97747559564714,40
"MA",-10.9729420563475,40
"RI",-1.26244749381746,40
"VT",-2.2872726534992,40
"All",-2.95717635072987,40
"CA",2.32994868475464,41
"CT",-4.97747559564714,41
"MA",-10.6271516361843,41
"RI",-1.70068061921796,41
"VT",-1.97346837856087,41
"All",-3.60984907304921,41
"CA",2.43269945609123,42
"CT",-4.97747559564714,42
"MA",-10.6271516361843,42
"RI",-1.71807558917258,42
"VT",-3.23795439385516,42
"All",-2.40117133953607,42
"CA",2.23520215226529,43
"CT",-4.97747559564714,43
"MA",-10.4663707186977,43
"RI",-2.88326497326197,43
"VT",-1.97346837856087,43
"All",-2.60139407599122,43
"CA",2.48694668535033,44
"CT",-4.97747559564714,44
"MA",-9.97463677462807,44
"RI",-2.45130868814035,44
"VT",-1.32520181371913,44
"All",-2.84165882474838,44
"CA",2.32994868475465,45
"CT",-4.97747559564714,45
"MA",-9.97463677462807,45
"RI",-2.3257267497151,45
"VT",-2.67683221307709,45
"All",-2.34606191248921,45
"CA",2.32994868475464,46
"CT",-4.97747559564714,46
"MA",-9.97463677462807,46
"RI",-2.45130868814034,46
"VT",-1.97346837856087,46
"All",-2.78856148717854,46
"CA",2.67021706387268,47
"CT",-4.97747559564714,47
"MA",-10.5082247561558,47
"RI",-2.45130868814035,47
"VT",-2.3588984532742,47
"All",-3.0574832894001,47
"CA",2.32994868475464,48
"CT",-4.97747559564714,48
"MA",-10.5082247561558,48
"RI",-2.51228292805232,48
"VT",-2.28727265349921,48
"All",-2.75799406072308,48
"CA",2.67021706387268,49
"CT",-4.97747559564714,49
"MA",-10.6271516361843,49
"RI",-2.88326497326197,49
"VT",-1.97346837856087,49
"All",-2.17104101273503,49
"CA",2.23520215226528,50
"CT",-4.97747559564714,50
"MA",-10.8560118664163,50
"RI",-2.88326497326197,50
"VT",-2.21623330123717,50
"All",-2.81668469798271,50
"CA",2.70693560939624,51
"CT",-4.97747559564714,51
"MA",-9.97072173201442,51
"RI",-2.51228292805232,51
"VT",-2.28727265349921,51
"All",-2.66933865781671,51
"CA",2.67021706387268,52
"CT",-4.97747559564714,52
"MA",-10.9729420563475,52
"RI",-2.32996459126221,52
"VT",-2.2872726534992,52
"All",-2.80460278034982,52
"CA",2.43269945609123,53
"CT",-4.97747559564714,53
"MA",-10.8560118664163,53
"RI",-1.59487844303995,53
"VT",-2.36552907604227,53
"All",-2.76548540690949,53
"CA",2.36296355638176,54
"CT",-4.97747559564714,54
"MA",-9.85396580267733,54
"RI",-2.78546761673223,54
"VT",-2.36552907604227,54
"All",-2.65405929784653,54
"CA",2.32994868475464,55
"CT",-4.97747559564714,55
"MA",-9.70066601095443,55
"RI",-2.32994404656151,55
"VT",-3.23795439385518,55
"All",-2.33760974173918,55
"CA",2.32994868475464,56
"CT",-4.97747559564714,56
"MA",-9.97463677462807,56
"RI",-2.51228292805233,56
"VT",-1.97346837856087,56
"All",-3.08581116013147,56
"CA",2.03249277986396,57
"CT",-4.97747559564714,57
"MA",-10.6271516361843,57
"RI",-2.88326497326197,57
"VT",-1.97346837856088,57
"All",-2.62916541029686,57
"CA",2.48694668535033,58
"CT",-4.97747559564714,58
"MA",-10.2400149857766,58
"RI",-2.45130868814034,58
"VT",-2.36552907604227,58
"All",-2.5987768305442,58
"CA",3.22824239454686,59
"CT",-4.97747559564714,59
"MA",-10.1166262209078,59
"RI",-2.88326497326197,59
"VT",-2.21623330123717,59
"All",-3.04035882628448,59
"CA",2.46578067300686,60
"CT",-4.97747559564714,60
"MA",-10.5082247561558,60
"RI",-2.32994404656152,60
"VT",-1.32520181371912,60
"All",-3.1838350016701,60
"CA",2.63700373153026,61
"CT",-4.97747559564714,61
"MA",-9.97463677462807,61
"RI",-2.50576469257721,61
"VT",-1.97346837856087,61
"All",-3.27806328658573,61
"CA",2.32994868475464,62
"CT",-4.97747559564714,62
"MA",-9.97463677462807,62
"RI",-2.45130868814035,62
"VT",-2.21623330123717,62
"All",-3.68376143688739,62
"CA",2.67021706387268,63
"CT",-4.97747559564714,63
"MA",-10.1166262209078,63
"RI",-2.88326497326197,63
"VT",-1.97346837856087,63
"All",-3.22928507201184,63
"CA",3.10246032133398,64
"CT",-4.97747559564714,64
"MA",-10.6271516361843,64
"RI",-2.05316580575035,64
"VT",-2.21623330123717,64
"All",-2.7967213871263,64
"CA",3.06896678860446,65
"CT",-4.97747559564714,65
"MA",-10.9729420563475,65
"RI",-2.51228292805232,65
"VT",-2.36552907604226,65
"All",-2.38658952711435,65
"CA",2.723596284394,66
"CT",-4.97747559564714,66
"MA",-10.9729420563475,66
"RI",-2.32994404656151,66
"VT",-1.97346837856087,66
"All",-3.21668967404681,66
"CA",2.63700373153026,67
"CT",-4.97747559564714,67
"MA",-10.7050228531684,67
"RI",-2.32994404656152,67
"VT",-3.23795439385516,67
"All",-3.45652402832644,67
"CA",2.43269945609123,68
"CT",-4.97747559564714,68
"MA",-9.97463677462807,68
"RI",-2.04946083543863,68
"VT",-1.39754124437969,68
"All",-3.05716362992226,68
"CA",2.24696335485425,69
"CT",-4.97747559564714,69
"MA",-10.2400149857766,69
"RI",-2.15653535848628,69
"VT",-3.23795439385518,69
"All",-2.90565497360291,69
"CA",2.67021706387268,70
"CT",-4.97747559564714,70
"MA",-10.5082247561558,70
"RI",-2.45130868814035,70
"VT",-1.97346837856087,70
"All",-2.09403190249596,70
"CA",2.32994868475465,71
"CT",-4.97747559564714,71
"MA",-10.6271516361843,71
"RI",-2.45130868814035,71
"VT",-3.23795439385518,71
"All",-2.61851978948309,71
"CA",2.48694668535033,72
"CT",-4.97747559564714,72
"MA",-11.1118023054531,72
"RI",-2.88326497326197,72
"VT",-2.21623330123717,72
"All",-2.57023623069236,72
"CA",2.86294093066303,73
"CT",-4.97747559564714,73
"MA",-10.8560118664163,73
"RI",-1.26244749381746,73
"VT",-1.97346837856087,73
"All",-2.48103934310698,73
"CA",2.48694668535033,74
"CT",-4.97747559564714,74
"MA",-10.6271516361843,74
"RI",-2.88326497326197,74
"VT",-1.32520181371911,74
"All",-2.90152244732925,74
"CA",3.10246032133398,75
"CT",-4.97747559564714,75
"MA",-9.97463677462807,75
"RI",-2.50576469257721,75
"VT",-2.36552907604226,75
"All",-3.07940265399479,75
"CA",3.22824239454686,76
"CT",-4.97747559564714,76
"MA",-9.97463677462807,76
"RI",-2.45130868814035,76
"VT",-3.23795439385518,76
"All",-3.04302473534667,76
"CA",2.46578067300686,77
"CT",-4.97747559564714,77
"MA",-9.97072173201442,77
"RI",-1.59487844303996,77
"VT",-2.21623330123717,77
"All",-2.73016495874042,77
"CA",2.48694668535033,78
"CT",-4.97747559564714,78
"MA",-10.9729420563475,78
"RI",-1.7180755891726,78
"VT",-2.21623330123717,78
"All",-2.90499293118536,78
"CA",2.32994868475464,79
"CT",-4.97747559564714,79
"MA",-10.5082247561558,79
"RI",-1.59487844303995,79
"VT",-2.2872726534992,79
"All",-3.09388097514219,79
"CA",2.67021706387268,80
"CT",-4.97747559564714,80
"MA",-9.97463677462807,80
"RI",-3.34648096726206,80
"VT",-2.36552907604227,80
"All",-3.11438286690964,80
"CA",2.55351983986409,81
"CT",-4.97747559564714,81
"MA",-10.9729420563475,81
"RI",-2.32996459126221,81
"VT",-2.67683221307709,81
"All",-3.46607912250149,81
"CA",2.03249277986397,82
"CT",-4.97747559564714,82
"MA",-10.1166262209078,82
"RI",-1.61377701987704,82
"VT",-3.6490433766646,82
"All",-3.47224537386483,82
"CA",2.32994868475464,83
"CT",-4.97747559564714,83
"MA",-10.1166262209078,83
"RI",-2.88326497326197,83
"VT",-1.32520181371912,83
"All",-2.78669877485323,83
"CA",3.10246032133398,84
"CT",-4.97747559564714,84
"MA",-9.97463677462807,84
"RI",-2.51228292805232,84
"VT",-2.3588984532742,84
"All",-2.83463267228845,84
"CA",1.9305429392786,85
"CT",-4.97747559564714,85
"MA",-9.85396580267732,85
"RI",-2.62669304908498,85
"VT",-2.36552907604227,85
"All",-3.40756907682675,85
"CA",2.67021706387268,86
"CT",-4.97747559564714,86
"MA",-9.85396580267732,86
"RI",-2.77581599539013,86
"VT",-0.692437280684198,86
"All",-3.15030575221745,86
"CA",2.03249277986397,87
"CT",-4.97747559564714,87
"MA",-10.1166262209078,87
"RI",-1.2581165061647,87
"VT",-1.97346837856087,87
"All",-3.2969970678339,87
"CA",2.48694668535033,88
"CT",-4.97747559564714,88
"MA",-9.97463677462807,88
"RI",-2.77581599539013,88
"VT",-2.21623330123717,88
"All",-2.73434263270997,88
"CA",2.46578067300684,89
"CT",-4.97747559564714,89
"MA",-9.70066601095442,89
"RI",-2.15653535848629,89
"VT",-1.97346837856087,89
"All",-3.29684871935565,89
"CA",2.67369852009748,90
"CT",-4.97747559564714,90
"MA",-10.5082247561558,90
"RI",-2.45130868814035,90
"VT",-1.97346837856087,90
"All",-3.34173988582924,90
"CA",3.06896678860446,91
"CT",-4.97747559564714,91
"MA",-9.85396580267732,91
"RI",-1.70497287148228,91
"VT",-2.28727265349921,91
"All",-2.69388015101156,91
"CA",2.67369852009747,92
"CT",-4.97747559564714,92
"MA",-10.9729420563475,92
"RI",-2.51228292805232,92
"VT",-2.6768322130771,92
"All",-2.8717880713742,92
"CA",1.9305429392786,93
"CT",-4.97747559564714,93
"MA",-10.2400149857766,93
"RI",-2.15653535848628,93
"VT",-3.23795439385518,93
"All",-2.68910090531662,93
"CA",2.5535198398641,94
"CT",-4.97747559564714,94
"MA",-10.6271516361843,94
"RI",-2.51228292805232,94
"VT",-2.28727265349921,94
"All",-2.69336323023271,94
"CA",2.43269945609123,95
"CT",-4.97747559564714,95
"MA",-10.1166262209078,95
"RI",-2.15653535848628,95
"VT",-1.32520181371913,95
"All",-3.44828550094307,95
"CA",1.9305429392786,96
"CT",-4.97747559564714,96
"MA",-10.5082247561558,96
"RI",-2.51228292805232,96
"VT",-1.97346837856087,96
"All",-3.1959183844057,96
"CA",1.9305429392786,97
"CT",-4.97747559564714,97
"MA",-9.97072173201442,97
"RI",-1.26244749381746,97
"VT",-1.97346837856087,97
"All",-2.55287614625861,97
"CA",2.74486895400304,98
"CT",-4.97747559564714,98
"MA",-10.9729420563475,98
"RI",-1.59487844303996,98
"VT",-2.36552907604226,98
"All",-3.2969970678339,98
"CA",2.5535198398641,99
"CT",-4.97747559564714,99
"MA",-10.1166262209078,99
"RI",-2.77581599539013,99
"VT",-1.97346837856087,99
"All",-2.67299581351743,99
"CA",2.32994868475465,100
"CT",-4.97747559564714,100
"MA",-9.97463677462807,100
"RI",-2.45130868814035,100
"VT",-3.23795439385518,100
"All",-2.55556892904649,100
"CA",2.43269945609123,101
"CT",-4.97747559564714,101
"MA",-9.97463677462807,101
"RI",-1.70497287148228,101
"VT",-1.32520181371912,101
"All",-3.24681069835883,101
"CA",2.67369852009747,102
"CT",-4.97747559564714,102
"MA",-10.5082247561558,102
"RI",-2.50576469257721,102
"VT",-1.97346837856087,102
"All",-3.08314760347592,102
"CA",2.32994868475464,103
"CT",-4.97747559564714,103
"MA",-9.97463677462807,103
"RI",-2.3257267497151,103
"VT",-1.97346837856087,103
"All",-2.44751768775197,103
"CA",2.67021706387268,104
"CT",-4.97747559564714,104
"MA",-10.6271516361843,104
"RI",-2.88326497326197,104
"VT",-3.6490433766646,104
"All",-3.41795179872956,104
"CA",2.43269945609122,105
"CT",-4.97747559564714,105
"MA",-10.6271516361843,105
"RI",-1.71807558917258,105
"VT",-1.97346837856087,105
"All",-2.33649380154557,105
"CA",2.55351983986409,106
"CT",-4.97747559564714,106
"MA",-9.97463677462807,106
"RI",-1.70497287148228,106
"VT",-3.23795439385518,106
"All",-3.41795179872955,106
"CA",1.9305429392786,107
"CT",-4.97747559564714,107
"MA",-10.2400149857765,107
"RI",-2.45130868814035,107
"VT",-2.2872726534992,107
"All",-3.69500167795953,107
"CA",2.67369852009748,108
"CT",-4.97747559564714,108
"MA",-10.113005361875,108
"RI",-2.0704362593315,108
"VT",-1.97346837856087,108
"All",-2.97386667350039,108
"CA",2.46578067300686,109
"CT",-4.97747559564714,109
"MA",-10.9729420563475,109
"RI",-1.26244749381746,109
"VT",-2.21623330123717,109
"All",-2.70918428916308,109
"CA",2.32994868475465,110
"CT",-4.97747559564714,110
"MA",-9.97463677462807,110
"RI",-1.71807558917258,110
"VT",-1.97346837856087,110
"All",-2.78604611506019,110
"CA",2.67021706387268,111
"CT",-4.97747559564714,111
"MA",-10.8560118664163,111
"RI",-1.70497287148228,111
"VT",-1.97346837856087,111
"All",-2.31557604539554,111
"CA",3.20676911624669,112
"CT",-4.97747559564714,112
"MA",-10.854934278058,112
"RI",-2.3299440465615,112
"VT",-1.32520181371912,112
"All",-3.40204984962362,112
"CA",2.46578067300686,113
"CT",-4.97747559564714,113
"MA",-10.113005361875,113
"RI",-2.45130868814034,113
"VT",-2.2872726534992,113
"All",-3.0057501952083,113
"CA",2.69034841281216,114
"CT",-4.97747559564714,114
"MA",-10.5082247561558,114
"RI",-2.50576469257721,114
"VT",-3.23795439385518,114
"All",-2.96875113682897,114
"CA",2.43269945609123,115
"CT",-4.97747559564714,115
"MA",-10.4663707186977,115
"RI",-2.1565353584863,115
"VT",-3.23795439385516,115
"All",-2.88664848682286,115
"CA",2.48694668535033,116
"CT",-4.97747559564714,116
"MA",-9.97463677462807,116
"RI",-2.88326497326197,116
"VT",-1.97346837856088,116
"All",-2.87149855744491,116
"CA",1.9305429392786,117
"CT",-4.97747559564714,117
"MA",-10.5082247561558,117
"RI",-2.09511515780875,117
"VT",-2.21623330123717,117
"All",-2.64165249880607,117
"CA",2.36296355638176,118
"CT",-4.97747559564714,118
"MA",-10.5082247561558,118
"RI",-2.45130868814035,118
"VT",-2.28727265349921,118
"All",-2.66783770338175,118
"CA",2.69034841281216,119
"CT",-4.97747559564714,119
"MA",-10.854934278058,119
"RI",-1.70068061921796,119
"VT",-3.23795439385518,119
"All",-2.88739530026639,119
"CA",2.36296355638175,120
"CT",-4.97747559564714,120
"MA",-10.8560118664163,120
"RI",-2.50576469257721,120
"VT",-1.97346837856087,120
"All",-2.68833289629444,120
"CA",1.9305429392786,121
"CT",-4.97747559564714,121
"MA",-9.97463677462807,121
"RI",-2.45130868814035,121
"VT",-1.47047688536864,121
"All",-2.91142693589337,121
"CA",2.43269945609123,122
"CT",-4.97747559564714,122
"MA",-9.85396580267733,122
"RI",-2.3257267497151,122
"VT",-1.97346837856087,122
"All",-2.77400425469292,122
"CA",2.5535198398641,123
"CT",-4.97747559564714,123
"MA",-10.5082247561558,123
"RI",-2.15653535848628,123
"VT",-3.23795439385518,123
"All",-2.97574864779997,123
"CA",2.36296355638175,124
"CT",-4.97747559564714,124
"MA",-10.6271516361843,124
"RI",-2.88326497326197,124
"VT",-2.28727265349921,124
"All",-2.628822063517,124
"CA",2.32994868475464,125
"CT",-4.97747559564714,125
"MA",-10.6070932232552,125
"RI",-2.45130868814034,125
"VT",-1.97346837856087,125
"All",-2.86864564964236,125
"CA",2.48694668535032,126
"CT",-4.97747559564714,126
"MA",-10.9729420563475,126
"RI",-2.88326497326197,126
"VT",-2.36552907604227,126
"All",-2.6651014563945,126
"CA",2.03249277986396,127
"CT",-4.97747559564714,127
"MA",-10.6271516361843,127
"RI",-2.77581599539013,127
"VT",-2.21623330123717,127
"All",-2.73351234446862,127
"CA",2.48694668535033,128
"CT",-4.97747559564714,128
"MA",-10.8560118664163,128
"RI",-2.45130868814035,128
"VT",-2.21623330123717,128
"All",-3.01868981369537,128
"CA",1.9305429392786,129
"CT",-4.97747559564714,129
"MA",-10.8560118664163,129
"RI",-2.45130868814035,129
"VT",-2.28727265349921,129
"All",-2.54976806868877,129
"CA",2.32994868475464,130
"CT",-4.97747559564714,130
"MA",-10.6271516361843,130
"RI",-1.71807558917259,130
"VT",-1.97346837856088,130
"All",-3.16222285646546,130
"CA",2.32994868475465,131
"CT",-4.97747559564714,131
"MA",-10.8560118664163,131
"RI",-1.61807686464353,131
"VT",-2.21623330123717,131
"All",-3.16490215570426,131
"CA",2.67021706387268,132
"CT",-4.97747559564714,132
"MA",-9.97463677462807,132
"RI",-2.45130868814035,132
"VT",-2.28727265349921,132
"All",-2.94065635058262,132
"CA",2.723596284394,133
"CT",-4.97747559564714,133
"MA",-10.9729420563475,133
"RI",-2.50576469257721,133
"VT",-2.28727265349921,133
"All",-3.15831929856514,133
"CA",2.36296355638175,134
"CT",-4.97747559564714,134
"MA",-9.85396580267733,134
"RI",-2.88326497326197,134
"VT",-2.21623330123717,134
"All",-2.82527370411313,134
"CA",2.32994868475464,135
"CT",-4.97747559564714,135
"MA",-10.5082247561558,135
"RI",-2.77581599539013,135
"VT",-1.32520181371913,135
"All",-2.42071623564728,135
"CA",2.63700373153026,136
"CT",-4.97747559564714,136
"MA",-10.854934278058,136
"RI",-2.15653535848629,136
"VT",-3.23795439385518,136
"All",-3.44828550094308,136
"CA",2.03249277986396,137
"CT",-4.97747559564714,137
"MA",-10.5082247561558,137
"RI",-1.71807558917259,137
"VT",-3.23795439385516,137
"All",-3.64693925026919,137
"CA",2.46578067300686,138
"CT",-4.97747559564714,138
"MA",-10.9729420563475,138
"RI",-2.5057646925772,138
"VT",-2.21623330123717,138
"All",-2.73102274882867,138
"CA",2.32994868475464,139
"CT",-4.97747559564714,139
"MA",-10.8560118664163,139
"RI",-2.62669304908497,139
"VT",-3.23795439385518,139
"All",-3.1452320227944,139
"CA",2.32994868475464,140
"CT",-4.97747559564714,140
"MA",-10.9729420563475,140
"RI",-1.71807558917258,140
"VT",-3.23795439385516,140
"All",-2.54928322510138,140
"CA",2.32994868475465,141
"CT",-4.97747559564714,141
"MA",-10.5082247561558,141
"RI",-2.45130868814035,141
"VT",-3.23795439385516,141
"All",-3.05662548496009,141
"CA",2.63700373153026,142
"CT",-4.97747559564714,142
"MA",-10.1166262209078,142
"RI",-2.77581599539013,142
"VT",-1.97346837856087,142
"All",-3.02574625066854,142
"CA",2.55351983986409,143
"CT",-4.97747559564714,143
"MA",-9.97463677462807,143
"RI",-2.32996459126221,143
"VT",-2.36552907604227,143
"All",-2.65593384852789,143
"CA",2.67021706387268,144
"CT",-4.97747559564714,144
"MA",-9.97463677462807,144
"RI",-1.13810471074847,144
"VT",-3.23795439385516,144
"All",-3.08598968228853,144
"CA",2.32994868475464,145
"CT",-4.97747559564714,145
"MA",-9.85396580267733,145
"RI",-2.88326497326197,145
"VT",-1.97346837856087,145
"All",-2.52132921316,145
"CA",2.74486895400305,146
"CT",-4.97747559564714,146
"MA",-10.6271516361843,146
"RI",-2.51228292805232,146
"VT",-3.23795439385518,146
"All",-2.78669877485323,146
"CA",1.9305429392786,147
"CT",-4.97747559564714,147
"MA",-10.9729420563475,147
"RI",-2.32994404656151,147
"VT",-2.3588984532742,147
"All",-2.77439304228323,147
"CA",2.43269945609123,148
"CT",-4.97747559564714,148
"MA",-9.97072173201442,148
"RI",-2.32994404656151,148
"VT",-1.97346837856087,148
"All",-2.1031126072106,148
"CA",2.32994868475465,149
"CT",-4.97747559564714,149
"MA",-10.113005361875,149
"RI",-1.61807686464353,149
"VT",-1.97346837856087,149
"All",-3.3202274097204,149
"CA",2.43269945609123,150
"CT",-4.97747559564714,150
"MA",-9.45293357485543,150
"RI",-2.1565353584863,150
"VT",-1.97346837856086,150
"All",-3.4939196749837,150
"CA",1.9305429392786,151
"CT",-4.97747559564714,151
"MA",-10.1166262209078,151
"RI",-2.0704362593315,151
"VT",-2.2872726534992,151
"All",-3.14090718056946,151
"CA",2.43269945609123,152
"CT",-4.97747559564714,152
"MA",-9.97463677462806,152
"RI",-2.88326497326197,152
"VT",-3.6490433766646,152
"All",-3.75038526559871,152
"CA",2.23520215226529,153
"CT",-4.97747559564714,153
"MA",-10.5082247561558,153
"RI",-2.05316580575035,153
"VT",-3.6490433766646,153
"All",-4.32770686584974,153
"CA",2.67021706387268,154
"CT",-4.97747559564714,154
"MA",-10.5082247561558,154
"RI",-1.2581165061647,154
"VT",-2.28727265349921,154
"All",-3.00231503186614,154
"CA",2.36296355638175,155
"CT",-4.97747559564714,155
"MA",-10.5082247561558,155
"RI",-1.70068061921796,155
"VT",-1.32520181371912,155
"All",-2.99437420832528,155
"CA",2.67021706387268,156
"CT",-4.97747559564714,156
"MA",-10.113005361875,156
"RI",-2.15653535848628,156
"VT",-1.97346837856087,156
"All",-2.60139407599123,156
"CA",2.67369852009747,157
"CT",-4.97747559564714,157
"MA",-9.85396580267732,157
"RI",-1.71807558917259,157
"VT",-1.97346837856087,157
"All",-2.48090773839206,157
"CA",2.03249277986396,158
"CT",-4.97747559564714,158
"MA",-9.70066601095442,158
"RI",-2.1565353584863,158
"VT",-2.36552907604227,158
"All",-2.72725134746519,158
"CA",2.69034841281216,159
"CT",-4.97747559564714,159
"MA",-10.5082247561558,159
