county_name,municipality_name,year,pop
los angeles,commerce,2000,12522
los angeles,compton,2000,93151
los angeles,covina,2000,46654
los angeles,cudahy,2000,24170
los angeles,culver city,2000,38716
los angeles,diamond bar,2000,56084
los angeles,downey,2000,106679
los angeles,duarte,2000,21424
los angeles,el monte,2000,115174
los angeles,el segundo,2000,15990
los angeles,gardena,2000,57526
los angeles,glendale,2000,194312
los angeles,glendora,2000,49285
los angeles,hawaiian gardens,2000,14714
los angeles,hawthorne,2000,83625
los angeles,hermosa beach,2000,18490
los angeles,hidden hills,2000,1864
los angeles,huntington park,2000,61124
los angeles,industry,2000,774
los angeles,inglewood,2000,112260
los angeles,irwindale,2000,1433
los angeles,la canada flintridge,2000,20210
los angeles,la habra heights,2000,5719
los angeles,la mirada,2000,46646
los angeles,la puente,2000,40899
los angeles,la verne,2000,31572
los angeles,lakewood,2000,79009
los angeles,lancaster,2000,118005
los angeles,lawndale,2000,31554
los angeles,lomita,2000,19984
los angeles,long beach,2000,459318
los angeles,los angeles,2000,3679600
los angeles,lynwood,2000,69503
los angeles,malibu,2000,12536
los angeles,manhattan beach,2000,33742
los angeles,maywood,2000,27998
los angeles,monrovia,2000,36837
los angeles,montebello,2000,61416
los angeles,monterey park,2000,59893
los angeles,norwalk,2000,103757
los angeles,palmdale,2000,115884
los angeles,palos verdes estates,2000,13317
los angeles,paramount,2000,55046
los angeles,pasadena,2000,133547
los angeles,pico rivera,2000,63177
los angeles,pomona,2000,148725
los angeles,rancho palos verdes,2000,41043
los angeles,redondo beach,2000,63024
los angeles,rolling hills,2000,1867
los angeles,rolling hills estates,2000,7657
los angeles,rosemead,2000,53374
los angeles,san dimas,2000,34859
los angeles,san fernando,2000,23477
los angeles,san gabriel,2000,39663
los angeles,san marino,2000,12913
los angeles,santa clarita,2000,150094
los angeles,santa fe springs,2000,16335
los angeles,santa monica,2000,83998
los angeles,sierra madre,2000,10553
los angeles,signal hill,2000,9260
los angeles,south el monte,2000,21086
los angeles,south gate,2000,95904
los angeles,south pasadena,2000,24268
los angeles,temple city,2000,33255
los angeles,torrance,2000,137534
los angeles,unincorporated los angeles,2000,980459
los angeles,vernon,2000,88
los angeles,walnut,2000,29942
los angeles,west covina,2000,104649
los angeles,west hollywood,2000,35700
los angeles,westlake village,2000,8336
los angeles,whittier,2000,83313
madera,chowchilla,2000,14360
madera,madera,2000,43089
madera,unincorporated madera,2000,65180
marin,belvedere,2000,2127
marin,corte madera,2000,9087
marin,fairfax,2000,7309
marin,larkspur,2000,11998
marin,mill valley,2000,13590
marin,novato,2000,47444
marin,ross,2000,2320
marin,san anselmo,2000,12354
marin,san rafael,2000,55942
marin,sausalito,2000,7334
marin,tiburon,2000,8641
marin,unincorporated marin,2000,68357
mariposa,unincorporated mariposa,2000,17068
mendocino,fort bragg,2000,6802
mendocino,point arena,2000,473
mendocino,ukiah,2000,15480
mendocino,unincorporated mendocino,2000,58281
mendocino,willits,2000,5074
merced,atwater,2000,23053
merced,dos palos,2000,4384
merced,gustine,2000,4661
merced,livingston,2000,10476
merced,los banos,2000,25365
merced,merced,2000,63667
merced,unincorporated merced,2000,77916
modoc,alturas,2000,2900
modoc,unincorporated modoc,2000,6545
mono,mammoth lakes,2000,7035
mono,unincorporated mono,2000,5735
monterey,carmel-by-the-sea,2000,4052
monterey,del rey oaks,2000,1648
monterey,gonzales,2000,7535
monterey,greenfield,2000,12569
monterey,king city,2000,11164
monterey,marina,2000,18868
monterey,monterey,2000,29656
monterey,pacific grove,2000,15537
monterey,salinas,2000,141318
monterey,sand city,2000,256
monterey,seaside,2000,32945
monterey,soledad,2000,22860
monterey,unincorporated monterey,2000,100984
napa,american canyon,2000,9733
napa,calistoga,2000,5166
napa,napa,2000,72083
napa,st. helena,2000,5938
napa,unincorporated napa,2000,27563
napa,yountville,2000,3299
nevada,grass valley,2000,10040
nevada,nevada city,2000,2975
nevada,truckee,2000,13778
nevada,unincorporated nevada,2000,64849
orange,aliso viejo,2000,0
orange,anaheim,2000,325906
orange,brea,2000,35176
orange,buena park,2000,77447
orange,costa mesa,2000,108209
orange,cypress,2000,46367
orange,dana point,2000,34934
orange,fountain valley,2000,54791
orange,fullerton,2000,125500
orange,garden grove,2000,164260
orange,huntington beach,2000,188706
orange,irvine,2000,141695
orange,la habra,2000,58457
orange,la palma,2000,15370
orange,laguna beach,2000,23640
orange,laguna hills,2000,29766
orange,laguna niguel,2000,61281
orange,laguna woods,2000,17682
orange,lake forest,2000,17682
orange,lake forest,2000,58487
orange,los alamitos,2000,11733
orange,mission viejo,2000,92324
orange,newport beach,2000,68731
orange,orange,2000,128253
orange,placentia,2000,46344
orange,rancho santa margarita,2000,46907
orange,san clemente,2000,49570
orange,san juan capistrano,2000,33619
orange,santa ana,2000,336223
orange,seal beach,2000,23705
orange,stanton,2000,37137
orange,tustin,2000,68012
orange,unincorporated orange,2000,169113
orange,villa park,2000,5944
orange,westminster,2000,87743
orange,yorba linda,2000,58767
placer,auburn,2000,12474
placer,colfax,2000,1522
placer,lincoln,2000,10566
placer,loomis,2000,6273
placer,rocklin,2000,35789
placer,roseville,2000,79372
placer,unincorporated placer,2000,100716
plumas,portola,2000,2223
plumas,unincorporated plumas,2000,18578
riverside,banning,2000,23549
riverside,beaumont,2000,11371
riverside,blythe,2000,20235
riverside,calimesa,2000,7084
riverside,canyon lake,2000,9978
riverside,cathedral city,2000,42240
riverside,coachella,2000,22180
riverside,corona,2000,123757
riverside,desert hot springs,2000,16544
riverside,eastvale,2000,0
riverside,hemet,2000,58666
riverside,indian wells,2000,3667
riverside,indio,2000,48616
riverside,jurupa valley,2000,0
riverside,la quinta,2000,23088
riverside,lake elsinore,2000,28756
riverside,menifee,2000,0
riverside,moreno valley,2000,142161
riverside,murrieta,2000,43902
riverside,norco,2000,24156
riverside,palm desert,2000,40957
riverside,palm springs,2000,42748
riverside,perris,2000,36063
riverside,rancho mirage,2000,13160
riverside,riverside,2000,254212
riverside,san jacinto,2000,23466
riverside,temecula,2000,56607
riverside,unincorporated riverside,2000,417962
riverside,wildomar,2000,0
sacramento,citrus heights,2000,84942
sacramento,elk grove,2000,0
sacramento,folsom,2000,50943
sacramento,galt,2000,19304
sacramento,isleton,2000,829
sacramento,rancho cordova,2000,0
sacramento,sacramento,2000,406397
sacramento,unincorporated sacramento,2000,654804
san benito,hollister,2000,34209
san benito,san juan bautista,2000,1543
san benito,unincorporated san benito,2000,17132
san bernardino,adelanto,2000,18125
san bernardino,apple valley,2000,53976
san bernardino,barstow,2000,21125
san bernardino,big bear lake,2000,5425
san bernardino,chino,2000,66879
san bernardino,chino hills,2000,66112
san bernardino,colton,2000,47475
san bernardino,fontana,2000,127064
san bernardino,grand terrace,2000,11640
san bernardino,hesperia,2000,62320
san bernardino,highland,2000,44524
san bernardino,loma linda,2000,19238
san bernardino,montclair,2000,32797
san bernardino,needles,2000,4846
san bernardino,ontario,2000,157442
san bernardino,rancho cucamonga,2000,126475
san bernardino,redlands,2000,63493
san bernardino,rialto,2000,91376
san bernardino,san bernardino,2000,185251
san bernardino,twentynine palms,2000,15158
san bernardino,unincorporated san bernardino,2000,291042
san bernardino,upland,2000,68055
san bernardino,victorville,2000,63605
san bernardino,yucaipa,2000,41073
san bernardino,yucca valley,2000,16858
san diego,carlsbad,2000,77648
san diego,chula vista,2000,172264
san diego,coronado,2000,24238
san diego,del mar,2000,4433
san diego,el cajon,2000,95379
san diego,encinitas,2000,58241
san diego,escondido,2000,133962
san diego,imperial beach,2000,27039
san diego,la mesa,2000,55158
san diego,lemon grove,2000,25078
san diego,national city,2000,54594
san diego,oceanside,2000,161624
san diego,poway,2000,48158
san diego,san diego,2000,1207003
san diego,san marcos,2000,54576
san diego,santee,2000,52949
san diego,solana beach,2000,13078
san diego,unincorporated san diego,2000,445698
san diego,vista,2000,90216
san francisco,san francisco,2000,773312
san joaquin,escalon,2000,5914
san joaquin,lathrop,2000,10278
san joaquin,lodi,2000,56361
san joaquin,manteca,2000,48777
san joaquin,ripon,2000,10065
san joaquin,stockton,2000,242827
san joaquin,tracy,2000,56070
san joaquin,unincorporated san joaquin,2000,130342
san luis obispo,arroyo grande,2000,15760
san luis obispo,atascadero,2000,26304
san luis obispo,el paso de robles,2000,24109
san luis obispo,grover city,2000,13031
san luis obispo,morro bay,2000,10311
san luis obispo,pismo beach,2000,8537
san luis obispo,san luis obispo,2000,44032
san luis obispo,unincorporated san luis obispo,2000,103612
san mateo,atherton,2000,7194
san mateo,belmont,2000,25021
san mateo,brisbane,2000,3543
san mateo,burlingame,2000,28001
san mateo,colma,2000,1186
san mateo,daly city,2000,103328
san mateo,east palo alto,2000,29219
san mateo,foster city,2000,28767
san mateo,half moon bay,2000,11776
san mateo,hillsborough,2000,10819
san mateo,menlo park,2000,30717
san mateo,millbrae,2000,20671
san mateo,pacifica,2000,38320
san mateo,portola valley,2000,4449
san mateo,redwood city,2000,75218
san mateo,san bruno,2000,40078
san mateo,san carlos,2000,27664
san mateo,san mateo,2000,92270
san mateo,south san francisco,2000,60302
san mateo,unincorporated san mateo,2000,61168
san mateo,woodside,2000,5341
santa barbara,buellton,2000,3818
santa barbara,carpinteria,2000,14147
santa barbara,goleta,2000,0
santa barbara,guadalupe,2000,5584
santa barbara,lompoc,2000,41145
santa barbara,santa barbara,2000,89375
santa barbara,santa maria,2000,76913
santa barbara,solvang,2000,5312
santa barbara,unincorporated santa barbara,2000,161583
santa clara,campbell,2000,38031
santa clara,cupertino,2000,50504
santa clara,gilroy,2000,41097
santa clara,los altos,2000,27743
santa clara,los altos hills,2000,7998
santa clara,los gatos,2000,28580
santa clara,milpitas,2000,62635
santa clara,monte sereno,2000,3466
santa clara,morgan hill,2000,33138
santa clara,mountain view,2000,70653
santa clara,palo alto,2000,58473
santa clara,san jose,2000,892558
santa clara,santa clara,2000,101605
santa clara,saratoga,2000,29804
santa clara,sunnyvale,2000,131531
santa clara,unincorporated santa clara,2000,99104
santa cruz,capitola,2000,10029
santa cruz,santa cruz,2000,54488
santa cruz,scotts valley,2000,11344
santa cruz,unincorporated santa cruz,2000,135032
santa cruz,watsonville,2000,43922
shasta,anderson,2000,8996
shasta,redding,2000,80714
shasta,shasta lake,2000,8944
shasta,unincorporated shasta,2000,64235
sierra,loyalton,2000,862
sierra,unincorporated sierra,2000,2691
siskiyou,dorris,2000,886
siskiyou,dunsmuir,2000,1926
siskiyou,etna,2000,778
siskiyou,fort jones,2000,660
siskiyou,montague,2000,1455
siskiyou,mt. shasta,2000,3621
siskiyou,tulelake,2000,1017
siskiyou,unincorporated siskiyou,2000,23672
siskiyou,weed,2000,2982
siskiyou,yreka,2000,7284
solano,benicia,2000,26881
solano,dixon,2000,16020
solano,fairfield,2000,95862
solano,rio vista,2000,4561
solano,suisun city,2000,26133
solano,unincorporated solano,2000,19280
solano,vacaville,2000,87551
solano,vallejo,2000,116545
sonoma,cloverdale,2000,6697
sonoma,cotati,2000,6480
sonoma,healdsburg,2000,10896
sonoma,petaluma,2000,53896
sonoma,rohnert park,2000,42209
sonoma,santa rosa,2000,146871
sonoma,sebastopol,2000,7772
sonoma,sonoma,2000,9232
sonoma,unincorporated sonoma,2000,150317
sonoma,windsor,2000,22529
stanislaus,ceres,2000,34528
stanislaus,hughson,2000,3965
stanislaus,modesto,2000,187816
stanislaus,newman,2000,6988
stanislaus,oakdale,2000,15442
stanislaus,patterson,2000,11466
stanislaus,riverbank,2000,15726
stanislaus,turlock,2000,55395
stanislaus,unincorporated stanislaus,2000,106741
stanislaus,waterford,2000,6900
sutter,live oak,2000,6209
sutter,unincorporated sutter,2000,35791
sutter,yuba,2000,36631
tehama,corning,2000,6715
tehama,red bluff,2000,13118
tehama,tehama,2000,431
tehama,unincorporated tehama,2000,35611
trinity,unincorporated trinity,2000,13031
tulare,dinuba,2000,16739
tulare,exeter,2000,9119
tulare,farmersville,2000,8686
tulare,lindsay,2000,10242
tulare,porterville,2000,39398
tulare,tulare,2000,43782
tulare,unincorporated tulare,2000,140724
tulare,visalia,2000,91478
tulare,woodlake,2000,6598
tuolumne,sonora,2000,4408
tuolumne,unincorporated tuolumne,2000,49966
ventura,camarillo,2000,57010
ventura,fillmore,2000,13599
ventura,moorpark,2000,31339
ventura,ojai,2000,7873
ventura,oxnard,2000,169061
ventura,port hueneme,2000,21893
ventura,san buenaventura,2000,100868
ventura,santa paula,2000,28564
ventura,simi valley,2000,110732
ventura,thousand oaks,2000,116535
ventura,unincorporated ventura,2000,92266
yolo,davis,2000,59796
yolo,unincorporated yolo,2000,21356
yolo,west sacramento,2000,31476
yolo,winters,2000,6044
yolo,woodland,2000,48879
yuba,marysville,2000,12290
yuba,unincorporated yuba,2000,45661
yuba,wheatland,2000,2269
alameda,alameda,2001,72529
alameda,albany,2001,16692
alameda,berkeley,2001,103695
alameda,dublin,2001,32437
alameda,emeryville,2001,7186
alameda,fremont,2001,206040
alameda,hayward,2001,141444
alameda,livermore,2001,74422
alameda,newark,2001,42884
alameda,oakland,2001,399262
alameda,piedmont,2001,10973
alameda,pleasanton,2001,65011
alameda,san leandro,2001,80341
alameda,unincorporated alameda,2001,136792
alameda,union city,2001,67477
alpine,unincorporated alpine,2001,1220
amador,amador,2001,199
amador,ione,2001,7243
amador,jackson,2001,4029
amador,plymouth,2001,990
amador,sutter creek,2001,2320
amador,unincorporated amador,2001,20714
butte,biggs,2001,1786
butte,chico,2001,64810
butte,gridley,2001,5531
butte,oroville,2001,13053
butte,paradise,2001,26412
butte,unincorporated butte,2001,92999
calaveras,angels camp,2001,3165
calaveras,unincorporated calaveras,2001,37877
colusa,colusa,2001,5446
colusa,unincorporated colusa,2001,9781
colusa,williams,2001,3747
contra costa,antioch,2001,92942
contra costa,brentwood,2001,26053
contra costa,clayton,2001,10909
contra costa,concord,2001,122874
contra costa,danville,2001,42491
contra costa,el cerrito,2001,23354
contra costa,hercules,2001,19738
contra costa,lafayette,2001,24048
contra costa,martinez,2001,36175
contra costa,moraga,2001,16399
contra costa,oakley,2001,25935
contra costa,orinda,2001,17719
contra costa,pinole,2001,19194
contra costa,pittsburg,2001,57706
contra costa,pleasant hill,2001,33065
contra costa,richmond,2001,100008
contra costa,san pablo,2001,30278
contra costa,san ramon,2001,46320
contra costa,unincorporated contra costa,2001,151637
contra costa,walnut creek,2001,65231
del norte,crescent city,2001,7310
del norte,unincorporated del norte,2001,20124
el dorado,placerville,2001,9934
el dorado,south lake tahoe,2001,23730
el dorado,unincorporated el dorado,2001,126415
fresno,clovis,2001,69992
fresno,coalinga,2001,15833
fresno,firebaugh,2001,5822
fresno,fowler,2001,4073
fresno,fresno,2001,433575
fresno,huron,2001,6287
fresno,kerman,2001,8717
fresno,kingsburg,2001,9689
fresno,mendota,2001,8013
fresno,orange cove,2001,8162
fresno,parlier,2001,11458
fresno,reedley,2001,20785
fresno,san joaquin,2001,3324
fresno,sanger,2001,19094
fresno,selma,2001,19886
fresno,unincorporated fresno,2001,163901
glenn,orland,2001,6317
glenn,unincorporated glenn,2001,14030
glenn,willows,2001,6237
humboldt,arcata,2001,16798
humboldt,blue lake,2001,1148
humboldt,eureka,2001,26169
humboldt,ferndale,2001,1392
humboldt,fortuna,2001,10580
humboldt,rio dell,2001,3170
humboldt,trinidad,2001,317
humboldt,unincorporated humboldt,2001,67437
imperial,brawley,2001,22095
imperial,calexico,2001,27866
imperial,calipatria,2001,7233
imperial,el centro,2001,38166
imperial,holtville,2001,5607
imperial,imperial,2001,7851
imperial,unincorporated imperial,2001,32969
imperial,westmorland,2001,2154
inyo,bishop,2001,3613
inyo,unincorporated inyo,2001,14549
kern,arvin,2001,13315
kern,bakersfield,2001,249594
kern,california city,2001,9110
kern,delano,2001,39800
kern,maricopa,2001,1120
kern,mcfarland,2001,9755
kern,ridgecrest,2001,26176
kern,shafter,2001,12911
kern,taft,2001,8874
kern,tehachapi,2001,11438
kern,unincorporated kern,2001,268527
kern,wasco,2001,21384
kings,avenal,2001,15098
kings,corcoran,2001,20646
kings,hanford,2001,42462
kings,lemoore,2001,20021
kings,unincorporated kings,2001,32873
lake,clearlake,2001,13315
lake,lakeport,2001,4841
lake,unincorporated lake,2001,41104
lassen,susanville,2001,17428
lassen,unincorporated lassen,2001,16335
los angeles,agoura hills,2001,20519
los angeles,alhambra,2001,86153
los angeles,arcadia,2001,53669
los angeles,artesia,2001,16502
los angeles,avalon,2001,3327
los angeles,azusa,2001,44933
los angeles,baldwin park,2001,76576
los angeles,bell,2001,36767
los angeles,bell gardens,2001,44108
los angeles,bellflower,2001,73577
los angeles,beverly hills,2001,34155
los angeles,bradbury,2001,869
los angeles,burbank,2001,100869
los angeles,calabasas,2001,21534
los angeles,carson,2001,91353
los angeles,cerritos,2001,51570
los angeles,claremont,2001,34418
los angeles,commerce,2001,12646
los angeles,compton,2001,94182
los angeles,covina,2001,47184
los angeles,cudahy,2001,24507
los angeles,culver city,2001,39089
los angeles,diamond bar,2001,56508
los angeles,downey,2001,108411
los angeles,duarte,2001,21572
los angeles,el monte,2001,116235
los angeles,el segundo,2001,16200
los angeles,gardena,2001,58373
los angeles,glendale,2001,195735
los angeles,glendora,2001,49847
los angeles,hawaiian gardens,2001,14816
los angeles,hawthorne,2001,84528
los angeles,hermosa beach,2001,18767
los angeles,hidden hills,2001,1904
los angeles,huntington park,2001,61498
los angeles,industry,2001,754
los angeles,inglewood,2001,112900
los angeles,irwindale,2001,1438
los angeles,la canada flintridge,2001,20491
los angeles,la habra heights,2001,5733
los angeles,la mirada,2001,47118
los angeles,la puente,2001,41230
los angeles,la verne,2001,31745
los angeles,lakewood,2001,79868
los angeles,lancaster,2001,121313
los angeles,lawndale,2001,31946
los angeles,lomita,2001,20182
los angeles,long beach,2001,463689
los angeles,los angeles,2001,3714515
los angeles,lynwood,2001,70352
los angeles,malibu,2001,12695
los angeles,manhattan beach,2001,34367
los angeles,maywood,2001,28201
los angeles,monrovia,2001,37071
los angeles,montebello,2001,62513
los angeles,monterey park,2001,60919
los angeles,norwalk,2001,104985
los angeles,palmdale,2001,119599
los angeles,palos verdes estates,2001,13432
los angeles,paramount,2001,55522
los angeles,pasadena,2001,134119
los angeles,pico rivera,2001,63757
los angeles,pomona,2001,150428
los angeles,rancho palos verdes,2001,41571
los angeles,redondo beach,2001,63963
los angeles,rolling hills,2001,1884
los angeles,rolling hills estates,2001,7775
los angeles,rosemead,2001,54145
los angeles,san dimas,2001,35115
los angeles,san fernando,2001,23725
los angeles,san gabriel,2001,40014
los angeles,san marino,2001,13039
los angeles,santa clarita,2001,153479
los angeles,santa fe springs,2001,16445
los angeles,santa monica,2001,85116
los angeles,sierra madre,2001,10662
los angeles,signal hill,2001,9572
los angeles,south el monte,2001,21166
los angeles,south gate,2001,96775
los angeles,south pasadena,2001,24592
los angeles,temple city,2001,33679
los angeles,torrance,2001,139270
los angeles,unincorporated los angeles,2001,998965
los angeles,vernon,2001,93
los angeles,walnut,2001,30053
los angeles,west covina,2001,106676
los angeles,west hollywood,2001,35869
los angeles,westlake village,2001,8406
los angeles,whittier,2001,84248
madera,chowchilla,2001,14395
madera,madera,2001,44565
madera,unincorporated madera,2001,66399
marin,belvedere,2001,2119
marin,corte madera,2001,9085
marin,fairfax,2001,7330
marin,larkspur,2001,12007
marin,mill valley,2001,13628
marin,novato,2001,48014
marin,ross,2001,2336
marin,san anselmo,2001,12338
marin,san rafael,2001,56225
marin,sausalito,2001,7316
marin,tiburon,2001,8700
marin,unincorporated marin,2001,68492
mariposa,unincorporated mariposa,2001,17163
mendocino,fort bragg,2001,6895
mendocino,point arena,2001,476
mendocino,ukiah,2001,15622
mendocino,unincorporated mendocino,2001,58756
mendocino,willits,2001,5076
merced,atwater,2001,23432
merced,dos palos,2001,4400
merced,gustine,2001,4862
merced,livingston,2001,10442
merced,los banos,2001,27321
merced,merced,2001,64484
merced,unincorporated merced,2001,79262
modoc,alturas,2001,2887
modoc,unincorporated modoc,2001,6586
mono,mammoth lakes,2001,7243
mono,unincorporated mono,2001,5791
monterey,carmel-by-the-sea,2001,4087
monterey,del rey oaks,2001,1659
monterey,gonzales,2001,7857
monterey,greenfield,2001,12599
monterey,king city,2001,11403
monterey,marina,2001,19069
monterey,monterey,2001,29246
monterey,pacific grove,2001,15575
monterey,salinas,2001,144249
monterey,sand city,2001,270
monterey,seaside,2001,33357
monterey,soledad,2001,22423
monterey,unincorporated monterey,2001,102775
napa,american canyon,2001,10232
napa,calistoga,2001,5186
napa,napa,2001,73233
napa,st. helena,2001,5963
napa,unincorporated napa,2001,27541
napa,yountville,2001,3241
nevada,grass valley,2001,11782
nevada,nevada city,2001,3006
nevada,truckee,2001,14113
nevada,unincorporated nevada,2001,63792
orange,aliso viejo,2001,0
orange,anaheim,2001,329120
orange,brea,2001,35728
orange,buena park,2001,78291
orange,costa mesa,2001,108901
orange,cypress,2001,46766
orange,dana point,2001,35161
orange,fountain valley,2001,55082
orange,fullerton,2001,127227
orange,garden grove,2001,166450
orange,huntington beach,2001,190860
orange,irvine,2001,148009
orange,la habra,2001,59579
orange,la palma,2001,15454
orange,laguna beach,2001,23757
orange,laguna hills,2001,32046
orange,laguna niguel,2001,62312
orange,laguna woods,2001,17718
orange,lake forest,2001,17718
orange,lake forest,2001,75753
orange,los alamitos,2001,11547
orange,mission viejo,2001,95256
orange,newport beach,2001,71286
orange,orange,2001,130569
orange,placentia,2001,46841
orange,rancho santa margarita,2001,47695
orange,san clemente,2001,52676
orange,san juan capistrano,2001,33940
orange,santa ana,2001,337883
orange,seal beach,2001,24355
orange,stanton,2001,37516
orange,tustin,2001,68189
orange,unincorporated orange,2001,152408
orange,villa park,2001,5984
orange,westminster,2001,88476
orange,yorba linda,2001,59091
placer,auburn,2001,12511
placer,colfax,2001,1569
placer,lincoln,2001,13716
placer,loomis,2001,6271
placer,rocklin,2001,39534
placer,roseville,2001,83230
placer,unincorporated placer,2001,101462
plumas,portola,2001,2213
plumas,unincorporated plumas,2001,18468
riverside,banning,2001,23961
riverside,beaumont,2001,11707
riverside,blythe,2001,20713
riverside,calimesa,2001,7244
riverside,canyon lake,2001,10083
riverside,cathedral city,2001,43853
riverside,coachella,2001,23146
riverside,corona,2001,129543
riverside,desert hot springs,2001,16664
riverside,eastvale,2001,0
riverside,hemet,2001,60626
riverside,indian wells,2001,4123
riverside,indio,2001,49681
riverside,jurupa valley,2001,0
riverside,la quinta,2001,25459
riverside,lake elsinore,2001,29999
riverside,menifee,2001,0
riverside,moreno valley,2001,144312
riverside,murrieta,2001,46464
riverside,norco,2001,24408
riverside,palm desert,2001,41685
riverside,palm springs,2001,43025
riverside,perris,2001,37785
riverside,rancho mirage,2001,13798
riverside,riverside,2001,261464
riverside,san jacinto,2001,25094
riverside,temecula,2001,61230
riverside,unincorporated riverside,2001,433641
riverside,wildomar,2001,0
sacramento,citrus heights,2001,85956
sacramento,elk grove,2001,76298
sacramento,folsom,2001,56759
sacramento,galt,2001,20047
sacramento,isleton,2001,835
sacramento,rancho cordova,2001,0
sacramento,sacramento,2001,412918
sacramento,unincorporated sacramento,2001,595259
san benito,hollister,2001,34908
san benito,san juan bautista,2001,1566
san benito,unincorporated san benito,2001,17691
san bernardino,adelanto,2001,18512
san bernardino,apple valley,2001,55269
san bernardino,barstow,2001,21061
san bernardino,big bear lake,2001,5468
san bernardino,chino,2001,67132
san bernardino,chino hills,2001,68124
san bernardino,colton,2001,48114
san bernardino,fontana,2001,133270
san bernardino,grand terrace,2001,11656
san bernardino,hesperia,2001,63572
san bernardino,highland,2001,44949
san bernardino,loma linda,2001,19756
san bernardino,montclair,2001,33316
san bernardino,needles,2001,4828
san bernardino,ontario,2001,158428
san bernardino,rancho cucamonga,2001,131876
san bernardino,redlands,2001,64308
san bernardino,rialto,2001,92828
san bernardino,san bernardino,2001,187778
san bernardino,twentynine palms,2001,29653
san bernardino,unincorporated san bernardino,2001,286712
san bernardino,upland,2001,69058
san bernardino,victorville,2001,66904
san bernardino,yucaipa,2001,41821
san bernardino,yucca valley,2001,17023
san diego,carlsbad,2001,83060
san diego,chula vista,2001,181783
san diego,coronado,2001,24926
san diego,del mar,2001,4411
san diego,el cajon,2001,96054
san diego,encinitas,2001,58602
san diego,escondido,2001,135260
san diego,imperial beach,2001,27146
san diego,la mesa,2001,55224
san diego,lemon grove,2001,25136
san diego,national city,2001,54429
san diego,oceanside,2001,162907
san diego,poway,2001,48607
san diego,san diego,2001,1228432
san diego,san marcos,2001,57594
san diego,santee,2001,53138
san diego,solana beach,2001,13124
san diego,unincorporated san diego,2001,448532
san diego,vista,2001,90873
san francisco,san francisco,2001,780614
san joaquin,escalon,2001,6134
san joaquin,lathrop,2001,10802
san joaquin,lodi,2001,58122
san joaquin,manteca,2001,51396
san joaquin,ripon,2001,10564
san joaquin,stockton,2001,248520
san joaquin,tracy,2001,61048
san joaquin,unincorporated san joaquin,2001,131535
san luis obispo,arroyo grande,2001,16007
san luis obispo,atascadero,2001,26669
san luis obispo,el paso de robles,2001,24978
san luis obispo,grover city,2001,13123
san luis obispo,morro bay,2001,10384
san luis obispo,pismo beach,2001,8497
san luis obispo,san luis obispo,2001,44293
san luis obispo,unincorporated san luis obispo,2001,105736
san mateo,atherton,2001,7147
san mateo,belmont,2001,25106
san mateo,brisbane,2001,3630
san mateo,burlingame,2001,28215
san mateo,colma,2001,1173
san mateo,daly city,2001,103237
san mateo,east palo alto,2001,30047
san mateo,foster city,2001,28802
san mateo,half moon bay,2001,11779
san mateo,hillsborough,2001,10809
san mateo,menlo park,2001,30848
san mateo,millbrae,2001,20696
san mateo,pacifica,2001,38309
san mateo,portola valley,2001,4436
san mateo,redwood city,2001,75361
san mateo,san bruno,2001,39948
san mateo,san carlos,2001,27685
san mateo,san mateo,2001,92559
san mateo,south san francisco,2001,60528
san mateo,unincorporated san mateo,2001,62319
san mateo,woodside,2001,5331
santa barbara,buellton,2001,3909
santa barbara,carpinteria,2001,14217
santa barbara,goleta,2001,0
santa barbara,guadalupe,2001,5916
santa barbara,lompoc,2001,41365
santa barbara,santa barbara,2001,89731
santa barbara,santa maria,2001,78903
santa barbara,solvang,2001,5358
santa barbara,unincorporated santa barbara,2001,162268
santa clara,campbell,2001,38067
santa clara,cupertino,2001,50941
santa clara,gilroy,2001,42436
santa clara,los altos,2001,27802
santa clara,los altos hills,2001,7972
santa clara,los gatos,2001,28664
santa clara,milpitas,2001,62499
santa clara,monte sereno,2001,3465
santa clara,morgan hill,2001,33914
santa clara,mountain view,2001,71087
santa clara,palo alto,2001,60069
santa clara,san jose,2001,897898
santa clara,santa clara,2001,102981
santa clara,saratoga,2001,29714
santa clara,sunnyvale,2001,132198
santa clara,unincorporated santa clara,2001,100659
santa cruz,capitola,2001,10055
santa cruz,santa cruz,2001,54389
santa cruz,scotts valley,2001,11406
santa cruz,unincorporated santa cruz,2001,133333
santa cruz,watsonville,2001,46848
shasta,anderson,2001,9148
shasta,redding,2001,82619
shasta,shasta lake,2001,9260
shasta,unincorporated shasta,2001,64563
sierra,loyalton,2001,867
sierra,unincorporated sierra,2001,2736
siskiyou,dorris,2001,891
siskiyou,dunsmuir,2001,1907
siskiyou,etna,2001,780
siskiyou,fort jones,2001,675
siskiyou,montague,2001,1450
siskiyou,mt. shasta,2001,3640
siskiyou,tulelake,2001,1023
siskiyou,unincorporated siskiyou,2001,23684
siskiyou,weed,2001,2970
siskiyou,yreka,2001,7311
solano,benicia,2001,27032
solano,dixon,2001,16242
solano,fairfield,2001,97643
solano,rio vista,2001,4697
solano,suisun city,2001,26420
solano,unincorporated solano,2001,19398
solano,vacaville,2001,90262
solano,vallejo,2001,117782
sonoma,cloverdale,2001,7073
sonoma,cotati,2001,6469
sonoma,healdsburg,2001,11316
sonoma,petaluma,2001,55340
