year,county_name,state_name,estab
2021,Autauga,Alabama,924
2021,Baldwin,Alabama,5992
2021,Barbour,Alabama,423
2021,Bibb,Alabama,298
2021,Blount,Alabama,726
2021,Bullock,Alabama,114
2021,Butler,Alabama,430
2021,Calhoun,Alabama,2222
2021,Chambers,Alabama,599
2021,Cherokee,Alabama,369
2021,Chilton,Alabama,775
2021,Choctaw,Alabama,244
2021,Clarke,Alabama,594
2021,Clay,Alabama,190
2021,Cleburne,Alabama,178
2021,Coffee,Alabama,991
2021,Colbert,Alabama,1244
2021,Conecuh,Alabama,206
2021,Coosa,Alabama,95
2021,Covington,Alabama,832
2021,Crenshaw,Alabama,229
2021,Cullman,Alabama,1786
2021,Dale,Alabama,715
2021,Dallas,Alabama,675
2021,DeKalb,Alabama,1154
2021,Elmore,Alabama,1255
2021,Escambia,Alabama,755
2021,Etowah,Alabama,1925
2021,Fayette,Alabama,265
2021,Franklin,Alabama,529
2021,Geneva,Alabama,429
2021,Greene,Alabama,95
2021,Hale,Alabama,188
2021,Henry,Alabama,299
2021,Houston,Alabama,2776
2021,Jackson,Alabama,837
2021,Jefferson,Alabama,16851
2021,Lamar,Alabama,242
2021,Lauderdale,Alabama,1959
2021,Lawrence,Alabama,403
2021,Lee,Alabama,3124
2021,Limestone,Alabama,1535
2021,Lowndes,Alabama,112
2021,Macon,Alabama,200
2021,Madison,Alabama,8881
2021,Marengo,Alabama,440
2021,Marion,Alabama,548
2021,Marshall,Alabama,1880
2021,Mobile,Alabama,9283
2021,Monroe,Alabama,397
2021,Montgomery,Alabama,5523
2021,Morgan,Alabama,2637
2021,Perry,Alabama,106
2021,Pickens,Alabama,246
2021,Pike,Alabama,647
2021,Randolph,Alabama,348
2021,Russell,Alabama,831
2021,St. Clair,Alabama,1416
2021,Shelby,Alabama,5447
2021,Sumter,Alabama,193
2021,Talladega,Alabama,1244
2021,Tallapoosa,Alabama,789
2021,Tuscaloosa,Alabama,4166
2021,Walker,Alabama,1247
2021,Washington,Alabama,209
2021,Wilcox,Alabama,180
2021,Winston,Alabama,411
2021,Aleutians East Borough,Alaska,58
2021,Aleutians West Census Area,Alaska,115
2021,Anchorage Municipality,Alaska,8769
2021,Bethel Census Area,Alaska,213
2021,Bristol Bay Borough,Alaska,105
2021,Denali Borough,Alaska,105
2021,Dillingham Census Area,Alaska,108
2021,Fairbanks North Star Borough,Alaska,2542
2021,Haines Borough,Alaska,135
2021,Hoonah-Angoon Census Area,Alaska,83
2021,Juneau City and Borough,Alaska,1109
2021,Kenai Peninsula Borough,Alaska,2287
2021,Ketchikan Gateway Borough,Alaska,576
2021,Kodiak Island Borough,Alaska,457
2021,Kusilvak Census Area,Alaska,69
2021,Lake and Peninsula Borough,Alaska,53
2021,Matanuska-Susitna Borough,Alaska,2609
2021,Nome Census Area,Alaska,174
2021,North Slope Borough,Alaska,146
2021,Northwest Arctic Borough,Alaska,68
2021,Petersburg Borough,Alaska,163
2021,Prince of Wales-Hyder Census Area,Alaska,172
2021,Sitka City and Borough,Alaska,385
2021,Skagway Municipality,Alaska,98
2021,Southeast Fairbanks Census Area,Alaska,165
2021,Valdez-Cordova Census Area,Alaska,491
2021,Wrangell City and Borough,Alaska,98
2021,Yakutat City and Borough,Alaska,30
2021,Yukon-Koyukuk Census Area,Alaska,95
2021,Apache,Arizona,445
2021,Cochise,Arizona,2112
2021,Coconino,Arizona,3836
2021,Gila,Arizona,1039
2021,Graham,Arizona,542
2021,Greenlee,Arizona,84
2021,La Paz,Arizona,329
2021,Maricopa,Arizona,104022
2021,Mohave,Arizona,4108
2021,Navajo,Arizona,1791
2021,Pima,Arizona,20694
2021,Pinal,Arizona,4232
2021,Santa Cruz,Arizona,1089
2021,Yavapai,Arizona,6292
2021,Yuma,Arizona,3244
2021,Arkansas,Arkansas,494
2021,Ashley,Arkansas,344
2021,Baxter,Arkansas,1088
2021,Benton,Arkansas,7298
2021,Boone,Arkansas,857
2021,Bradley,Arkansas,246
2021,Calhoun,Arkansas,56
2021,Carroll,Arkansas,709
2021,Chicot,Arkansas,191
2021,Clark,Arkansas,531
2021,Clay,Arkansas,281
2021,Cleburne,Arkansas,596
2021,Cleveland,Arkansas,74
2021,Columbia,Arkansas,533
2021,Conway,Arkansas,406
2021,Craighead,Arkansas,2651
2021,Crawford,Arkansas,1056
2021,Crittenden,Arkansas,834
2021,Cross,Arkansas,365
2021,Dallas,Arkansas,171
2021,Desha,Arkansas,284
2021,Drew,Arkansas,412
2021,Faulkner,Arkansas,2855
2021,Franklin,Arkansas,298
2021,Fulton,Arkansas,165
2021,Garland,Arkansas,2858
2021,Grant,Arkansas,291
2021,Greene,Arkansas,794
2021,Hempstead,Arkansas,375
2021,Hot Spring,Arkansas,504
2021,Howard,Arkansas,264
2021,Independence,Arkansas,797
2021,Izard,Arkansas,212
2021,Jackson,Arkansas,307
2021,Jefferson,Arkansas,1229
2021,Johnson,Arkansas,381
2021,Lafayette,Arkansas,104
2021,Lawrence,Arkansas,279
2021,Lee,Arkansas,112
2021,Lincoln,Arkansas,153
2021,Little River,Arkansas,168
2021,Logan,Arkansas,360
2021,Lonoke,Arkansas,1109
2021,Madison,Arkansas,227
2021,Marion,Arkansas,239
2021,Miller,Arkansas,719
2021,Mississippi,Arkansas,752
2021,Monroe,Arkansas,183
2021,Montgomery,Arkansas,133
2021,Nevada,Arkansas,120
2021,Newton,Arkansas,87
2021,Ouachita,Arkansas,479
2021,Perry,Arkansas,121
2021,Phillips,Arkansas,339
2021,Pike,Arkansas,219
2021,Poinsett,Arkansas,327
2021,Polk,Arkansas,418
2021,Pope,Arkansas,1549
2021,Prairie,Arkansas,139
2021,Pulaski,Arkansas,12300
2021,Randolph,Arkansas,318
2021,St. Francis,Arkansas,438
2021,Saline,Arkansas,2204
2021,Scott,Arkansas,137
2021,Searcy,Arkansas,119
2021,Sebastian,Arkansas,3322
2021,Sevier,Arkansas,254
2021,Sharp,Arkansas,312
2021,Stone,Arkansas,241
2021,Union,Arkansas,1036
2021,Van Buren,Arkansas,308
2021,Washington,Arkansas,5919
2021,White,Arkansas,1602
2021,Woodruff,Arkansas,128
2021,Yell,Arkansas,313
2021,Alameda,California,41470
2021,Alpine,California,47
2021,Amador,California,818
2021,Butte,California,4615
2021,Calaveras,California,948
2021,Colusa,California,394
2021,Contra Costa,California,25202
2021,Del Norte,California,410
2021,El Dorado,California,4824
2021,Fresno,California,18199
2021,Glenn,California,487
2021,Humboldt,California,3181
2021,Imperial,California,2584
2021,Inyo,California,491
2021,Kern,California,13731
2021,Kings,California,1725
2021,Lake,California,1092
2021,Lassen,California,397
2021,Los Angeles,California,297305
2021,Madera,California,2162
2021,Marin,California,10004
2021,Mariposa,California,320
2021,Mendocino,California,2437
2021,Merced,California,3340
2021,Modoc,California,157
2021,Mono,California,662
2021,Monterey,California,8951
2021,Napa,California,4404
2021,Nevada,California,3230
2021,Orange,California,103811
2021,Placer,California,11689
2021,Plumas,California,615
2021,Riverside,California,43307
2021,Sacramento,California,32196
2021,San Benito,California,1047
2021,San Bernardino,California,39817
2021,San Diego,California,90254
2021,San Francisco,California,34098
2021,San Joaquin,California,12703
2021,San Luis Obispo,California,8727
2021,San Mateo,California,21407
2021,Santa Barbara,California,12119
2021,Santa Clara,California,48749
2021,Santa Cruz,California,7078
2021,Shasta,California,4516
2021,Sierra,California,77
2021,Siskiyou,California,1053
2021,Solano,California,7428
2021,Sonoma,California,14399
2021,Stanislaus,California,9611
2021,Sutter,California,2045
2021,Tehama,California,1009
2021,Trinity,California,255
2021,Tulare,California,6762
2021,Tuolumne,California,1248
2021,Ventura,California,22158
2021,Yolo,California,4372
2021,Yuba,California,835
2021,Adams,Colorado,10886
2021,Alamosa,Colorado,498
2021,Arapahoe,Colorado,19798
2021,Archuleta,Colorado,548
2021,Baca,Colorado,82
2021,Bent,Colorado,50
2021,Boulder,Colorado,13150
2021,Broomfield,Colorado,2294
2021,Chaffee,Colorado,1069
2021,Cheyenne,Colorado,66
2021,Clear Creek,Colorado,329
2021,Conejos,Colorado,120
2021,Costilla,Colorado,49
2021,Crowley,Colorado,45
2021,Custer,Colorado,153
2021,Delta,Colorado,857
2021,Denver,Colorado,27285
2021,Dolores,Colorado,63
2021,Douglas,Colorado,10209
2021,Eagle,Colorado,3651
2021,Elbert,Colorado,658
2021,El Paso,Colorado,18618
2021,Fremont,Colorado,928
2021,Garfield,Colorado,2615
2021,Gilpin,Colorado,133
2021,Grand,Colorado,917
2021,Gunnison,Colorado,1178
2021,Hinsdale,Colorado,73
2021,Huerfano,Colorado,159
2021,Jackson,Colorado,65
2021,Jefferson,Colorado,17948
2021,Kiowa,Colorado,37
2021,Kit Carson,Colorado,268
2021,Lake,Colorado,242
2021,La Plata,Colorado,2458
2021,Larimer,Colorado,11597
2021,Las Animas,Colorado,357
2021,Lincoln,Colorado,149
2021,Logan,Colorado,566
2021,Mesa,Colorado,4644
2021,Mineral,Colorado,69
2021,Moffat,Colorado,402
2021,Montezuma,Colorado,771
2021,Montrose,Colorado,1418
2021,Morgan,Colorado,721
2021,Otero,Colorado,405
2021,Ouray,Colorado,323
2021,Park,Colorado,516
2021,Phillips,Colorado,133
2021,Pitkin,Colorado,1701
2021,Prowers,Colorado,329
2021,Pueblo,Colorado,3257
2021,Rio Blanco,Colorado,201
2021,Rio Grande,Colorado,367
2021,Routt,Colorado,1854
2021,Saguache,Colorado,138
2021,San Juan,Colorado,77
2021,San Miguel,Colorado,696
2021,Sedgwick,Colorado,66
2021,Summit,Colorado,2320
2021,Teller,Colorado,821
2021,Washington,Colorado,114
2021,Weld,Colorado,7001
2021,Yuma,Colorado,358
2021,Fairfield,Connecticut,26915
2021,Hartford,Connecticut,22541
2021,Litchfield,Connecticut,4681
2021,Middlesex,Connecticut,4208
2021,New Haven,Connecticut,19249
2021,New London,Connecticut,5751
2021,Tolland,Connecticut,2334
2021,Windham,Connecticut,2126
2021,Kent,Delaware,4485
2021,New Castle,Delaware,17451
2021,Sussex,Delaware,6196
2021,District of Columbia,District of Columbia,24089
2021,Alachua,Florida,6519
2021,Baker,Florida,423
2021,Bay,Florida,4994
2021,Bradford,Florida,440
2021,Brevard,Florida,15040
2021,Broward,Florida,67130
2021,Calhoun,Florida,187
2021,Charlotte,Florida,4310
2021,Citrus,Florida,2900
2021,Clay,Florida,4267
2021,Collier,Florida,13545
2021,Columbia,Florida,1454
2021,DeSoto,Florida,522
2021,Dixie,Florida,200
2021,Duval,Florida,27467
2021,Escambia,Florida,7410
2021,Flagler,Florida,2485
2021,Franklin,Florida,309
2021,Gadsden,Florida,709
2021,Gilchrist,Florida,265
2021,Glades,Florida,118
2021,Gulf,Florida,344
2021,Hamilton,Florida,169
2021,Hardee,Florida,412
2021,Hendry,Florida,682
2021,Hernando,Florida,3660
2021,Highlands,Florida,2044
2021,Hillsborough,Florida,41388
2021,Holmes,Florida,284
2021,Indian River,Florida,4632
2021,Jackson,Florida,827
2021,Jefferson,Florida,282
2021,Lafayette,Florida,103
2021,Lake,Florida,8338
2021,Lee,Florida,21202
2021,Leon,Florida,7938
2021,Levy,Florida,810
2021,Liberty,Florida,93
2021,Madison,Florida,314
2021,Manatee,Florida,10386
2021,Marion,Florida,7810
2021,Martin,Florida,6045
2021,Miami-Dade,Florida,94579
2021,Monroe,Florida,4010
2021,Nassau,Florida,2072
2021,Okaloosa,Florida,5796
2021,Okeechobee,Florida,870
2021,Orange,Florida,43195
2021,Osceola,Florida,7722
2021,Palm Beach,Florida,53746
2021,Pasco,Florida,11121
2021,Pinellas,Florida,31001
2021,Polk,Florida,13164
2021,Putnam,Florida,1279
2021,St. Johns,Florida,7699
2021,St. Lucie,Florida,6758
2021,Santa Rosa,Florida,3214
2021,Sarasota,Florida,15198
2021,Seminole,Florida,14695
2021,Sumter,Florida,1850
2021,Suwannee,Florida,675
2021,Taylor,Florida,404
2021,Union,Florida,134
2021,Volusia,Florida,13872
2021,Wakulla,Florida,479
2021,Walton,Florida,2967
2021,Washington,Florida,428
2021,Appling,Georgia,397
2021,Atkinson,Georgia,88
2021,Bacon,Georgia,231
2021,Baker,Georgia,29
2021,Baldwin,Georgia,848
2021,Banks,Georgia,306
2021,Barrow,Georgia,1435
2021,Bartow,Georgia,2282
2021,Ben Hill,Georgia,287
2021,Berrien,Georgia,256
2021,Bibb,Georgia,4166
2021,Bleckley,Georgia,161
2021,Brantley,Georgia,216
2021,Brooks,Georgia,216
2021,Bryan,Georgia,768
2021,Bulloch,Georgia,1569
2021,Burke,Georgia,358
2021,Butts,Georgia,410
2021,Calhoun,Georgia,71
2021,Camden,Georgia,881
2021,Candler,Georgia,224
2021,Carroll,Georgia,2279
2021,Catoosa,Georgia,983
2021,Charlton,Georgia,151
2021,Chatham,Georgia,8423
2021,Chattahoochee,Georgia,101
2021,Chattooga,Georgia,315
2021,Cherokee,Georgia,6108
2021,Clarke,Georgia,3162
2021,Clay,Georgia,39
2021,Clayton,Georgia,4242
2021,Clinch,Georgia,128
2021,Cobb,Georgia,22038
2021,Coffee,Georgia,837
2021,Colquitt,Georgia,911
2021,Columbia,Georgia,2710
2021,Cook,Georgia,312
2021,Coweta,Georgia,2928
2021,Crawford,Georgia,119
2021,Crisp,Georgia,492
2021,Dade,Georgia,226
2021,Dawson,Georgia,808
2021,Decatur,Georgia,611
2021,DeKalb,Georgia,18496
2021,Dodge,Georgia,307
2021,Dooly,Georgia,151
2021,Dougherty,Georgia,2254
2021,Douglas,Georgia,2881
2021,Early,Georgia,206
2021,Echols,Georgia,30
2021,Effingham,Georgia,859
2021,Elbert,Georgia,434
2021,Emanuel,Georgia,369
2021,Evans,Georgia,222
2021,Fannin,Georgia,690
2021,Fayette,Georgia,3855
2021,Floyd,Georgia,2073
2021,Forsyth,Georgia,7341
2021,Franklin,Georgia,478
2021,Fulton,Georgia,40620
2021,Gilmer,Georgia,626
2021,Glascock,Georgia,28
2021,Glynn,Georgia,2643
2021,Gordon,Georgia,1039
2021,Grady,Georgia,445
2021,Greene,Georgia,480
2021,Gwinnett,Georgia,26819
2021,Habersham,Georgia,913
2021,Hall,Georgia,4846
2021,Hancock,Georgia,71
2021,Haralson,Georgia,504
2021,Harris,Georgia,454
2021,Hart,Georgia,442
2021,Heard,Georgia,112
2021,Henry,Georgia,4489
2021,Houston,Georgia,2705
2021,Irwin,Georgia,109
2021,Jackson,Georgia,1507
2021,Jasper,Georgia,202
2021,Jeff Davis,Georgia,247
2021,Jefferson,Georgia,305
2021,Jenkins,Georgia,101
2021,Johnson,Georgia,122
2021,Jones,Georgia,353
2021,Lamar,Georgia,279
2021,Lanier,Georgia,99
2021,Laurens,Georgia,1076
2021,Lee,Georgia,434
2021,Liberty,Georgia,891
2021,Lincoln,Georgia,159
2021,Long,Georgia,103
2021,Lowndes,Georgia,2828
2021,Lumpkin,Georgia,549
2021,McDuffie,Georgia,424
2021,McIntosh,Georgia,182
2021,Macon,Georgia,168
2021,Madison,Georgia,393
2021,Marion,Georgia,91
2021,Meriwether,Georgia,319
2021,Miller,Georgia,132
2021,Mitchell,Georgia,357
2021,Monroe,Georgia,570
2021,Montgomery,Georgia,98
2021,Morgan,Georgia,535
2021,Murray,Georgia,404
2021,Muscogee,Georgia,4457
2021,Newton,Georgia,1600
2021,Oconee,Georgia,1334
2021,Oglethorpe,Georgia,186
2021,Paulding,Georgia,2338
2021,Peach,Georgia,496
2021,Pickens,Georgia,753
2021,Pierce,Georgia,345
2021,Pike,Georgia,300
2021,Polk,Georgia,618
2021,Pulaski,Georgia,173
2021,Putnam,Georgia,489
2021,Quitman,Georgia,34
2021,Rabun,Georgia,513
2021,Randolph,Georgia,128
2021,Richmond,Georgia,4279
2021,Rockdale,Georgia,2276
2021,Schley,Georgia,64
2021,Screven,Georgia,228
2021,Seminole,Georgia,171
2021,Spalding,Georgia,1221
2021,Stephens,Georgia,545
2021,Stewart,Georgia,58
2021,Sumter,Georgia,610
2021,Talbot,Georgia,66
2021,Taliaferro,Georgia,17
2021,Tattnall,Georgia,309
2021,Taylor,Georgia,125
2021,Telfair,Georgia,178
2021,Terrell,Georgia,171
2021,Thomas,Georgia,1147
2021,Tift,Georgia,1078
2021,Toombs,Georgia,689
2021,Towns,Georgia,301
2021,Treutlen,Georgia,78
2021,Troup,Georgia,1676
2021,Turner,Georgia,154
2021,Twiggs,Georgia,77
2021,Union,Georgia,632
2021,Upson,Georgia,447
2021,Walker,Georgia,718
2021,Walton,Georgia,1888
2021,Ware,Georgia,885
2021,Warren,Georgia,78
2021,Washington,Georgia,344
2021,Wayne,Georgia,597
2021,Webster,Georgia,31
2021,Wheeler,Georgia,50
2021,White,Georgia,672
2021,Whitfield,Georgia,2244
2021,Wilcox,Georgia,89
2021,Wilkes,Georgia,183
2021,Wilkinson,Georgia,141
2021,Worth,Georgia,265
2021,Hawaii,Hawaii,4251
2021,Honolulu,Hawaii,20973
2021,Kauai,Hawaii,2149
2021,Maui,Hawaii,4818
2021,Ada,Idaho,16272
2021,Adams,Idaho,117
2021,Bannock,Idaho,2266
2021,Bear Lake,Idaho,142
2021,Benewah,Idaho,268
2021,Bingham,Idaho,957
2021,Blaine,Idaho,1657
2021,Boise,Idaho,190
2021,Bonner,Idaho,1786
2021,Bonneville,Idaho,3916
2021,Boundary,Idaho,425
2021,Butte,Idaho,52
2021,Camas,Idaho,34
2021,Canyon,Idaho,5355
2021,Caribou,Idaho,186
2021,Cassia,Idaho,741
2021,Clark,Idaho,15
2021,Clearwater,Idaho,230
2021,Custer,Idaho,192
2021,Elmore,Idaho,454
2021,Franklin,Idaho,359
2021,Fremont,Idaho,365
2021,Gem,Idaho,472
2021,Gooding,Idaho,374
2021,Idaho,Idaho,526
2021,Jefferson,Idaho,636
2021,Jerome,Idaho,603
2021,Kootenai,Idaho,5761
2021,Latah,Idaho,1014
2021,Lemhi,Idaho,312
2021,Lewis,Idaho,110
2021,Lincoln,Idaho,98
2021,Madison,Idaho,1009
2021,Minidoka,Idaho,473
2021,Nez Perce,Idaho,1168
2021,Oneida,Idaho,100
2021,Owyhee,Idaho,227
2021,Payette,Idaho,596
2021,Power,Idaho,184
2021,Shoshone,Idaho,348
2021,Teton,Idaho,588
2021,Twin Falls,Idaho,2890
2021,Valley,Idaho,710
2021,Washington,Idaho,222
2021,Adams,Illinois,1763
2021,Alexander,Illinois,80
2021,Bond,Illinois,301
2021,Boone,Illinois,855
2021,Brown,Illinois,116
2021,Bureau,Illinois,697
2021,Calhoun,Illinois,73
2021,Carroll,Illinois,365
2021,Cass,Illinois,232
2021,Champaign,Illinois,4249
2021,Christian,Illinois,714
2021,Clark,Illinois,328
2021,Clay,Illinois,328
2021,Clinton,Illinois,890
2021,Coles,Illinois,1110
2021,Cook,Illinois,134715
2021,Crawford,Illinois,412
2021,Cumberland,Illinois,182
2021,DeKalb,Illinois,1961
2021,De Witt,Illinois,352
2021,Douglas,Illinois,570
2021,DuPage,Illinois,34061
2021,Edgar,Illinois,332
2021,Edwards,Illinois,135
2021,Effingham,Illinois,1251
2021,Fayette,Illinois,476
2021,Ford,Illinois,336
2021,Franklin,Illinois,684
2021,Fulton,Illinois,600
2021,Gallatin,Illinois,83
2021,Greene,Illinois,207
2021,Grundy,Illinois,1188
2021,Hamilton,Illinois,180
2021,Hancock,Illinois,377
2021,Hardin,Illinois,58
2021,Henderson,Illinois,107
2021,Henry,Illinois,1025
2021,Iroquois,Illinois,627
2021,Jackson,Illinois,1220
2021,Jasper,Illinois,216
2021,Jefferson,Illinois,895
2021,Jersey,Illinois,403
2021,Jo Daviess,Illinois,663
2021,Johnson,Illinois,168
2021,Kane,Illinois,13181
2021,Kankakee,Illinois,2270
2021,Kendall,Illinois,2419
2021,Knox,Illinois,975
2021,Lake,Illinois,19831
2021,LaSalle,Illinois,2537
2021,Lawrence,Illinois,234
2021,Lee,Illinois,712
2021,Livingston,Illinois,842
2021,Logan,Illinois,542
2021,McDonough,Illinois,615
2021,McHenry,Illinois,8039
2021,McLean,Illinois,3411
2021,Macon,Illinois,2324
2021,Macoupin,Illinois,827
2021,Madison,Illinois,5549
2021,Marion,Illinois,841
2021,Marshall,Illinois,237
2021,Mason,Illinois,256
2021,Massac,Illinois,220
2021,Menard,Illinois,200
2021,Mercer,Illinois,263
2021,Monroe,Illinois,818
2021,Montgomery,Illinois,673
2021,Morgan,Illinois,777
2021,Moultrie,Illinois,327
2021,Ogle,Illinois,1020
2021,Peoria,Illinois,4248
2021,Perry,Illinois,371
2021,Piatt,Illinois,324
2021,Pike,Illinois,347
2021,Pope,Illinois,47
2021,Pulaski,Illinois,84
2021,Putnam,Illinois,123
2021,Randolph,Illinois,632
2021,Richland,Illinois,436
2021,Rock Island,Illinois,3062
2021,St. Clair,Illinois,5077
2021,Saline,Illinois,525
2021,Sangamon,Illinois,4826
2021,Schuyler,Illinois,153
2021,Scott,Illinois,79
2021,Shelby,Illinois,412
2021,Stark,Illinois,114
2021,Stephenson,Illinois,1017
2021,Tazewell,Illinois,2739
2021,Union,Illinois,350
2021,Vermilion,Illinois,1337
2021,Wabash,Illinois,242
2021,Warren,Illinois,355
2021,Washington,Illinois,368
2021,Wayne,Illinois,362
2021,White,Illinois,339
2021,Whiteside,Illinois,1140
2021,Will,Illinois,16469
2021,Williamson,Illinois,1559
2021,Winnebago,Illinois,6251
2021,Woodford,Illinois,763
2021,Adams,Indiana,747
2021,Allen,Indiana,9432
2021,Bartholomew,Indiana,1889
2021,Benton,Indiana,176
2021,Blackford,Indiana,232
2021,Boone,Indiana,1733
2021,Brown,Indiana,348
2021,Carroll,Indiana,388
2021,Cass,Indiana,651
2021,Clark,Indiana,2580
2021,Clay,Indiana,479
2021,Clinton,Indiana,601
2021,Crawford,Indiana,131
2021,Daviess,Indiana,927
2021,Dearborn,Indiana,939
2021,Decatur,Indiana,641
2021,DeKalb,Indiana,1003
2021,Delaware,Indiana,2321
2021,Dubois,Indiana,1295
2021,Elkhart,Indiana,5057
2021,Fayette,Indiana,404
2021,Floyd,Indiana,1877
2021,Fountain,Indiana,321
2021,Franklin,Indiana,438
2021,Fulton,Indiana,446
2021,Gibson,Indiana,701
2021,Grant,Indiana,1232
2021,Greene,Indiana,545
2021,Hamilton,Indiana,9847
2021,Hancock,Indiana,1490
2021,Harrison,Indiana,666
2021,Hendricks,Indiana,3651
2021,Henry,Indiana,846
2021,Howard,Indiana,1759
2021,Huntington,Indiana,868
2021,Jackson,Indiana,988
2021,Jasper,Indiana,743
2021,Jay,Indiana,402
2021,Jefferson,Indiana,672
2021,Jennings,Indiana,429
2021,Johnson,Indiana,3456
2021,Knox,Indiana,841
2021,Kosciusko,Indiana,1988
2021,LaGrange,Indiana,937
2021,Lake,Indiana,10280
2021,LaPorte,Indiana,2232
2021,Lawrence,Indiana,884
2021,Madison,Indiana,2286
2021,Marion,Indiana,23865
2021,Marshall,Indiana,1092
2021,Martin,Indiana,210
2021,Miami,Indiana,572
2021,Monroe,Indiana,3039
2021,Montgomery,Indiana,847
2021,Morgan,Indiana,1210
2021,Newton,Indiana,241
2021,Noble,Indiana,891
2021,Ohio,Indiana,84
2021,Orange,Indiana,389
2021,Owen,Indiana,312
2021,Parke,Indiana,270
2021,Perry,Indiana,340
2021,Pike,Indiana,196
2021,Porter,Indiana,3639
2021,Posey,Indiana,500
2021,Pulaski,Indiana,311
2021,Putnam,Indiana,726
2021,Randolph,Indiana,479
2021,Ripley,Indiana,646
2021,Rush,Indiana,385
2021,St. Joseph,Indiana,5917
2021,Scott,Indiana,396
2021,Shelby,Indiana,931
2021,Spencer,Indiana,419
2021,Starke,Indiana,301
2021,Steuben,Indiana,964
2021,Sullivan,Indiana,315
2021,Switzerland,Indiana,125
2021,Tippecanoe,Indiana,3664
2021,Tipton,Indiana,316
2021,Union,Indiana,118
2021,Vanderburgh,Indiana,5064
2021,Vermillion,Indiana,250
2021,Vigo,Indiana,2377
2021,Wabash,Indiana,731
2021,Warren,Indiana,133
2021,Warrick,Indiana,1230
2021,Washington,Indiana,443
2021,Wayne,Indiana,1426
2021,Wells,Indiana,642
2021,White,Indiana,578
2021,Whitley,Indiana,684
2021,Adair,Iowa,206
2021,Adams,Iowa,109
2021,Allamakee,Iowa,379
2021,Appanoose,Iowa,294
2021,Audubon,Iowa,181
2021,Benton,Iowa,529
2021,Black Hawk,Iowa,3155
2021,Boone,Iowa,590
2021,Bremer,Iowa,566
2021,Buchanan,Iowa,479
2021,Buena Vista,Iowa,516
2021,Butler,Iowa,337
2021,Calhoun,Iowa,282
2021,Carroll,Iowa,840
2021,Cass,Iowa,451
2021,Cedar,Iowa,461
2021,Cerro Gordo,Iowa,1357
2021,Cherokee,Iowa,339
2021,Chickasaw,Iowa,379
2021,Clarke,Iowa,181
2021,Clay,Iowa,570
2021,Clayton,Iowa,495
2021,Clinton,Iowa,1126
2021,Crawford,Iowa,411
2021,Dallas,Iowa,2274
2021,Davis,Iowa,171
2021,Decatur,Iowa,139
2021,Delaware,Iowa,520
2021,Des Moines,Iowa,1089
2021,Dickinson,Iowa,791
2021,Dubuque,Iowa,2762
2021,Emmet,Iowa,277
2021,Fayette,Iowa,521
2021,Floyd,Iowa,370
2021,Franklin,Iowa,288
2021,Fremont,Iowa,192
2021,Greene,Iowa,251
2021,Grundy,Iowa,290
2021,Guthrie,Iowa,306
2021,Hamilton,Iowa,363
2021,Hancock,Iowa,316
2021,Hardin,Iowa,513
2021,Harrison,Iowa,361
2021,Henry,Iowa,464
2021,Howard,Iowa,253
2021,Humboldt,Iowa,291
2021,Ida,Iowa,247
2021,Iowa,Iowa,462
2021,Jackson,Iowa,515
2021,Jasper,Iowa,763
2021,Jefferson,Iowa,651
2021,Johnson,Iowa,3424
2021,Jones,Iowa,510
2021,Keokuk,Iowa,219
2021,Kossuth,Iowa,554
2021,Lee,Iowa,825
2021,Linn,Iowa,5710
2021,Louisa,Iowa,221
2021,Lucas,Iowa,190
2021,Lyon,Iowa,391
2021,Madison,Iowa,418
2021,Mahaska,Iowa,552
2021,Marion,Iowa,862
2021,Marshall,Iowa,795
2021,Mills,Iowa,302
2021,Mitchell,Iowa,311
2021,Monona,Iowa,228
2021,Monroe,Iowa,177
2021,Montgomery,Iowa,304
2021,Muscatine,Iowa,929
2021,O'Brien,Iowa,489
2021,Osceola,Iowa,199
2021,Page,Iowa,393
2021,Palo Alto,Iowa,278
2021,Plymouth,Iowa,695
2021,Pocahontas,Iowa,210
2021,Polk,Iowa,13749
2021,Pottawattamie,Iowa,1973
2021,Poweshiek,Iowa,587
2021,Ringgold,Iowa,138
2021,Sac,Iowa,320
2021,Scott,Iowa,4480
2021,Shelby,Iowa,383
2021,Sioux,Iowa,1348
2021,Story,Iowa,2180
2021,Tama,Iowa,307
2021,Taylor,Iowa,141
2021,Union,Iowa,308
2021,Van Buren,Iowa,137
2021,Wapello,Iowa,700
2021,Warren,Iowa,966
2021,Washington,Iowa,692
2021,Wayne,Iowa,136
2021,Webster,Iowa,1005
2021,Winnebago,Iowa,308
2021,Winneshiek,Iowa,608
2021,Woodbury,Iowa,2591
2021,Worth,Iowa,176
2021,Wright,Iowa,369
2021,Allen,Kansas,348
2021,Anderson,Kansas,188
2021,Atchison,Kansas,355
2021,Barber,Kansas,176
2021,Barton,Kansas,901
2021,Bourbon,Kansas,349
2021,Brown,Kansas,278
2021,Butler,Kansas,1327
2021,Chase,Kansas,65
2021,Chautauqua,Kansas,67
2021,Cherokee,Kansas,327
2021,Cheyenne,Kansas,107
2021,Clark,Kansas,62
2021,Clay,Kansas,272
2021,Cloud,Kansas,287
2021,Coffey,Kansas,210
2021,Comanche,Kansas,70
2021,Cowley,Kansas,686
2021,Crawford,Kansas,942
2021,Decatur,Kansas,93
2021,Dickinson,Kansas,438
